date,total,filter,remove,ratio
2021-12-26,23,11,0,0.48
2021-12-28,14,9,2,0.64
2021-12-30,21,18,0,0.86
2022-01-02,13,5,5,0.38
2022-01-08,21,10,2,0.48
2022-01-10,19,8,0,0.42
2022-01-12,15,11,6,0.73
2022-01-14,19,11,0,0.58
2022-01-16,19,14,0,0.74
2022-01-18,29,16,0,0.55
2022-01-20,22,16,0,0.73
2022-01-22,21,10,0,0.48
2022-01-24,24,18,0,0.75
2022-01-26,24,11,0,0.46
2022-01-28,19,11,0,0.58
2022-01-30,19,14,0,0.74
2022-02-02,24,14,0,0.58
2022-02-04,27,21,0,0.78
2022-02-06,26,13,0,0.5
2022-02-08,21,17,0,0.81
2022-02-10,35,26,0,0.74
2022-02-12,29,19,0,0.66
2022-02-14,18,7,0,0.39
2022-02-16,27,13,0,0.48
2022-02-18,25,13,0,0.52
2022-02-20,29,19,0,0.66
2022-02-22,20,15,0,0.75
2022-02-26,17,12,0,0.71
2022-02-28,31,16,0,0.52
2022-03-02,23,13,0,0.57
2022-03-04,17,14,0,0.82
2022-03-06,18,8,0,0.44
2022-03-08,22,13,0,0.59
2022-03-10,31,22,0,0.71
2022-03-12,27,19,0,0.7
2022-03-14,35,29,0,0.83
2022-03-16,20,14,0,0.7
2022-03-18,24,19,0,0.79
2022-03-20,25,13,0,0.52
2022-03-22,18,8,0,0.44
2022-03-24,18,15,0,0.83
2022-03-26,22,14,0,0.64
2022-03-28,23,12,0,0.52
2022-03-30,20,11,0,0.55
2022-04-02,23,16,0,0.7
2022-04-04,48,37,0,0.77
2022-04-06,33,23,0,0.7
2022-04-08,45,24,0,0.53
2022-04-10,37,22,0,0.59
2022-04-12,40,21,0,0.52
2022-04-14,32,14,0,0.44
2022-04-16,29,16,0,0.55
2022-04-18,46,29,4,0.63
2022-04-20,31,18,0,0.58
2022-04-22,54,36,0,0.67
2022-04-24,37,16,0,0.43
2022-04-26,62,34,0,0.55
2022-04-28,39,28,0,0.72
2022-04-30,36,23,0,0.64
2022-05-02,34,22,0,0.65
2022-05-04,49,25,0,0.51
2022-05-06,38,21,0,0.55
2022-05-08,40,26,0,0.65
2022-05-10,31,15,0,0.48
2022-05-12,46,28,0,0.61
2022-05-14,33,18,0,0.55
2022-05-16,29,16,1,0.55
2022-05-18,58,31,0,0.53
2022-05-20,31,16,2,0.52
2022-05-22,40,29,0,0.72
2022-05-24,31,14,0,0.45
2022-05-26,36,24,1,0.67
2022-06-02,39,19,0,0.49
2022-06-04,35,24,0,0.69
2022-06-06,39,25,0,0.64
2022-06-08,36,19,0,0.53
2022-06-10,47,30,0,0.64
2022-06-12,46,22,0,0.48
2022-06-14,47,25,0,0.53
2022-06-16,42,19,0,0.45
2022-06-18,34,26,0,0.76
2022-06-20,26,22,2,0.85
2022-06-22,50,27,0,0.54
2022-06-24,43,29,0,0.67
2022-06-26,41,31,0,0.76
2022-06-28,48,26,0,0.54
2022-06-30,34,15,0,0.44
2022-07-02,35,20,1,0.57
2022-07-04,32,24,2,0.75
2022-07-06,38,23,3,0.61
2022-07-08,40,22,0,0.55
2022-07-10,36,22,0,0.61
2022-07-12,33,13,0,0.39
2022-07-14,30,20,0,0.67
2022-07-16,36,24,0,0.67
2022-07-18,36,19,0,0.53
2022-07-20,42,17,0,0.4
2022-07-22,52,41,0,0.79
2022-07-24,59,46,0,0.78
2022-07-26,41,21,0,0.51
2022-07-28,31,25,0,0.81
2022-07-30,45,23,0,0.51
2022-08-02,43,18,0,0.42
2022-08-04,48,27,0,0.56
2022-08-06,37,26,0,0.7
2022-08-08,48,37,0,0.77
2022-08-10,31,20,0,0.65
2022-08-12,36,29,0,0.81
2022-08-14,38,21,0,0.55
2022-08-16,34,25,0,0.74
2022-08-18,59,43,0,0.73
2022-08-20,39,33,1,0.85
2022-08-22,36,26,0,0.72
2022-08-24,44,29,3,0.66
2022-08-26,46,35,0,0.76
2022-08-28,45,32,1,0.71
2022-08-30,45,30,0,0.67
2022-09-02,56,24,1,0.43
2022-09-04,38,32,0,0.84
2022-09-06,38,33,0,0.87
2022-09-08,40,31,0,0.78
2022-09-10,49,29,0,0.59
2022-09-12,31,22,0,0.71
2022-09-14,34,21,0,0.62
2022-09-16,35,27,0,0.77
2022-09-18,45,20,0,0.44
2022-09-20,41,26,0,0.63
2022-09-22,38,18,0,0.47
2022-09-24,35,20,0,0.57
2022-09-26,38,27,0,0.71
2022-09-28,33,19,0,0.58
2022-09-30,43,24,2,0.56
2022-10-02,45,28,0,0.62
2022-10-04,41,23,0,0.56
2022-10-06,50,25,0,0.5
2022-10-08,36,29,0,0.81
2022-10-10,29,12,4,0.41
