date,total,filter,remove,ratio
2021-12-26,23,10,0,0.43
2021-12-28,16,10,0,0.62
2021-12-30,21,12,0,0.57
2022-01-02,18,8,0,0.44
2022-01-08,22,13,1,0.59
2022-01-10,19,14,0,0.74
2022-01-12,21,14,0,0.67
2022-01-14,19,10,0,0.53
2022-01-16,19,14,0,0.74
2022-01-18,29,24,0,0.83
2022-01-20,19,11,3,0.58
2022-01-22,21,18,0,0.86
2022-01-24,24,15,0,0.62
2022-01-26,24,16,0,0.67
2022-01-28,19,11,0,0.58
2022-01-30,19,13,0,0.68
2022-02-02,24,10,0,0.42
2022-02-04,27,20,0,0.74
2022-02-06,26,20,0,0.77
2022-02-08,16,7,5,0.44
2022-02-10,35,17,0,0.49
2022-02-12,27,12,2,0.44
2022-02-14,18,12,0,0.67
2022-02-16,27,20,0,0.74
2022-02-18,24,10,1,0.42
2022-02-20,29,20,0,0.69
2022-02-22,20,14,0,0.7
2022-02-26,17,11,0,0.65
2022-02-28,28,14,3,0.5
2022-03-02,23,17,0,0.74
2022-03-04,17,13,0,0.76
2022-03-06,18,7,0,0.39
2022-03-08,22,15,0,0.68
2022-03-10,30,24,1,0.8
2022-03-12,27,19,0,0.7
2022-03-14,35,27,0,0.77
2022-03-16,20,8,0,0.4
2022-03-18,23,13,1,0.57
2022-03-20,21,16,4,0.76
2022-03-22,18,12,0,0.67
2022-03-24,18,15,0,0.83
2022-03-26,22,16,0,0.73
2022-03-28,23,18,0,0.78
2022-03-30,17,11,3,0.65
2022-04-02,23,11,0,0.48
2022-04-04,48,24,0,0.5
2022-04-06,33,28,0,0.85
2022-04-08,45,32,0,0.71
2022-04-10,36,20,1,0.56
2022-04-12,40,32,0,0.8
2022-04-14,32,26,0,0.81
2022-04-16,29,13,0,0.45
2022-04-18,50,30,0,0.6
2022-04-20,31,20,0,0.65
2022-04-22,53,29,1,0.55
2022-04-24,37,22,0,0.59
2022-04-26,62,44,0,0.71
2022-04-28,39,18,0,0.46
2022-04-30,36,20,0,0.56
2022-05-02,34,18,0,0.53
2022-05-04,44,30,5,0.68
2022-05-06,38,23,0,0.61
2022-05-08,40,21,0,0.52
2022-05-10,31,20,0,0.65
2022-05-12,46,38,0,0.83
2022-05-14,31,17,2,0.55
2022-05-16,30,20,0,0.67
2022-05-18,58,31,0,0.53
2022-05-20,33,16,0,0.48
2022-05-22,40,22,0,0.55
2022-05-24,26,16,5,0.62
2022-05-26,37,29,0,0.78
2022-06-02,39,26,0,0.67
2022-06-04,35,23,0,0.66
2022-06-06,39,20,0,0.51
2022-06-08,35,20,1,0.57
2022-06-10,47,23,0,0.49
2022-06-12,46,26,0,0.57
2022-06-14,47,25,0,0.53
2022-06-16,42,35,0,0.83
2022-06-18,34,23,0,0.68
2022-06-20,28,21,0,0.75
2022-06-22,50,30,0,0.6
2022-06-24,43,28,0,0.65
2022-06-26,41,24,0,0.59
2022-06-28,47,33,1,0.7
2022-06-30,30,19,4,0.63
2022-07-02,31,15,5,0.48
2022-07-04,34,16,0,0.47
2022-07-06,41,21,0,0.51
2022-07-08,40,19,0,0.48
2022-07-10,36,25,0,0.69
2022-07-12,33,16,0,0.48
2022-07-14,30,22,0,0.73
2022-07-16,36,22,0,0.61
2022-07-18,36,17,0,0.47
2022-07-20,42,17,0,0.4
2022-07-22,52,28,0,0.54
2022-07-24,59,28,0,0.47
2022-07-26,39,19,2,0.49
2022-07-28,31,19,0,0.61
2022-07-30,45,21,0,0.47
2022-08-02,43,30,0,0.7
2022-08-04,48,33,0,0.69
2022-08-06,37,16,0,0.43
2022-08-08,48,22,0,0.46
2022-08-10,31,16,0,0.52
2022-08-12,35,25,1,0.71
2022-08-14,38,21,0,0.55
2022-08-16,34,24,0,0.71
2022-08-18,59,30,0,0.51
2022-08-20,40,23,0,0.57
2022-08-22,36,25,0,0.69
2022-08-24,42,22,5,0.52
2022-08-26,46,31,0,0.67
2022-08-28,46,23,0,0.5
2022-08-30,45,19,0,0.42
2022-09-02,52,34,5,0.65
2022-09-04,38,16,0,0.42
2022-09-06,38,21,0,0.55
2022-09-08,40,21,0,0.52
2022-09-10,49,34,0,0.69
2022-09-12,31,17,0,0.55
2022-09-14,34,24,0,0.71
2022-09-16,35,19,0,0.54
2022-09-18,45,34,0,0.76
2022-09-20,41,31,0,0.76
2022-09-22,38,24,0,0.63
2022-09-24,35,20,0,0.57
2022-09-26,38,17,0,0.45
2022-09-28,33,16,0,0.48
2022-09-30,45,33,0,0.73
2022-10-02,45,20,0,0.44
2022-10-04,41,27,0,0.66
2022-10-06,50,42,0,0.84
2022-10-08,36,15,0,0.42
2022-10-10,33,19,0,0.58
