date,total,filter,remove,ratio
2021-12-26,23,12,0,0.52
2021-12-28,16,7,0,0.44
2021-12-30,21,8,0,0.38
2022-01-02,18,5,0,0.28
2022-01-08,23,9,0,0.39
2022-01-10,19,7,0,0.37
2022-01-12,21,11,0,0.52
2022-01-14,17,6,2,0.35
2022-01-16,19,6,0,0.32
2022-01-18,29,19,0,0.66
2022-01-20,22,10,0,0.45
2022-01-22,21,4,0,0.19
2022-01-24,24,5,0,0.21
2022-01-26,24,13,0,0.54
2022-01-28,19,7,0,0.37
2022-01-30,17,7,2,0.41
2022-02-02,22,6,2,0.27
2022-02-04,26,7,1,0.27
2022-02-06,26,12,0,0.46
2022-02-08,21,11,0,0.52
2022-02-10,35,20,0,0.57
2022-02-12,27,9,2,0.33
2022-02-14,18,10,0,0.56
2022-02-16,27,14,0,0.52
2022-02-18,25,12,0,0.48
2022-02-20,29,14,0,0.48
2022-02-22,20,5,0,0.25
2022-02-26,17,8,0,0.47
2022-02-28,31,10,0,0.32
2022-03-02,23,6,0,0.26
2022-03-04,17,4,0,0.24
2022-03-06,18,8,0,0.44
2022-03-08,22,15,0,0.68
2022-03-10,31,8,0,0.26
2022-03-12,25,6,2,0.24
2022-03-14,35,8,0,0.23
2022-03-16,20,5,0,0.25
2022-03-18,24,9,0,0.38
2022-03-20,25,6,0,0.24
2022-03-22,18,9,0,0.5
2022-03-24,18,9,0,0.5
2022-03-26,22,8,0,0.36
2022-03-28,23,6,0,0.26
2022-03-30,20,10,0,0.5
2022-04-02,23,4,0,0.17
2022-04-04,48,8,0,0.17
2022-04-06,33,20,0,0.61
2022-04-08,45,18,0,0.4
2022-04-10,37,21,0,0.57
2022-04-12,40,16,0,0.4
2022-04-14,32,9,0,0.28
2022-04-16,28,6,1,0.21
2022-04-18,50,41,0,0.82
2022-04-20,31,6,0,0.19
2022-04-22,54,30,0,0.56
2022-04-24,33,20,4,0.61
2022-04-26,62,32,0,0.52
2022-04-28,39,16,0,0.41
2022-04-30,36,18,0,0.5
2022-05-02,34,14,0,0.41
2022-05-04,49,21,0,0.43
2022-05-06,38,16,0,0.42
2022-05-08,35,22,5,0.63
2022-05-10,31,15,0,0.48
2022-05-12,46,21,0,0.46
2022-05-14,33,11,0,0.33
2022-05-16,30,8,0,0.27
2022-05-18,58,29,0,0.5
2022-05-20,33,18,0,0.55
2022-05-22,38,14,2,0.37
2022-05-24,31,9,0,0.29
2022-05-26,37,20,0,0.54
2022-06-02,39,25,0,0.64
2022-06-04,35,9,0,0.26
2022-06-06,39,12,0,0.31
2022-06-08,36,7,0,0.19
2022-06-10,47,11,0,0.23
2022-06-12,46,17,0,0.37
2022-06-14,47,36,0,0.77
2022-06-16,39,17,3,0.44
2022-06-18,34,19,0,0.56
2022-06-20,28,8,0,0.29
2022-06-22,50,30,0,0.6
2022-06-24,43,12,0,0.28
2022-06-26,41,18,0,0.44
2022-06-28,48,16,0,0.33
2022-06-30,34,7,0,0.21
2022-07-02,36,11,0,0.31
2022-07-04,33,14,1,0.42
2022-07-06,41,14,0,0.34
2022-07-08,40,12,0,0.3
2022-07-10,36,24,0,0.67
2022-07-12,33,15,0,0.45
2022-07-14,30,8,0,0.27
2022-07-16,36,9,0,0.25
2022-07-18,36,10,0,0.28
2022-07-20,42,15,0,0.36
2022-07-22,52,29,0,0.56
2022-07-24,59,40,0,0.68
2022-07-26,41,14,0,0.34
2022-07-28,30,18,1,0.6
2022-07-30,45,19,0,0.42
2022-08-02,40,17,3,0.42
2022-08-04,48,21,0,0.44
2022-08-06,37,15,0,0.41
2022-08-08,48,22,0,0.46
2022-08-10,31,8,0,0.26
2022-08-12,36,10,0,0.28
2022-08-14,35,15,3,0.43
2022-08-16,34,14,0,0.41
2022-08-18,59,15,0,0.25
2022-08-20,40,12,0,0.3
2022-08-22,35,8,1,0.23
2022-08-24,47,11,0,0.23
2022-08-26,46,32,0,0.7
2022-08-28,46,17,0,0.37
2022-08-30,45,15,0,0.33
2022-09-02,57,24,0,0.42
2022-09-04,38,15,0,0.39
2022-09-06,36,21,2,0.58
2022-09-08,40,11,0,0.28
2022-09-10,49,17,0,0.35
2022-09-12,31,8,0,0.26
2022-09-14,34,10,0,0.29
2022-09-16,35,12,0,0.34
2022-09-18,43,22,2,0.51
2022-09-20,41,16,0,0.39
2022-09-22,38,15,0,0.39
2022-09-24,35,7,0,0.2
2022-09-26,38,13,0,0.34
2022-09-28,32,14,1,0.44
2022-09-30,45,21,0,0.47
2022-10-02,45,19,0,0.42
2022-10-04,41,23,0,0.56
2022-10-06,50,10,0,0.2
2022-10-08,36,9,0,0.25
2022-10-10,33,11,0,0.33
