date,total,filter,remove,ratio
2021-12-26,23,23,0,1.0
2021-12-28,16,16,0,1.0
2021-12-30,21,21,0,1.0
2022-01-02,18,18,0,1.0
2022-01-08,23,23,0,1.0
2022-01-10,19,19,0,1.0
2022-01-12,21,21,0,1.0
2022-01-14,19,19,0,1.0
2022-01-16,19,19,0,1.0
2022-01-18,29,29,0,1.0
2022-01-20,22,22,0,1.0
2022-01-22,21,21,0,1.0
2022-01-24,24,24,0,1.0
2022-01-26,24,24,0,1.0
2022-01-28,19,19,0,1.0
2022-01-30,19,19,0,1.0
2022-02-02,24,24,0,1.0
2022-02-04,27,27,0,1.0
2022-02-06,26,26,0,1.0
2022-02-08,21,21,0,1.0
2022-02-10,35,35,0,1.0
2022-02-12,29,29,0,1.0
2022-02-14,18,18,0,1.0
2022-02-16,27,27,0,1.0
2022-02-18,25,25,0,1.0
2022-02-20,29,29,0,1.0
2022-02-22,20,20,0,1.0
2022-02-26,17,17,0,1.0
2022-02-28,31,31,0,1.0
2022-03-02,23,23,0,1.0
2022-03-04,17,17,0,1.0
2022-03-06,18,18,0,1.0
2022-03-08,22,22,0,1.0
2022-03-10,31,31,0,1.0
2022-03-12,27,27,0,1.0
2022-03-14,35,35,0,1.0
2022-03-16,20,20,0,1.0
2022-03-18,24,24,0,1.0
2022-03-20,25,25,0,1.0
2022-03-22,18,18,0,1.0
2022-03-24,18,18,0,1.0
2022-03-26,22,22,0,1.0
2022-03-28,22,22,1,1.0
2022-03-30,20,20,0,1.0
2022-04-02,20,20,3,1.0
2022-04-04,44,44,4,1.0
2022-04-06,30,30,3,1.0
2022-04-08,42,42,3,1.0
2022-04-10,37,37,0,1.0
2022-04-12,40,40,0,1.0
2022-04-14,31,31,1,1.0
2022-04-16,29,29,0,1.0
2022-04-18,50,50,0,1.0
2022-04-20,31,31,0,1.0
2022-04-22,54,54,0,1.0
2022-04-24,37,37,0,1.0
2022-04-26,62,62,0,1.0
2022-04-28,39,39,0,1.0
2022-04-30,36,36,0,1.0
2022-05-02,31,31,3,1.0
2022-05-04,49,49,0,1.0
2022-05-06,38,38,0,1.0
2022-05-08,40,40,0,1.0
2022-05-10,31,31,0,1.0
2022-05-12,46,46,0,1.0
2022-05-14,30,30,3,1.0
2022-05-16,28,28,2,1.0
2022-05-18,58,58,0,1.0
2022-05-20,33,33,0,1.0
2022-05-22,35,35,5,1.0
2022-05-24,31,31,0,1.0
2022-05-26,37,37,0,1.0
2022-06-02,39,39,0,1.0
2022-06-04,35,35,0,1.0
2022-06-06,36,36,3,1.0
2022-06-08,36,36,0,1.0
2022-06-10,47,47,0,1.0
2022-06-12,46,46,0,1.0
2022-06-14,47,47,0,1.0
2022-06-16,42,42,0,1.0
2022-06-18,34,34,0,1.0
2022-06-20,28,28,0,1.0
2022-06-22,50,50,0,1.0
2022-06-24,40,40,3,1.0
2022-06-26,41,41,0,1.0
2022-06-28,48,48,0,1.0
2022-06-30,28,28,6,1.0
2022-07-02,36,36,0,1.0
2022-07-04,34,34,0,1.0
2022-07-06,40,40,1,1.0
2022-07-08,40,40,0,1.0
2022-07-10,36,36,0,1.0
2022-07-12,33,33,0,1.0
2022-07-14,30,30,0,1.0
2022-07-16,35,35,1,1.0
2022-07-18,36,36,0,1.0
2022-07-20,42,42,0,1.0
2022-07-22,49,49,3,1.0
2022-07-24,57,57,2,1.0
2022-07-26,41,41,0,1.0
2022-07-28,31,31,0,1.0
2022-07-30,45,45,0,1.0
2022-08-02,42,42,1,1.0
2022-08-04,48,48,0,1.0
2022-08-06,37,37,0,1.0
2022-08-08,48,48,0,1.0
2022-08-10,31,31,0,1.0
2022-08-12,36,36,0,1.0
2022-08-14,38,38,0,1.0
2022-08-16,34,34,0,1.0
2022-08-18,59,59,0,1.0
2022-08-20,40,40,0,1.0
2022-08-22,36,36,0,1.0
2022-08-24,47,47,0,1.0
2022-08-26,46,46,0,1.0
2022-08-28,46,46,0,1.0
2022-08-30,45,45,0,1.0
2022-09-02,57,57,0,1.0
2022-09-04,33,33,5,1.0
2022-09-06,38,38,0,1.0
2022-09-08,40,40,0,1.0
2022-09-10,49,49,0,1.0
2022-09-12,28,28,3,1.0
2022-09-14,34,34,0,1.0
2022-09-16,35,35,0,1.0
2022-09-18,45,45,0,1.0
2022-09-20,41,41,0,1.0
2022-09-22,38,38,0,1.0
2022-09-24,35,35,0,1.0
2022-09-26,35,35,3,1.0
2022-09-28,33,33,0,1.0
2022-09-30,45,45,0,1.0
2022-10-02,45,45,0,1.0
2022-10-04,41,41,0,1.0
2022-10-06,50,50,0,1.0
2022-10-08,36,36,0,1.0
2022-10-10,33,33,0,1.0
