date,total,filter,remove,ratio
2021-12-26,23,6,0,0.26
2021-12-28,15,0,1,0.0
2021-12-30,19,0,2,0.0
2022-01-02,13,0,5,0.0
2022-01-08,22,3,1,0.14
2022-01-10,19,6,0,0.32
2022-01-12,21,1,0,0.05
2022-01-14,19,0,0,0.0
2022-01-16,19,0,0,0.0
2022-01-18,29,1,0,0.03
2022-01-20,22,1,0,0.05
2022-01-22,21,3,0,0.14
2022-01-24,24,0,0,0.0
2022-01-26,24,2,0,0.08
2022-01-28,19,2,0,0.11
2022-01-30,19,1,0,0.05
2022-02-02,24,5,0,0.21
2022-02-04,27,1,0,0.04
2022-02-06,21,0,5,0.0
2022-02-08,21,1,0,0.05
2022-02-10,35,4,0,0.11
2022-02-12,29,10,0,0.34
2022-02-14,18,1,0,0.06
2022-02-16,27,2,0,0.07
2022-02-18,22,2,3,0.09
2022-02-20,29,1,0,0.03
2022-02-22,20,1,0,0.05
2022-02-26,17,2,0,0.12
2022-02-28,31,3,0,0.1
2022-03-02,23,1,0,0.04
2022-03-04,17,7,0,0.41
2022-03-06,18,1,0,0.06
2022-03-08,22,2,0,0.09
2022-03-10,31,2,0,0.06
2022-03-12,27,2,0,0.07
2022-03-14,33,5,2,0.15
2022-03-16,20,2,0,0.1
2022-03-18,22,2,2,0.09
2022-03-20,25,4,0,0.16
2022-03-22,18,1,0,0.06
2022-03-24,18,2,0,0.11
2022-03-26,22,7,0,0.32
2022-03-28,23,1,0,0.04
2022-03-30,20,1,0,0.05
2022-04-02,23,0,0,0.0
2022-04-04,48,5,0,0.1
2022-04-06,28,3,5,0.11
2022-04-08,45,14,0,0.31
2022-04-10,37,1,0,0.03
2022-04-12,40,0,0,0.0
2022-04-14,32,4,0,0.12
2022-04-16,29,3,0,0.1
2022-04-18,50,6,0,0.12
2022-04-20,31,4,0,0.13
2022-04-22,54,0,0,0.0
2022-04-24,37,0,0,0.0
2022-04-26,62,17,0,0.27
2022-04-28,39,10,0,0.26
2022-04-30,36,6,0,0.17
2022-05-02,34,10,0,0.29
2022-05-04,49,1,0,0.02
2022-05-06,38,0,0,0.0
2022-05-08,40,2,0,0.05
2022-05-10,31,2,0,0.06
2022-05-12,46,0,0,0.0
2022-05-14,33,7,0,0.21
2022-05-16,28,0,2,0.0
2022-05-18,58,10,0,0.17
2022-05-20,29,3,4,0.1
2022-05-22,40,0,0,0.0
2022-05-24,31,3,0,0.1
2022-05-26,37,5,0,0.14
2022-06-02,39,1,0,0.03
2022-06-04,35,2,0,0.06
2022-06-06,39,13,0,0.33
2022-06-08,36,0,0,0.0
2022-06-10,47,0,0,0.0
2022-06-12,46,0,0,0.0
2022-06-14,47,6,0,0.13
2022-06-16,40,8,2,0.2
2022-06-18,34,4,0,0.12
2022-06-20,28,3,0,0.11
2022-06-22,47,5,3,0.11
2022-06-24,43,7,0,0.16
2022-06-26,41,2,0,0.05
2022-06-28,47,0,1,0.0
2022-06-30,34,3,0,0.09
2022-07-02,36,2,0,0.06
2022-07-04,31,9,3,0.29
2022-07-06,39,2,2,0.05
2022-07-08,40,4,0,0.1
2022-07-10,34,1,2,0.03
2022-07-12,33,3,0,0.09
2022-07-14,30,3,0,0.1
2022-07-16,36,3,0,0.08
2022-07-18,36,0,0,0.0
2022-07-20,37,5,5,0.14
2022-07-22,52,7,0,0.13
2022-07-24,59,4,0,0.07
2022-07-26,41,0,0,0.0
2022-07-28,31,4,0,0.13
2022-07-30,45,2,0,0.04
2022-08-02,43,1,0,0.02
2022-08-04,46,3,2,0.07
2022-08-06,37,6,0,0.16
2022-08-08,48,4,0,0.08
2022-08-10,31,9,0,0.29
2022-08-12,36,3,0,0.08
2022-08-14,38,2,0,0.05
2022-08-16,29,2,5,0.07
2022-08-18,55,0,4,0.0
2022-08-20,40,4,0,0.1
2022-08-22,36,0,0,0.0
2022-08-24,47,7,0,0.15
2022-08-26,45,2,1,0.04
2022-08-28,46,5,0,0.11
2022-08-30,45,8,0,0.18
2022-09-02,57,8,0,0.14
2022-09-04,38,4,0,0.11
2022-09-06,38,3,0,0.08
2022-09-08,40,3,0,0.08
2022-09-10,49,5,0,0.1
2022-09-12,26,4,5,0.15
2022-09-14,34,0,0,0.0
2022-09-16,35,4,0,0.11
2022-09-18,45,2,0,0.04
2022-09-20,41,9,0,0.22
2022-09-22,38,4,0,0.11
2022-09-24,35,3,0,0.09
2022-09-26,38,5,0,0.13
2022-09-28,33,2,0,0.06
2022-09-30,45,2,0,0.04
2022-10-02,45,1,0,0.02
2022-10-04,41,10,0,0.24
2022-10-06,50,5,0,0.1
2022-10-08,36,4,0,0.11
2022-10-10,33,3,0,0.09
