date,total,filter,remove,ratio
2021-12-26,23,3,0,0.13
2021-12-28,16,2,0,0.12
2021-12-30,21,2,0,0.1
2022-01-02,18,2,0,0.11
2022-01-08,23,4,0,0.17
2022-01-10,19,1,0,0.05
2022-01-12,21,2,0,0.1
2022-01-14,19,2,0,0.11
2022-01-16,19,2,0,0.11
2022-01-18,29,4,0,0.14
2022-01-20,22,2,0,0.09
2022-01-22,21,3,0,0.14
2022-01-24,24,3,0,0.12
2022-01-26,24,4,0,0.17
2022-01-28,18,2,1,0.11
2022-01-30,18,4,1,0.22
2022-02-02,24,4,0,0.17
2022-02-04,27,4,0,0.15
2022-02-06,26,5,0,0.19
2022-02-08,21,2,0,0.1
2022-02-10,35,6,0,0.17
2022-02-12,29,5,0,0.17
2022-02-14,18,3,0,0.17
2022-02-16,27,7,0,0.26
2022-02-18,19,1,6,0.05
2022-02-20,29,4,0,0.14
2022-02-22,20,1,0,0.05
2022-02-26,17,3,0,0.18
2022-02-28,31,7,0,0.23
2022-03-02,23,5,0,0.22
2022-03-04,16,4,1,0.25
2022-03-06,18,1,0,0.06
2022-03-08,22,1,0,0.05
2022-03-10,31,6,0,0.19
2022-03-12,27,3,0,0.11
2022-03-14,32,4,3,0.12
2022-03-16,20,2,0,0.1
2022-03-18,24,2,0,0.08
2022-03-20,22,4,3,0.18
2022-03-22,18,2,0,0.11
2022-03-24,18,3,0,0.17
2022-03-26,22,6,0,0.27
2022-03-28,23,3,0,0.13
2022-03-30,20,4,0,0.2
2022-04-02,23,5,0,0.22
2022-04-04,48,9,0,0.19
2022-04-06,33,7,0,0.21
2022-04-08,45,8,0,0.18
2022-04-10,37,8,0,0.22
2022-04-12,40,10,0,0.25
2022-04-14,32,7,0,0.22
2022-04-16,29,1,0,0.03
2022-04-18,50,5,0,0.1
2022-04-20,31,1,0,0.03
2022-04-22,54,8,0,0.15
2022-04-24,37,5,0,0.14
2022-04-26,61,9,1,0.15
2022-04-28,39,6,0,0.15
2022-04-30,36,7,0,0.19
2022-05-02,34,9,0,0.26
2022-05-04,48,7,1,0.15
2022-05-06,38,8,0,0.21
2022-05-08,40,5,0,0.12
2022-05-10,31,5,0,0.16
2022-05-12,46,7,0,0.15
2022-05-14,33,3,0,0.09
2022-05-16,30,7,0,0.23
2022-05-18,56,10,2,0.18
2022-05-20,33,10,0,0.3
2022-05-22,40,4,0,0.1
2022-05-24,31,3,0,0.1
2022-05-26,36,8,1,0.22
2022-06-02,39,7,0,0.18
2022-06-04,35,5,0,0.14
2022-06-06,39,5,0,0.13
2022-06-08,36,9,0,0.25
2022-06-10,47,3,0,0.06
2022-06-12,46,11,0,0.24
2022-06-14,47,9,0,0.19
2022-06-16,42,7,0,0.17
2022-06-18,34,8,0,0.24
2022-06-20,26,2,2,0.08
2022-06-22,50,9,0,0.18
2022-06-24,43,7,0,0.16
2022-06-26,41,8,0,0.2
2022-06-28,48,8,0,0.17
2022-06-30,34,6,0,0.18
2022-07-02,36,1,0,0.03
2022-07-04,31,8,3,0.26
2022-07-06,38,9,3,0.24
2022-07-08,40,1,0,0.02
2022-07-10,36,10,0,0.28
2022-07-12,33,6,0,0.18
2022-07-14,30,4,0,0.13
2022-07-16,32,2,4,0.06
2022-07-18,36,13,0,0.36
2022-07-20,42,9,0,0.21
2022-07-22,52,9,0,0.17
2022-07-24,59,6,0,0.1
2022-07-26,36,3,5,0.08
2022-07-28,31,7,0,0.23
2022-07-30,45,3,0,0.07
2022-08-02,43,5,0,0.12
2022-08-04,48,3,0,0.06
2022-08-06,37,6,0,0.16
2022-08-08,48,11,0,0.23
2022-08-10,31,6,0,0.19
2022-08-12,36,3,0,0.08
2022-08-14,38,8,0,0.21
2022-08-16,34,8,0,0.24
2022-08-18,59,12,0,0.2
2022-08-20,40,6,0,0.15
2022-08-22,36,7,0,0.19
2022-08-24,47,17,0,0.36
2022-08-26,46,10,0,0.22
2022-08-28,46,12,0,0.26
2022-08-30,45,5,0,0.11
2022-09-02,55,7,2,0.13
2022-09-04,38,6,0,0.16
2022-09-06,38,7,0,0.18
2022-09-08,40,8,0,0.2
2022-09-10,49,22,0,0.45
2022-09-12,28,4,3,0.14
2022-09-14,34,3,0,0.09
2022-09-16,35,5,0,0.14
2022-09-18,44,7,1,0.16
2022-09-20,41,5,0,0.12
2022-09-22,38,5,0,0.13
2022-09-24,35,2,0,0.06
2022-09-26,38,5,0,0.13
2022-09-28,33,8,0,0.24
2022-09-30,45,11,0,0.24
2022-10-02,45,10,0,0.22
2022-10-04,41,4,0,0.1
2022-10-06,50,9,0,0.18
2022-10-08,36,13,0,0.36
2022-10-10,33,6,0,0.18
