date,total,filter,remove,ratio
2021-12-26,23,8,0,0.35
2021-12-28,16,7,0,0.44
2021-12-30,21,9,0,0.43
2022-01-02,18,3,0,0.17
2022-01-08,23,10,0,0.43
2022-01-10,19,6,0,0.32
2022-01-12,21,11,0,0.52
2022-01-14,16,6,3,0.38
2022-01-16,19,3,0,0.16
2022-01-18,29,18,0,0.62
2022-01-20,22,9,0,0.41
2022-01-22,21,8,0,0.38
2022-01-24,24,12,0,0.5
2022-01-26,24,5,0,0.21
2022-01-28,19,8,0,0.42
2022-01-30,19,9,0,0.47
2022-02-02,24,4,0,0.17
2022-02-04,27,15,0,0.56
2022-02-06,26,6,0,0.23
2022-02-08,21,6,0,0.29
2022-02-10,29,5,6,0.17
2022-02-12,29,9,0,0.31
2022-02-14,18,9,0,0.5
2022-02-16,27,5,0,0.19
2022-02-18,25,13,0,0.52
2022-02-20,29,14,0,0.48
2022-02-22,20,4,0,0.2
2022-02-26,12,2,5,0.17
2022-02-28,31,15,0,0.48
2022-03-02,23,7,0,0.3
2022-03-04,17,7,0,0.41
2022-03-06,18,7,0,0.39
2022-03-08,22,8,0,0.36
2022-03-10,27,13,4,0.48
2022-03-12,27,11,0,0.41
2022-03-14,35,14,0,0.4
2022-03-16,20,9,0,0.45
2022-03-18,24,6,0,0.25
2022-03-20,25,12,0,0.48
2022-03-22,17,6,1,0.35
2022-03-24,18,9,0,0.5
2022-03-26,22,7,0,0.32
2022-03-28,23,4,0,0.17
2022-03-30,20,15,0,0.75
2022-04-02,22,6,1,0.27
2022-04-04,47,24,1,0.51
2022-04-06,33,25,0,0.76
2022-04-08,45,9,0,0.2
2022-04-10,37,17,0,0.46
2022-04-12,37,14,3,0.38
2022-04-14,32,12,0,0.38
2022-04-16,29,7,0,0.24
2022-04-18,50,27,0,0.54
2022-04-20,31,9,0,0.29
2022-04-22,54,18,0,0.33
2022-04-24,37,13,0,0.35
2022-04-26,60,32,2,0.53
2022-04-28,39,18,0,0.46
2022-04-30,35,21,1,0.6
2022-05-02,34,20,0,0.59
2022-05-04,48,13,1,0.27
2022-05-06,38,28,0,0.74
2022-05-08,40,10,0,0.25
2022-05-10,31,12,0,0.39
2022-05-12,46,18,0,0.39
2022-05-14,33,11,0,0.33
2022-05-16,30,16,0,0.53
2022-05-18,58,24,0,0.41
2022-05-20,33,9,0,0.27
2022-05-22,40,15,0,0.38
2022-05-24,31,7,0,0.23
2022-05-26,33,13,4,0.39
2022-06-02,39,19,0,0.49
2022-06-04,33,16,2,0.48
2022-06-06,39,6,0,0.15
2022-06-08,36,16,0,0.44
2022-06-10,47,36,0,0.77
2022-06-12,46,16,0,0.35
2022-06-14,47,9,0,0.19
2022-06-16,40,18,2,0.45
2022-06-18,34,16,0,0.47
2022-06-20,28,12,0,0.43
2022-06-22,50,13,0,0.26
2022-06-24,43,33,0,0.77
2022-06-26,41,14,0,0.34
2022-06-28,48,21,0,0.44
2022-06-30,34,12,0,0.35
2022-07-02,33,13,3,0.39
2022-07-04,34,7,0,0.21
2022-07-06,41,19,0,0.46
2022-07-08,40,12,0,0.3
2022-07-10,34,14,2,0.41
2022-07-12,33,10,0,0.3
2022-07-14,30,10,0,0.33
2022-07-16,34,17,2,0.5
2022-07-18,36,16,0,0.44
2022-07-20,42,22,0,0.52
2022-07-22,52,24,0,0.46
2022-07-24,59,17,0,0.29
2022-07-26,41,14,0,0.34
2022-07-28,29,13,2,0.45
2022-07-30,45,15,0,0.33
2022-08-02,43,19,0,0.44
2022-08-04,48,17,0,0.35
2022-08-06,37,17,0,0.46
2022-08-08,43,13,5,0.3
2022-08-10,31,10,0,0.32
2022-08-12,30,6,6,0.2
2022-08-14,36,21,2,0.58
2022-08-16,34,12,0,0.35
2022-08-18,59,12,0,0.2
2022-08-20,40,12,0,0.3
2022-08-22,36,15,0,0.42
2022-08-24,47,9,0,0.19
2022-08-26,46,16,0,0.35
2022-08-28,46,17,0,0.37
2022-08-30,45,9,0,0.2
2022-09-02,57,15,0,0.26
2022-09-04,38,18,0,0.47
2022-09-06,38,17,0,0.45
2022-09-08,38,10,2,0.26
2022-09-10,49,20,0,0.41
2022-09-12,31,6,0,0.19
2022-09-14,34,11,0,0.32
2022-09-16,35,11,0,0.31
2022-09-18,45,33,0,0.73
2022-09-20,41,21,0,0.51
2022-09-22,38,12,0,0.32
2022-09-24,35,21,0,0.6
2022-09-26,35,9,3,0.26
2022-09-28,33,12,0,0.36
2022-09-30,45,21,0,0.47
2022-10-02,45,21,0,0.47
2022-10-04,41,14,0,0.34
2022-10-06,50,26,0,0.52
2022-10-08,36,7,0,0.19
2022-10-10,33,5,0,0.15
