date,total,filter,remove,ratio
2021-12-26,20,14,3,0.7
2021-12-28,16,14,0,0.88
2021-12-30,21,13,0,0.62
2022-01-02,18,8,0,0.44
2022-01-08,22,19,1,0.86
2022-01-10,19,14,0,0.74
2022-01-12,21,14,0,0.67
2022-01-14,19,11,0,0.58
2022-01-16,19,17,0,0.89
2022-01-18,28,24,1,0.86
2022-01-20,22,18,0,0.82
2022-01-22,21,14,0,0.67
2022-01-24,24,11,0,0.46
2022-01-26,24,14,0,0.58
2022-01-28,19,15,0,0.79
2022-01-30,16,11,3,0.69
2022-02-02,24,22,0,0.92
2022-02-04,27,18,0,0.67
2022-02-06,26,10,0,0.38
2022-02-08,19,11,2,0.58
2022-02-10,35,17,0,0.49
2022-02-12,29,25,0,0.86
2022-02-14,18,10,0,0.56
2022-02-16,27,18,0,0.67
2022-02-18,25,15,0,0.6
2022-02-20,29,20,0,0.69
2022-02-22,20,14,0,0.7
2022-02-26,17,14,0,0.82
2022-02-28,28,19,3,0.68
2022-03-02,20,14,3,0.7
2022-03-04,17,9,0,0.53
2022-03-06,16,10,2,0.62
2022-03-08,22,16,0,0.73
2022-03-10,31,19,0,0.61
2022-03-12,27,17,0,0.63
2022-03-14,35,22,0,0.63
2022-03-16,20,11,0,0.55
2022-03-18,23,13,1,0.57
2022-03-20,25,10,0,0.4
2022-03-22,18,12,0,0.67
2022-03-24,18,11,0,0.61
2022-03-26,22,17,0,0.77
2022-03-28,23,17,0,0.74
2022-03-30,20,12,0,0.6
2022-04-02,23,18,0,0.78
2022-04-04,43,28,5,0.65
2022-04-06,33,26,0,0.79
2022-04-08,45,27,0,0.6
2022-04-10,37,25,0,0.68
2022-04-12,40,32,0,0.8
2022-04-14,32,27,0,0.84
2022-04-16,29,24,0,0.83
2022-04-18,50,43,0,0.86
2022-04-20,31,24,0,0.77
2022-04-22,54,45,0,0.83
2022-04-24,37,27,0,0.73
2022-04-26,62,55,0,0.89
2022-04-28,38,23,1,0.61
2022-04-30,34,24,2,0.71
2022-05-02,34,19,0,0.56
2022-05-04,49,43,0,0.88
2022-05-06,38,22,0,0.58
2022-05-08,40,32,0,0.8
2022-05-10,31,19,0,0.61
2022-05-12,46,29,0,0.63
2022-05-14,33,24,0,0.73
2022-05-16,30,22,0,0.73
2022-05-18,58,43,0,0.74
2022-05-20,33,20,0,0.61
2022-05-22,40,29,0,0.72
2022-05-24,31,21,0,0.68
2022-05-26,37,18,0,0.49
2022-06-02,39,28,0,0.72
2022-06-04,32,26,3,0.81
2022-06-06,36,23,3,0.64
2022-06-08,36,25,0,0.69
2022-06-10,47,31,0,0.66
2022-06-12,46,33,0,0.72
2022-06-14,47,34,0,0.72
2022-06-16,41,33,1,0.8
2022-06-18,34,24,0,0.71
2022-06-20,28,19,0,0.68
2022-06-22,50,34,0,0.68
2022-06-24,43,27,0,0.63
2022-06-26,41,33,0,0.8
2022-06-28,48,29,0,0.6
2022-06-30,34,19,0,0.56
2022-07-02,33,21,3,0.64
2022-07-04,34,25,0,0.74
2022-07-06,41,36,0,0.88
2022-07-08,40,26,0,0.65
2022-07-10,36,26,0,0.72
2022-07-12,33,29,0,0.88
2022-07-14,30,19,0,0.63
2022-07-16,34,25,2,0.74
2022-07-18,36,28,0,0.78
2022-07-20,42,35,0,0.83
2022-07-22,52,24,0,0.46
2022-07-24,59,36,0,0.61
2022-07-26,40,31,1,0.78
2022-07-28,31,25,0,0.81
2022-07-30,45,40,0,0.89
2022-08-02,43,27,0,0.63
2022-08-04,48,30,0,0.62
2022-08-06,37,23,0,0.62
2022-08-08,48,32,0,0.67
2022-08-10,31,22,0,0.71
2022-08-12,36,28,0,0.78
2022-08-14,36,20,2,0.56
2022-08-16,34,32,0,0.94
2022-08-18,56,45,3,0.8
2022-08-20,40,38,0,0.95
2022-08-22,36,32,0,0.89
2022-08-24,47,32,0,0.68
2022-08-26,46,29,0,0.63
2022-08-28,46,39,0,0.85
2022-08-30,45,31,0,0.69
2022-09-02,57,34,0,0.6
2022-09-04,38,27,0,0.71
2022-09-06,38,22,0,0.58
2022-09-08,40,32,0,0.8
2022-09-10,49,31,0,0.63
2022-09-12,31,18,0,0.58
2022-09-14,34,28,0,0.82
2022-09-16,35,18,0,0.51
2022-09-18,45,30,0,0.67
2022-09-20,41,26,0,0.63
2022-09-22,36,28,2,0.78
2022-09-24,35,20,0,0.57
2022-09-26,38,30,0,0.79
2022-09-28,33,16,0,0.48
2022-09-30,45,25,0,0.56
2022-10-02,45,39,0,0.87
2022-10-04,41,25,0,0.61
2022-10-06,50,46,0,0.92
2022-10-08,35,25,1,0.71
2022-10-10,31,20,2,0.65
