date,total,filter,remove,ratio
2021-12-26,23,6,0,0.26
2021-12-28,15,2,1,0.13
2021-12-30,19,4,2,0.21
2022-01-02,18,7,0,0.39
2022-01-08,22,2,1,0.09
2022-01-10,19,5,0,0.26
2022-01-12,21,5,0,0.24
2022-01-14,19,5,0,0.26
2022-01-16,19,6,0,0.32
2022-01-18,28,4,1,0.14
2022-01-20,22,6,0,0.27
2022-01-22,21,7,0,0.33
2022-01-24,21,7,3,0.33
2022-01-26,21,4,3,0.19
2022-01-28,15,2,4,0.13
2022-01-30,19,3,0,0.16
2022-02-02,24,10,0,0.42
2022-02-04,27,4,0,0.15
2022-02-06,26,9,0,0.35
2022-02-08,21,7,0,0.33
2022-02-10,35,12,0,0.34
2022-02-12,29,11,0,0.38
2022-02-14,18,5,0,0.28
2022-02-16,25,8,2,0.32
2022-02-18,25,7,0,0.28
2022-02-20,29,7,0,0.24
2022-02-22,16,2,4,0.12
2022-02-26,17,4,0,0.24
2022-02-28,31,5,0,0.16
2022-03-02,23,9,0,0.39
2022-03-04,17,7,0,0.41
2022-03-06,18,5,0,0.28
2022-03-08,22,3,0,0.14
2022-03-10,31,7,0,0.23
2022-03-12,27,3,0,0.11
2022-03-14,31,8,4,0.26
2022-03-16,20,4,0,0.2
2022-03-18,24,5,0,0.21
2022-03-20,23,8,2,0.35
2022-03-22,18,4,0,0.22
2022-03-24,18,2,0,0.11
2022-03-26,22,4,0,0.18
2022-03-28,18,3,5,0.17
2022-03-30,19,6,1,0.32
2022-04-02,23,8,0,0.35
2022-04-04,43,14,5,0.33
2022-04-06,30,2,3,0.07
2022-04-08,45,15,0,0.33
2022-04-10,34,8,3,0.24
2022-04-12,40,15,0,0.38
2022-04-14,32,8,0,0.25
2022-04-16,29,4,0,0.14
2022-04-18,50,15,0,0.3
2022-04-20,31,7,0,0.23
2022-04-22,54,14,0,0.26
2022-04-24,37,5,0,0.14
2022-04-26,62,18,0,0.29
2022-04-28,39,13,0,0.33
2022-04-30,36,4,0,0.11
2022-05-02,32,8,2,0.25
2022-05-04,49,13,0,0.27
2022-05-06,38,10,0,0.26
2022-05-08,40,9,0,0.22
2022-05-10,31,8,0,0.26
2022-05-12,44,9,2,0.2
2022-05-14,33,13,0,0.39
2022-05-16,30,6,0,0.2
2022-05-18,58,17,0,0.29
2022-05-20,33,4,0,0.12
2022-05-22,40,8,0,0.2
2022-05-24,31,6,0,0.19
2022-05-26,37,7,0,0.19
2022-06-02,39,5,0,0.13
2022-06-04,34,13,1,0.38
2022-06-06,38,9,1,0.24
2022-06-08,36,9,0,0.25
2022-06-10,47,18,0,0.38
2022-06-12,46,10,0,0.22
2022-06-14,47,20,0,0.43
2022-06-16,42,8,0,0.19
2022-06-18,34,7,0,0.21
2022-06-20,28,6,0,0.21
2022-06-22,50,8,0,0.16
2022-06-24,41,15,2,0.37
2022-06-26,39,5,2,0.13
2022-06-28,48,10,0,0.21
2022-06-30,34,10,0,0.29
2022-07-02,36,12,0,0.33
2022-07-04,34,11,0,0.32
2022-07-06,41,14,0,0.34
2022-07-08,40,7,0,0.18
2022-07-10,36,7,0,0.19
2022-07-12,32,10,1,0.31
2022-07-14,28,6,2,0.21
2022-07-16,36,10,0,0.28
2022-07-18,34,5,2,0.15
2022-07-20,42,7,0,0.17
2022-07-22,50,15,2,0.3
2022-07-24,59,11,0,0.19
2022-07-26,41,5,0,0.12
2022-07-28,31,8,0,0.26
2022-07-30,45,14,0,0.31
2022-08-02,43,13,0,0.3
2022-08-04,48,17,0,0.35
2022-08-06,36,13,1,0.36
2022-08-08,48,15,0,0.31
2022-08-10,31,7,0,0.23
2022-08-12,36,6,0,0.17
2022-08-14,38,4,0,0.11
2022-08-16,34,10,0,0.29
2022-08-18,59,18,0,0.31
2022-08-20,40,11,0,0.28
2022-08-22,36,15,0,0.42
2022-08-24,47,17,0,0.36
2022-08-26,46,15,0,0.33
2022-08-28,45,7,1,0.16
2022-08-30,45,17,0,0.38
2022-09-02,57,17,0,0.3
2022-09-04,38,11,0,0.29
2022-09-06,38,13,0,0.34
2022-09-08,38,6,2,0.16
2022-09-10,49,17,0,0.35
2022-09-12,31,7,0,0.23
2022-09-14,34,10,0,0.29
2022-09-16,33,9,2,0.27
2022-09-18,45,16,0,0.36
2022-09-20,36,6,5,0.17
2022-09-22,38,16,0,0.42
2022-09-24,35,5,0,0.14
2022-09-26,36,13,2,0.36
2022-09-28,33,13,0,0.39
2022-09-30,45,15,0,0.33
2022-10-02,45,9,0,0.2
2022-10-04,41,16,0,0.39
2022-10-06,45,9,5,0.2
2022-10-08,36,4,0,0.11
2022-10-10,32,10,1,0.31
