date,total,filter,remove,ratio
2021-12-26,23,6,0,0.26
2021-12-28,14,7,2,0.5
2021-12-30,21,5,0,0.24
2022-01-02,18,5,0,0.28
2022-01-08,23,6,0,0.26
2022-01-10,19,7,0,0.37
2022-01-12,21,3,0,0.14
2022-01-14,19,9,0,0.47
2022-01-16,19,4,0,0.21
2022-01-18,29,8,0,0.28
2022-01-20,22,7,0,0.32
2022-01-22,21,3,0,0.14
2022-01-24,24,13,0,0.54
2022-01-26,24,7,0,0.29
2022-01-28,19,5,0,0.26
2022-01-30,14,4,5,0.29
2022-02-02,24,6,0,0.25
2022-02-04,27,12,0,0.44
2022-02-06,26,12,0,0.46
2022-02-08,21,6,0,0.29
2022-02-10,35,7,0,0.2
2022-02-12,29,6,0,0.21
2022-02-14,18,8,0,0.44
2022-02-16,27,10,0,0.37
2022-02-18,25,3,0,0.12
2022-02-20,29,4,0,0.14
2022-02-22,20,2,0,0.1
2022-02-26,17,2,0,0.12
2022-02-28,31,7,0,0.23
2022-03-02,23,5,0,0.22
2022-03-04,17,5,0,0.29
2022-03-06,18,6,0,0.33
2022-03-08,19,9,3,0.47
2022-03-10,31,11,0,0.35
2022-03-12,27,12,0,0.44
2022-03-14,35,11,0,0.31
2022-03-16,19,6,1,0.32
2022-03-18,24,5,0,0.21
2022-03-20,25,4,0,0.16
2022-03-22,18,7,0,0.39
2022-03-24,18,7,0,0.39
2022-03-26,22,11,0,0.5
2022-03-28,23,10,0,0.43
2022-03-30,20,2,0,0.1
2022-04-02,21,12,2,0.57
2022-04-04,48,12,0,0.25
2022-04-06,32,5,1,0.16
2022-04-08,45,14,0,0.31
2022-04-10,37,19,0,0.51
2022-04-12,40,11,0,0.28
2022-04-14,32,14,0,0.44
2022-04-16,29,17,0,0.59
2022-04-18,50,21,0,0.42
2022-04-20,31,8,0,0.26
2022-04-22,54,23,0,0.43
2022-04-24,37,14,0,0.38
2022-04-26,62,12,0,0.19
2022-04-28,39,18,0,0.46
2022-04-30,36,15,0,0.42
2022-05-02,28,12,6,0.43
2022-05-04,49,12,0,0.24
2022-05-06,38,11,0,0.29
2022-05-08,40,9,0,0.22
2022-05-10,28,9,3,0.32
2022-05-12,46,14,0,0.3
2022-05-14,33,10,0,0.3
2022-05-16,30,12,0,0.4
2022-05-18,58,12,0,0.21
2022-05-20,33,8,0,0.24
2022-05-22,40,15,0,0.38
2022-05-24,31,11,0,0.35
2022-05-26,37,25,0,0.68
2022-06-02,39,10,0,0.26
2022-06-04,35,13,0,0.37
2022-06-06,39,8,0,0.21
2022-06-08,36,9,0,0.25
2022-06-10,47,12,0,0.26
2022-06-12,46,19,0,0.41
2022-06-14,47,11,0,0.23
2022-06-16,42,20,0,0.48
2022-06-18,34,5,0,0.15
2022-06-20,28,8,0,0.29
2022-06-22,50,20,0,0.4
2022-06-24,43,11,0,0.26
2022-06-26,40,16,1,0.4
2022-06-28,48,8,0,0.17
2022-06-30,34,12,0,0.35
2022-07-02,36,18,0,0.5
2022-07-04,34,14,0,0.41
2022-07-06,41,19,0,0.46
2022-07-08,40,22,0,0.55
2022-07-10,36,9,0,0.25
2022-07-12,33,13,0,0.39
2022-07-14,30,17,0,0.57
2022-07-16,36,11,0,0.31
2022-07-18,36,24,0,0.67
2022-07-20,42,19,0,0.45
2022-07-22,52,34,0,0.65
2022-07-24,59,16,0,0.27
2022-07-26,41,21,0,0.51
2022-07-28,31,6,0,0.19
2022-07-30,45,10,0,0.22
2022-08-02,43,17,0,0.4
2022-08-04,48,11,0,0.23
2022-08-06,33,12,4,0.36
2022-08-08,48,16,0,0.33
2022-08-10,30,20,1,0.67
2022-08-12,36,16,0,0.44
2022-08-14,38,16,0,0.42
2022-08-16,34,7,0,0.21
2022-08-18,59,12,0,0.2
2022-08-20,40,15,0,0.38
2022-08-22,36,10,0,0.28
2022-08-24,47,20,0,0.43
2022-08-26,46,13,0,0.28
2022-08-28,46,13,0,0.28
2022-08-30,45,19,0,0.42
2022-09-02,57,36,0,0.63
2022-09-04,38,20,0,0.53
2022-09-06,38,26,0,0.68
2022-09-08,40,14,0,0.35
2022-09-10,49,6,0,0.12
2022-09-12,31,7,0,0.23
2022-09-14,34,9,0,0.26
2022-09-16,35,5,0,0.14
2022-09-18,45,10,0,0.22
2022-09-20,41,11,0,0.27
2022-09-22,36,3,2,0.08
2022-09-24,30,18,5,0.6
2022-09-26,38,11,0,0.29
2022-09-28,31,5,2,0.16
2022-09-30,45,16,0,0.36
2022-10-02,45,10,0,0.22
2022-10-04,41,15,0,0.37
2022-10-06,50,22,0,0.44
2022-10-08,34,12,2,0.35
2022-10-10,33,15,0,0.45
