date,total,filter,remove,ratio
2021-12-26,23,3,0,0.13
2021-12-28,15,1,1,0.07
2021-12-30,18,1,3,0.06
2022-01-02,18,6,0,0.33
2022-01-08,23,3,0,0.13
2022-01-10,19,7,0,0.37
2022-01-12,21,7,0,0.33
2022-01-14,19,4,0,0.21
2022-01-16,19,3,0,0.16
2022-01-18,29,2,0,0.07
2022-01-20,22,1,0,0.05
2022-01-22,21,5,0,0.24
2022-01-24,24,6,0,0.25
2022-01-26,24,5,0,0.21
2022-01-28,18,1,1,0.06
2022-01-30,19,6,0,0.32
2022-02-02,24,5,0,0.21
2022-02-04,27,7,0,0.26
2022-02-06,22,6,4,0.27
2022-02-08,21,4,0,0.19
2022-02-10,35,9,0,0.26
2022-02-12,29,4,0,0.14
2022-02-14,18,6,0,0.33
2022-02-16,27,8,0,0.3
2022-02-18,19,2,6,0.11
2022-02-20,27,4,2,0.15
2022-02-22,17,3,3,0.18
2022-02-26,17,2,0,0.12
2022-02-28,31,9,0,0.29
2022-03-02,23,7,0,0.3
2022-03-04,11,1,6,0.09
2022-03-06,18,5,0,0.28
2022-03-08,22,6,0,0.27
2022-03-10,31,5,0,0.16
2022-03-12,22,3,5,0.14
2022-03-14,35,6,0,0.17
2022-03-16,17,5,3,0.29
2022-03-18,22,4,2,0.18
2022-03-20,25,2,0,0.08
2022-03-22,18,1,0,0.06
2022-03-24,18,5,0,0.28
2022-03-26,22,2,0,0.09
2022-03-28,23,4,0,0.17
2022-03-30,20,6,0,0.3
2022-04-02,23,5,0,0.22
2022-04-04,48,14,0,0.29
2022-04-06,33,5,0,0.15
2022-04-08,45,5,0,0.11
2022-04-10,37,12,0,0.32
2022-04-12,40,10,0,0.25
2022-04-14,32,4,0,0.12
2022-04-16,29,8,0,0.28
2022-04-18,50,6,0,0.12
2022-04-20,31,9,0,0.29
2022-04-22,54,10,0,0.19
2022-04-24,37,10,0,0.27
2022-04-26,62,23,0,0.37
2022-04-28,39,3,0,0.08
2022-04-30,33,11,3,0.33
2022-05-02,34,12,0,0.35
2022-05-04,49,17,0,0.35
2022-05-06,38,10,0,0.26
2022-05-08,38,7,2,0.18
2022-05-10,31,6,0,0.19
2022-05-12,46,9,0,0.2
2022-05-14,33,7,0,0.21
2022-05-16,30,5,0,0.17
2022-05-18,58,9,0,0.16
2022-05-20,31,3,2,0.1
2022-05-22,40,4,0,0.1
2022-05-24,31,9,0,0.29
2022-05-26,37,4,0,0.11
2022-06-02,39,11,0,0.28
2022-06-04,35,4,0,0.11
2022-06-06,39,11,0,0.28
2022-06-08,36,8,0,0.22
2022-06-10,41,5,6,0.12
2022-06-12,46,14,0,0.3
2022-06-14,47,9,0,0.19
2022-06-16,42,12,0,0.29
2022-06-18,34,15,0,0.44
2022-06-20,28,2,0,0.07
2022-06-22,48,4,2,0.08
2022-06-24,43,5,0,0.12
2022-06-26,41,4,0,0.1
2022-06-28,47,16,1,0.34
2022-06-30,34,9,0,0.26
2022-07-02,35,4,1,0.11
2022-07-04,34,8,0,0.24
2022-07-06,41,2,0,0.05
2022-07-08,40,6,0,0.15
2022-07-10,36,7,0,0.19
2022-07-12,31,7,2,0.23
2022-07-14,30,8,0,0.27
2022-07-16,33,5,3,0.15
2022-07-18,32,7,4,0.22
2022-07-20,42,13,0,0.31
2022-07-22,52,12,0,0.23
2022-07-24,59,7,0,0.12
2022-07-26,41,3,0,0.07
2022-07-28,31,7,0,0.23
2022-07-30,45,15,0,0.33
2022-08-02,41,10,2,0.24
2022-08-04,48,12,0,0.25
2022-08-06,37,9,0,0.24
2022-08-08,48,8,0,0.17
2022-08-10,31,2,0,0.06
2022-08-12,31,8,5,0.26
2022-08-14,38,12,0,0.32
2022-08-16,34,1,0,0.03
2022-08-18,59,16,0,0.27
2022-08-20,40,0,0,0.0
2022-08-22,35,7,1,0.2
2022-08-24,47,20,0,0.43
2022-08-26,46,16,0,0.35
2022-08-28,46,5,0,0.11
2022-08-30,45,7,0,0.16
2022-09-02,57,4,0,0.07
2022-09-04,38,2,0,0.05
2022-09-06,38,9,0,0.24
2022-09-08,40,14,0,0.35
2022-09-10,49,9,0,0.18
2022-09-12,30,9,1,0.3
2022-09-14,34,6,0,0.18
2022-09-16,35,4,0,0.11
2022-09-18,45,7,0,0.16
2022-09-20,41,10,0,0.24
2022-09-22,33,5,5,0.15
2022-09-24,35,8,0,0.23
2022-09-26,38,7,0,0.18
2022-09-28,32,6,1,0.19
2022-09-30,45,14,0,0.31
2022-10-02,45,7,0,0.16
2022-10-04,41,6,0,0.15
2022-10-06,50,5,0,0.1
2022-10-08,36,6,0,0.17
2022-10-10,32,7,1,0.22
