date,total,filter,remove,ratio
2021-12-26,23,9,0,0.39
2021-12-28,16,5,0,0.31
2021-12-30,21,11,0,0.52
2022-01-02,18,8,0,0.44
2022-01-08,23,11,0,0.48
2022-01-10,19,4,0,0.21
2022-01-12,16,7,5,0.44
2022-01-14,19,5,0,0.26
2022-01-16,19,14,0,0.74
2022-01-18,29,8,0,0.28
2022-01-20,22,8,0,0.36
2022-01-22,21,14,0,0.67
2022-01-24,19,8,5,0.42
2022-01-26,24,13,0,0.54
2022-01-28,19,7,0,0.37
2022-01-30,19,14,0,0.74
2022-02-02,24,13,0,0.54
2022-02-04,27,9,0,0.33
2022-02-06,26,7,0,0.27
2022-02-08,21,11,0,0.52
2022-02-10,35,9,0,0.26
2022-02-12,29,13,0,0.45
2022-02-14,18,9,0,0.5
2022-02-16,27,15,0,0.56
2022-02-18,21,16,4,0.76
2022-02-20,29,10,0,0.34
2022-02-22,20,8,0,0.4
2022-02-26,17,7,0,0.41
2022-02-28,31,7,0,0.23
2022-03-02,22,6,1,0.27
2022-03-04,17,7,0,0.41
2022-03-06,18,6,0,0.33
2022-03-08,21,12,1,0.57
2022-03-10,31,13,0,0.42
2022-03-12,27,8,0,0.3
2022-03-14,33,11,2,0.33
2022-03-16,20,5,0,0.25
2022-03-18,24,11,0,0.46
2022-03-20,25,8,0,0.32
2022-03-22,18,9,0,0.5
2022-03-24,18,7,0,0.39
2022-03-26,22,12,0,0.55
2022-03-28,23,7,0,0.3
2022-03-30,20,6,0,0.3
2022-04-02,23,5,0,0.22
2022-04-04,48,23,0,0.48
2022-04-06,33,16,0,0.48
2022-04-08,45,33,0,0.73
2022-04-10,37,13,0,0.35
2022-04-12,40,22,0,0.55
2022-04-14,32,12,0,0.38
2022-04-16,29,11,0,0.38
2022-04-18,50,23,0,0.46
2022-04-20,29,6,2,0.21
2022-04-22,54,19,0,0.35
2022-04-24,36,17,1,0.47
2022-04-26,62,24,0,0.39
2022-04-28,37,19,2,0.51
2022-04-30,36,17,0,0.47
2022-05-02,34,18,0,0.53
2022-05-04,49,26,0,0.53
2022-05-06,38,9,0,0.24
2022-05-08,40,22,0,0.55
2022-05-10,31,6,0,0.19
2022-05-12,46,31,0,0.67
2022-05-14,30,17,3,0.57
2022-05-16,30,12,0,0.4
2022-05-18,58,35,0,0.6
2022-05-20,33,16,0,0.48
2022-05-22,39,13,1,0.33
2022-05-24,31,17,0,0.55
2022-05-26,37,13,0,0.35
2022-06-02,39,10,0,0.26
2022-06-04,35,12,0,0.34
2022-06-06,38,8,1,0.21
2022-06-08,34,17,2,0.5
2022-06-10,45,22,2,0.49
2022-06-12,46,15,0,0.33
2022-06-14,47,10,0,0.21
2022-06-16,42,15,0,0.36
2022-06-18,30,8,4,0.27
2022-06-20,28,16,0,0.57
2022-06-22,50,23,0,0.46
2022-06-24,43,9,0,0.21
2022-06-26,40,8,1,0.2
2022-06-28,48,27,0,0.56
2022-06-30,32,19,2,0.59
2022-07-02,36,17,0,0.47
2022-07-04,34,18,0,0.53
2022-07-06,40,24,1,0.6
2022-07-08,40,29,0,0.72
2022-07-10,36,16,0,0.44
2022-07-12,33,17,0,0.52
2022-07-14,30,15,0,0.5
2022-07-16,36,18,0,0.5
2022-07-18,36,17,0,0.47
2022-07-20,42,18,0,0.43
2022-07-22,52,26,0,0.5
2022-07-24,59,18,0,0.31
2022-07-26,41,19,0,0.46
2022-07-28,31,18,0,0.58
2022-07-30,45,31,0,0.69
2022-08-02,43,12,0,0.28
2022-08-04,48,16,0,0.33
2022-08-06,37,15,0,0.41
2022-08-08,48,25,0,0.52
2022-08-10,31,16,0,0.52
2022-08-12,36,15,0,0.42
2022-08-14,38,22,0,0.58
2022-08-16,34,19,0,0.56
2022-08-18,59,18,0,0.31
2022-08-20,40,15,0,0.38
2022-08-22,36,16,0,0.44
2022-08-24,47,12,0,0.26
2022-08-26,46,12,0,0.26
2022-08-28,46,11,0,0.24
2022-08-30,40,15,5,0.38
2022-09-02,55,24,2,0.44
2022-09-04,35,10,3,0.29
2022-09-06,34,20,4,0.59
2022-09-08,40,12,0,0.3
2022-09-10,49,26,0,0.53
2022-09-12,30,10,1,0.33
2022-09-14,34,18,0,0.53
2022-09-16,35,18,0,0.51
2022-09-18,45,24,0,0.53
2022-09-20,41,26,0,0.63
2022-09-22,37,12,1,0.32
2022-09-24,35,19,0,0.54
2022-09-26,38,11,0,0.29
2022-09-28,33,10,0,0.3
2022-09-30,45,8,0,0.18
2022-10-02,45,28,0,0.62
2022-10-04,39,27,2,0.69
2022-10-06,50,27,0,0.54
2022-10-08,36,15,0,0.42
2022-10-10,33,19,0,0.58
