date,total,filter,remove,ratio
2021-12-26,23,9,0,0.39
2021-12-28,16,3,0,0.19
2021-12-30,21,5,0,0.24
2022-01-02,18,8,0,0.44
2022-01-08,23,19,0,0.83
2022-01-10,19,8,0,0.42
2022-01-12,21,3,0,0.14
2022-01-14,19,7,0,0.37
2022-01-16,19,15,0,0.79
2022-01-18,29,4,0,0.14
2022-01-20,19,12,3,0.63
2022-01-22,21,10,0,0.48
2022-01-24,24,5,0,0.21
2022-01-26,22,12,2,0.55
2022-01-28,19,6,0,0.32
2022-01-30,19,6,0,0.32
2022-02-02,24,7,0,0.29
2022-02-04,27,5,0,0.19
2022-02-06,26,6,0,0.23
2022-02-08,21,10,0,0.48
2022-02-10,35,14,0,0.4
2022-02-12,29,11,0,0.38
2022-02-14,18,5,0,0.28
2022-02-16,27,6,0,0.22
2022-02-18,25,5,0,0.2
2022-02-20,26,5,3,0.19
2022-02-22,20,6,0,0.3
2022-02-26,13,6,4,0.46
2022-02-28,31,7,0,0.23
2022-03-02,23,5,0,0.22
2022-03-04,17,2,0,0.12
2022-03-06,18,2,0,0.11
2022-03-08,22,14,0,0.64
2022-03-10,30,12,1,0.4
2022-03-12,27,8,0,0.3
2022-03-14,35,10,0,0.29
2022-03-16,20,8,0,0.4
2022-03-18,24,2,0,0.08
2022-03-20,25,3,0,0.12
2022-03-22,18,3,0,0.17
2022-03-24,18,5,0,0.28
2022-03-26,22,5,0,0.23
2022-03-28,23,4,0,0.17
2022-03-30,20,5,0,0.25
2022-04-02,23,14,0,0.61
2022-04-04,48,4,0,0.08
2022-04-06,33,13,0,0.39
2022-04-08,45,6,0,0.13
2022-04-10,37,18,0,0.49
2022-04-12,40,17,0,0.42
2022-04-14,31,22,1,0.71
2022-04-16,29,5,0,0.17
2022-04-18,50,6,0,0.12
2022-04-20,30,16,1,0.53
2022-04-22,54,41,0,0.76
2022-04-24,37,18,0,0.49
2022-04-26,61,19,1,0.31
2022-04-28,36,13,3,0.36
2022-04-30,36,14,0,0.39
2022-05-02,34,8,0,0.24
2022-05-04,49,15,0,0.31
2022-05-06,38,5,0,0.13
2022-05-08,40,20,0,0.5
2022-05-10,29,9,2,0.31
2022-05-12,45,19,1,0.42
2022-05-14,32,14,1,0.44
2022-05-16,29,8,1,0.28
2022-05-18,58,16,0,0.28
2022-05-20,33,23,0,0.7
2022-05-22,40,8,0,0.2
2022-05-24,31,8,0,0.26
2022-05-26,37,12,0,0.32
2022-06-02,39,20,0,0.51
2022-06-04,33,3,2,0.09
2022-06-06,39,16,0,0.41
2022-06-08,36,9,0,0.25
2022-06-10,47,35,0,0.74
2022-06-12,46,20,0,0.43
2022-06-14,44,21,3,0.48
2022-06-16,42,17,0,0.4
2022-06-18,33,10,1,0.3
2022-06-20,28,10,0,0.36
2022-06-22,50,37,0,0.74
2022-06-24,43,10,0,0.23
2022-06-26,40,20,1,0.5
2022-06-28,48,13,0,0.27
2022-06-30,34,11,0,0.32
2022-07-02,36,3,0,0.08
2022-07-04,34,5,0,0.15
2022-07-06,41,12,0,0.29
2022-07-08,40,18,0,0.45
2022-07-10,36,13,0,0.36
2022-07-12,33,4,0,0.12
2022-07-14,30,3,0,0.1
2022-07-16,36,13,0,0.36
2022-07-18,36,6,0,0.17
2022-07-20,42,22,0,0.52
2022-07-22,52,15,0,0.29
2022-07-24,59,24,0,0.41
2022-07-26,41,15,0,0.37
2022-07-28,31,8,0,0.26
2022-07-30,45,9,0,0.2
2022-08-02,43,4,0,0.09
2022-08-04,48,12,0,0.25
2022-08-06,37,16,0,0.43
2022-08-08,48,19,0,0.4
2022-08-10,31,13,0,0.42
2022-08-12,36,13,0,0.36
2022-08-14,38,7,0,0.18
2022-08-16,34,6,0,0.18
2022-08-18,58,12,1,0.21
2022-08-20,39,12,1,0.31
2022-08-22,32,18,4,0.56
2022-08-24,47,18,0,0.38
2022-08-26,46,13,0,0.28
2022-08-28,46,12,0,0.26
2022-08-30,45,9,0,0.2
2022-09-02,57,12,0,0.21
2022-09-04,38,2,0,0.05
2022-09-06,36,8,2,0.22
2022-09-08,40,5,0,0.12
2022-09-10,48,16,1,0.33
2022-09-12,31,3,0,0.1
2022-09-14,34,9,0,0.26
2022-09-16,35,15,0,0.43
2022-09-18,41,13,4,0.32
2022-09-20,41,21,0,0.51
2022-09-22,38,14,0,0.37
2022-09-24,35,12,0,0.34
2022-09-26,36,4,2,0.11
2022-09-28,33,3,0,0.09
2022-09-30,45,19,0,0.42
2022-10-02,45,14,0,0.31
2022-10-04,41,7,0,0.17
2022-10-06,46,19,4,0.41
2022-10-08,36,30,0,0.83
2022-10-10,33,6,0,0.18
