date,total,filter,remove,ratio
2021-12-26,23,1,0,0.04
2021-12-28,16,1,0,0.06
2021-12-30,21,0,0,0.0
2022-01-02,18,3,0,0.17
2022-01-08,23,1,0,0.04
2022-01-10,19,1,0,0.05
2022-01-12,21,1,0,0.05
2022-01-14,19,3,0,0.16
2022-01-16,19,0,0,0.0
2022-01-18,29,2,0,0.07
2022-01-20,22,3,0,0.14
2022-01-22,21,3,0,0.14
2022-01-24,24,7,0,0.29
2022-01-26,24,5,0,0.21
2022-01-28,19,2,0,0.11
2022-01-30,19,1,0,0.05
2022-02-02,24,3,0,0.12
2022-02-04,23,3,4,0.13
2022-02-06,25,2,1,0.08
2022-02-08,21,2,0,0.1
2022-02-10,35,3,0,0.09
2022-02-12,28,1,1,0.04
2022-02-14,16,3,2,0.19
2022-02-16,27,4,0,0.15
2022-02-18,25,4,0,0.16
2022-02-20,29,5,0,0.17
2022-02-22,20,0,0,0.0
2022-02-26,17,3,0,0.18
2022-02-28,31,2,0,0.06
2022-03-02,23,2,0,0.09
2022-03-04,17,1,0,0.06
2022-03-06,18,1,0,0.06
2022-03-08,22,6,0,0.27
2022-03-10,31,2,0,0.06
2022-03-12,27,2,0,0.07
2022-03-14,35,1,0,0.03
2022-03-16,20,1,0,0.05
2022-03-18,24,0,0,0.0
2022-03-20,25,1,0,0.04
2022-03-22,18,3,0,0.17
2022-03-24,18,1,0,0.06
2022-03-26,22,0,0,0.0
2022-03-28,23,3,0,0.13
2022-03-30,20,1,0,0.05
2022-04-02,23,3,0,0.13
2022-04-04,48,4,0,0.08
2022-04-06,33,5,0,0.15
2022-04-08,45,1,0,0.02
2022-04-10,37,0,0,0.0
2022-04-12,40,0,0,0.0
2022-04-14,28,0,4,0.0
2022-04-16,23,4,6,0.17
2022-04-18,50,3,0,0.06
2022-04-20,30,2,1,0.07
2022-04-22,54,10,0,0.19
2022-04-24,37,5,0,0.14
2022-04-26,62,7,0,0.11
2022-04-28,39,2,0,0.05
2022-04-30,36,4,0,0.11
2022-05-02,34,4,0,0.12
2022-05-04,49,2,0,0.04
2022-05-06,38,6,0,0.16
2022-05-08,40,1,0,0.02
2022-05-10,31,0,0,0.0
2022-05-12,46,2,0,0.04
2022-05-14,33,3,0,0.09
2022-05-16,30,2,0,0.07
2022-05-18,58,10,0,0.17
2022-05-20,33,4,0,0.12
2022-05-22,40,8,0,0.2
2022-05-24,31,2,0,0.06
2022-05-26,37,4,0,0.11
2022-06-02,39,9,0,0.23
2022-06-04,35,9,0,0.26
2022-06-06,39,5,0,0.13
2022-06-08,36,3,0,0.08
2022-06-10,47,1,0,0.02
2022-06-12,46,8,0,0.17
2022-06-14,47,5,0,0.11
2022-06-16,42,3,0,0.07
2022-06-18,33,3,1,0.09
2022-06-20,28,2,0,0.07
2022-06-22,50,8,0,0.16
2022-06-24,41,12,2,0.29
2022-06-26,41,6,0,0.15
2022-06-28,46,8,2,0.17
2022-06-30,34,3,0,0.09
2022-07-02,36,2,0,0.06
2022-07-04,34,2,0,0.06
2022-07-06,41,4,0,0.1
2022-07-08,40,5,0,0.12
2022-07-10,36,2,0,0.06
2022-07-12,33,2,0,0.06
2022-07-14,30,4,0,0.13
2022-07-16,36,3,0,0.08
2022-07-18,36,3,0,0.08
2022-07-20,42,7,0,0.17
2022-07-22,52,2,0,0.04
2022-07-24,59,5,0,0.08
2022-07-26,35,5,6,0.14
2022-07-28,31,1,0,0.03
2022-07-30,45,4,0,0.09
2022-08-02,39,8,4,0.21
2022-08-04,48,5,0,0.1
2022-08-06,36,4,1,0.11
2022-08-08,48,5,0,0.1
2022-08-10,31,8,0,0.26
2022-08-12,36,2,0,0.06
2022-08-14,38,4,0,0.11
2022-08-16,34,1,0,0.03
2022-08-18,56,6,3,0.11
2022-08-20,36,0,4,0.0
2022-08-22,36,6,0,0.17
2022-08-24,43,7,4,0.16
2022-08-26,46,6,0,0.13
2022-08-28,41,8,5,0.2
2022-08-30,45,7,0,0.16
2022-09-02,57,6,0,0.11
2022-09-04,38,5,0,0.13
2022-09-06,38,2,0,0.05
2022-09-08,40,0,0,0.0
2022-09-10,49,4,0,0.08
2022-09-12,31,0,0,0.0
2022-09-14,34,4,0,0.12
2022-09-16,35,6,0,0.17
2022-09-18,45,16,0,0.36
2022-09-20,41,5,0,0.12
2022-09-22,38,3,0,0.08
2022-09-24,33,4,2,0.12
2022-09-26,38,4,0,0.11
2022-09-28,33,6,0,0.18
2022-09-30,41,0,4,0.0
2022-10-02,45,8,0,0.18
2022-10-04,41,4,0,0.1
2022-10-06,49,6,1,0.12
2022-10-08,36,6,0,0.17
2022-10-10,33,3,0,0.09
