date,total,filter,remove,ratio
2021-12-26,23,6,0,0.26
2021-12-28,16,4,0,0.25
2021-12-30,21,7,0,0.33
2022-01-02,18,8,0,0.44
2022-01-08,23,6,0,0.26
2022-01-10,16,5,3,0.31
2022-01-12,21,9,0,0.43
2022-01-14,19,7,0,0.37
2022-01-16,19,3,0,0.16
2022-01-18,29,7,0,0.24
2022-01-20,22,7,0,0.32
2022-01-22,21,6,0,0.29
2022-01-24,24,8,0,0.33
2022-01-26,21,9,3,0.43
2022-01-28,19,8,0,0.42
2022-01-30,19,10,0,0.53
2022-02-02,21,7,3,0.33
2022-02-04,27,8,0,0.3
2022-02-06,26,10,0,0.38
2022-02-08,21,3,0,0.14
2022-02-10,35,11,0,0.31
2022-02-12,29,9,0,0.31
2022-02-14,18,3,0,0.17
2022-02-16,27,13,0,0.48
2022-02-18,25,8,0,0.32
2022-02-20,29,13,0,0.45
2022-02-22,14,3,6,0.21
2022-02-26,17,4,0,0.24
2022-02-28,31,14,0,0.45
2022-03-02,23,4,0,0.17
2022-03-04,17,7,0,0.41
2022-03-06,18,7,0,0.39
2022-03-08,22,7,0,0.32
2022-03-10,31,8,0,0.26
2022-03-12,27,11,0,0.41
2022-03-14,35,11,0,0.31
2022-03-16,20,7,0,0.35
2022-03-18,24,11,0,0.46
2022-03-20,19,4,6,0.21
2022-03-22,18,3,0,0.17
2022-03-24,18,5,0,0.28
2022-03-26,22,8,0,0.36
2022-03-28,23,9,0,0.39
2022-03-30,20,7,0,0.35
2022-04-02,23,6,0,0.26
2022-04-04,47,8,1,0.17
2022-04-06,33,15,0,0.45
2022-04-08,44,22,1,0.5
2022-04-10,37,9,0,0.24
2022-04-12,40,12,0,0.3
2022-04-14,32,13,0,0.41
2022-04-16,29,14,0,0.48
2022-04-18,50,21,0,0.42
2022-04-20,31,11,0,0.35
2022-04-22,54,18,0,0.33
2022-04-24,37,12,0,0.32
2022-04-26,62,15,0,0.24
2022-04-28,39,11,0,0.28
2022-04-30,36,10,0,0.28
2022-05-02,34,10,0,0.29
2022-05-04,49,20,0,0.41
2022-05-06,38,15,0,0.39
2022-05-08,40,11,0,0.28
2022-05-10,29,8,2,0.28
2022-05-12,46,14,0,0.3
2022-05-14,33,13,0,0.39
2022-05-16,30,14,0,0.47
2022-05-18,58,11,0,0.19
2022-05-20,33,8,0,0.24
2022-05-22,40,14,0,0.35
2022-05-24,31,12,0,0.39
2022-05-26,37,12,0,0.32
2022-06-02,39,10,0,0.26
2022-06-04,35,10,0,0.29
2022-06-06,39,14,0,0.36
2022-06-08,30,6,6,0.2
2022-06-10,47,16,0,0.34
2022-06-12,46,18,0,0.39
2022-06-14,44,15,3,0.34
2022-06-16,42,13,0,0.31
2022-06-18,34,12,0,0.35
2022-06-20,28,5,0,0.18
2022-06-22,50,25,0,0.5
2022-06-24,43,13,0,0.3
2022-06-26,41,12,0,0.29
2022-06-28,48,19,0,0.4
2022-06-30,34,16,0,0.47
2022-07-02,36,16,0,0.44
2022-07-04,34,16,0,0.47
2022-07-06,41,11,0,0.27
2022-07-08,40,14,0,0.35
2022-07-10,36,17,0,0.47
2022-07-12,30,10,3,0.33
2022-07-14,30,7,0,0.23
2022-07-16,34,13,2,0.38
2022-07-18,36,10,0,0.28
2022-07-20,41,19,1,0.46
2022-07-22,52,16,0,0.31
2022-07-24,57,14,2,0.25
2022-07-26,41,20,0,0.49
2022-07-28,31,11,0,0.35
2022-07-30,45,10,0,0.22
2022-08-02,43,13,0,0.3
2022-08-04,48,8,0,0.17
2022-08-06,37,8,0,0.22
2022-08-08,48,12,0,0.25
2022-08-10,30,8,1,0.27
2022-08-12,36,11,0,0.31
2022-08-14,38,11,0,0.29
2022-08-16,34,15,0,0.44
2022-08-18,58,25,1,0.43
2022-08-20,40,16,0,0.4
2022-08-22,36,9,0,0.25
2022-08-24,47,19,0,0.4
2022-08-26,46,15,0,0.33
2022-08-28,46,17,0,0.37
2022-08-30,45,20,0,0.44
2022-09-02,55,16,2,0.29
2022-09-04,38,17,0,0.45
2022-09-06,38,8,0,0.21
2022-09-08,40,16,0,0.4
2022-09-10,48,13,1,0.27
2022-09-12,31,6,0,0.19
2022-09-14,32,11,2,0.34
2022-09-16,35,14,0,0.4
2022-09-18,40,10,5,0.25
2022-09-20,41,17,0,0.41
2022-09-22,38,14,0,0.37
2022-09-24,34,14,1,0.41
2022-09-26,38,18,0,0.47
2022-09-28,33,15,0,0.45
2022-09-30,45,20,0,0.44
2022-10-02,45,11,0,0.24
2022-10-04,41,12,0,0.29
2022-10-06,50,23,0,0.46
2022-10-08,36,12,0,0.33
2022-10-10,33,16,0,0.48
