date,total,filter,remove,ratio
2021-12-26,23,0,0,0.0
2021-12-28,16,0,0,0.0
2021-12-30,21,2,0,0.1
2022-01-02,17,1,1,0.06
2022-01-08,23,3,0,0.13
2022-01-10,19,0,0,0.0
2022-01-12,21,0,0,0.0
2022-01-14,19,2,0,0.11
2022-01-16,19,0,0,0.0
2022-01-18,29,0,0,0.0
2022-01-20,19,1,3,0.05
2022-01-22,21,5,0,0.24
2022-01-24,24,0,0,0.0
2022-01-26,24,1,0,0.04
2022-01-28,19,2,0,0.11
2022-01-30,19,1,0,0.05
2022-02-02,24,2,0,0.08
2022-02-04,27,0,0,0.0
2022-02-06,26,7,0,0.27
2022-02-08,21,1,0,0.05
2022-02-10,35,0,0,0.0
2022-02-12,29,3,0,0.1
2022-02-14,18,1,0,0.06
2022-02-16,27,2,0,0.07
2022-02-18,25,3,0,0.12
2022-02-20,29,3,0,0.1
2022-02-22,20,1,0,0.05
2022-02-26,17,0,0,0.0
2022-02-28,31,1,0,0.03
2022-03-02,23,0,0,0.0
2022-03-04,15,1,2,0.07
2022-03-06,14,1,4,0.07
2022-03-08,21,0,1,0.0
2022-03-10,29,0,2,0.0
2022-03-12,27,8,0,0.3
2022-03-14,35,0,0,0.0
2022-03-16,20,2,0,0.1
2022-03-18,24,1,0,0.04
2022-03-20,25,2,0,0.08
2022-03-22,16,0,2,0.0
2022-03-24,17,0,1,0.0
2022-03-26,22,8,0,0.36
2022-03-28,23,0,0,0.0
2022-03-30,20,0,0,0.0
2022-04-02,23,2,0,0.09
2022-04-04,48,0,0,0.0
2022-04-06,33,0,0,0.0
2022-04-08,45,15,0,0.33
2022-04-10,35,3,2,0.09
2022-04-12,40,10,0,0.25
2022-04-14,32,7,0,0.22
2022-04-16,29,0,0,0.0
2022-04-18,49,0,1,0.0
2022-04-20,31,2,0,0.06
2022-04-22,54,0,0,0.0
2022-04-24,37,6,0,0.16
2022-04-26,62,6,0,0.1
2022-04-28,39,2,0,0.05
2022-04-30,36,1,0,0.03
2022-05-02,34,3,0,0.09
2022-05-04,49,0,0,0.0
2022-05-06,38,4,0,0.11
2022-05-08,37,1,3,0.03
2022-05-10,31,3,0,0.1
2022-05-12,46,0,0,0.0
2022-05-14,33,2,0,0.06
2022-05-16,30,2,0,0.07
2022-05-18,58,5,0,0.09
2022-05-20,33,0,0,0.0
2022-05-22,40,5,0,0.12
2022-05-24,31,3,0,0.1
2022-05-26,37,15,0,0.41
2022-06-02,38,0,1,0.0
2022-06-04,35,1,0,0.03
2022-06-06,39,0,0,0.0
2022-06-08,36,9,0,0.25
2022-06-10,47,6,0,0.13
2022-06-12,46,0,0,0.0
2022-06-14,47,19,0,0.4
2022-06-16,42,0,0,0.0
2022-06-18,34,0,0,0.0
2022-06-20,28,2,0,0.07
2022-06-22,50,14,0,0.28
2022-06-24,43,3,0,0.07
2022-06-26,41,1,0,0.02
2022-06-28,48,3,0,0.06
2022-06-30,34,0,0,0.0
2022-07-02,36,1,0,0.03
2022-07-04,34,4,0,0.12
2022-07-06,41,0,0,0.0
2022-07-08,40,2,0,0.05
2022-07-10,36,4,0,0.11
2022-07-12,33,1,0,0.03
2022-07-14,30,0,0,0.0
2022-07-16,36,0,0,0.0
2022-07-18,36,3,0,0.08
2022-07-20,40,12,2,0.3
2022-07-22,52,2,0,0.04
2022-07-24,57,4,2,0.07
2022-07-26,41,3,0,0.07
2022-07-28,27,0,4,0.0
2022-07-30,45,0,0,0.0
2022-08-02,43,5,0,0.12
2022-08-04,48,5,0,0.1
2022-08-06,37,4,0,0.11
2022-08-08,48,5,0,0.1
2022-08-10,31,0,0,0.0
2022-08-12,34,0,2,0.0
2022-08-14,38,3,0,0.08
2022-08-16,34,0,0,0.0
2022-08-18,59,0,0,0.0
2022-08-20,37,2,3,0.05
2022-08-22,36,1,0,0.03
2022-08-24,47,0,0,0.0
2022-08-26,46,0,0,0.0
2022-08-28,46,0,0,0.0
2022-08-30,45,3,0,0.07
2022-09-02,57,0,0,0.0
2022-09-04,33,3,5,0.09
2022-09-06,38,3,0,0.08
2022-09-08,38,0,2,0.0
2022-09-10,49,0,0,0.0
2022-09-12,31,0,0,0.0
2022-09-14,34,3,0,0.09
2022-09-16,35,2,0,0.06
2022-09-18,45,3,0,0.07
2022-09-20,41,2,0,0.05
2022-09-22,38,2,0,0.05
2022-09-24,35,2,0,0.06
2022-09-26,38,0,0,0.0
2022-09-28,30,0,3,0.0
2022-09-30,45,12,0,0.27
2022-10-02,45,0,0,0.0
2022-10-04,41,1,0,0.02
2022-10-06,48,15,2,0.31
2022-10-08,36,11,0,0.31
2022-10-10,33,1,0,0.03
