date,total,filter,remove,ratio
2021-12-26,23,8,0,0.35
2021-12-28,16,6,0,0.38
2021-12-30,21,4,0,0.19
2022-01-02,18,3,0,0.17
2022-01-08,23,3,0,0.13
2022-01-10,16,3,3,0.19
2022-01-12,21,4,0,0.19
2022-01-14,19,5,0,0.26
2022-01-16,19,6,0,0.32
2022-01-18,29,5,0,0.17
2022-01-20,22,6,0,0.27
2022-01-22,21,5,0,0.24
2022-01-24,24,8,0,0.33
2022-01-26,24,8,0,0.33
2022-01-28,19,3,0,0.16
2022-01-30,19,7,0,0.37
2022-02-02,23,6,1,0.26
2022-02-04,27,8,0,0.3
2022-02-06,26,9,0,0.35
2022-02-08,21,2,0,0.1
2022-02-10,35,13,0,0.37
2022-02-12,29,5,0,0.17
2022-02-14,18,4,0,0.22
2022-02-16,27,4,0,0.15
2022-02-18,25,8,0,0.32
2022-02-20,29,11,0,0.38
2022-02-22,20,7,0,0.35
2022-02-26,17,2,0,0.12
2022-02-28,31,6,0,0.19
2022-03-02,23,8,0,0.35
2022-03-04,17,7,0,0.41
2022-03-06,18,6,0,0.33
2022-03-08,22,3,0,0.14
2022-03-10,31,13,0,0.42
2022-03-12,27,6,0,0.22
2022-03-14,35,9,0,0.26
2022-03-16,20,7,0,0.35
2022-03-18,24,9,0,0.38
2022-03-20,25,7,0,0.28
2022-03-22,18,7,0,0.39
2022-03-24,18,4,0,0.22
2022-03-26,22,8,0,0.36
2022-03-28,23,5,0,0.22
2022-03-30,20,7,0,0.35
2022-04-02,22,8,1,0.36
2022-04-04,48,11,0,0.23
2022-04-06,33,5,0,0.15
2022-04-08,45,7,0,0.16
2022-04-10,35,3,2,0.09
2022-04-12,40,9,0,0.22
2022-04-14,32,5,0,0.16
2022-04-16,29,5,0,0.17
2022-04-18,50,23,0,0.46
2022-04-20,27,8,4,0.3
2022-04-22,54,19,0,0.35
2022-04-24,35,13,2,0.37
2022-04-26,60,11,2,0.18
2022-04-28,39,7,0,0.18
2022-04-30,36,15,0,0.42
2022-05-02,34,5,0,0.15
2022-05-04,49,22,0,0.45
2022-05-06,38,15,0,0.39
2022-05-08,40,16,0,0.4
2022-05-10,31,13,0,0.42
2022-05-12,42,17,4,0.4
2022-05-14,33,5,0,0.15
2022-05-16,30,5,0,0.17
2022-05-18,57,16,1,0.28
2022-05-20,33,9,0,0.27
2022-05-22,40,11,0,0.28
2022-05-24,27,6,4,0.22
2022-05-26,37,15,0,0.41
2022-06-02,39,12,0,0.31
2022-06-04,35,6,0,0.17
2022-06-06,39,6,0,0.15
2022-06-08,36,12,0,0.33
2022-06-10,42,14,5,0.33
2022-06-12,46,9,0,0.2
2022-06-14,47,18,0,0.38
2022-06-16,42,14,0,0.33
2022-06-18,34,8,0,0.24
2022-06-20,28,7,0,0.25
2022-06-22,50,14,0,0.28
2022-06-24,43,15,0,0.35
2022-06-26,41,15,0,0.37
2022-06-28,48,11,0,0.23
2022-06-30,34,6,0,0.18
2022-07-02,36,11,0,0.31
2022-07-04,34,12,0,0.35
2022-07-06,37,11,4,0.3
2022-07-08,40,8,0,0.2
2022-07-10,36,9,0,0.25
2022-07-12,33,14,0,0.42
2022-07-14,30,12,0,0.4
2022-07-16,36,12,0,0.33
2022-07-18,34,13,2,0.38
2022-07-20,42,14,0,0.33
2022-07-22,52,13,0,0.25
2022-07-24,59,22,0,0.37
2022-07-26,41,16,0,0.39
2022-07-28,31,8,0,0.26
2022-07-30,45,8,0,0.18
2022-08-02,43,14,0,0.33
2022-08-04,48,11,0,0.23
2022-08-06,37,13,0,0.35
2022-08-08,48,20,0,0.42
2022-08-10,31,7,0,0.23
2022-08-12,36,9,0,0.25
2022-08-14,38,15,0,0.39
2022-08-16,34,5,0,0.15
2022-08-18,59,13,0,0.22
2022-08-20,40,16,0,0.4
2022-08-22,36,8,0,0.22
2022-08-24,47,20,0,0.43
2022-08-26,46,7,0,0.15
2022-08-28,46,15,0,0.33
2022-08-30,41,7,4,0.17
2022-09-02,57,13,0,0.23
2022-09-04,38,11,0,0.29
2022-09-06,38,7,0,0.18
2022-09-08,40,11,0,0.28
2022-09-10,49,15,0,0.31
2022-09-12,31,6,0,0.19
2022-09-14,34,12,0,0.35
2022-09-16,35,9,0,0.26
2022-09-18,45,19,0,0.42
2022-09-20,41,12,0,0.29
2022-09-22,36,11,2,0.31
2022-09-24,35,12,0,0.34
2022-09-26,38,8,0,0.21
2022-09-28,33,10,0,0.3
2022-09-30,45,9,0,0.2
2022-10-02,45,11,0,0.24
2022-10-04,40,12,1,0.3
2022-10-06,48,13,2,0.27
2022-10-08,36,8,0,0.22
2022-10-10,27,9,6,0.33
