date,total,filter,remove,ratio
2021-12-26,23,20,0,0.87
2021-12-28,16,13,0,0.81
2021-12-30,21,17,0,0.81
2022-01-02,18,15,0,0.83
2022-01-08,23,19,0,0.83
2022-01-10,19,16,0,0.84
2022-01-12,21,18,0,0.86
2022-01-14,19,16,0,0.84
2022-01-16,16,13,3,0.81
2022-01-18,29,24,0,0.83
2022-01-20,21,17,1,0.81
2022-01-22,21,18,0,0.86
2022-01-24,24,21,0,0.88
2022-01-26,24,18,0,0.75
2022-01-28,19,16,0,0.84
2022-01-30,16,14,3,0.88
2022-02-02,24,20,0,0.83
2022-02-04,27,24,0,0.89
2022-02-06,26,22,0,0.85
2022-02-08,21,16,0,0.76
2022-02-10,35,31,0,0.89
2022-02-12,29,24,0,0.83
2022-02-14,18,15,0,0.83
2022-02-16,27,23,0,0.85
2022-02-18,25,21,0,0.84
2022-02-20,29,25,0,0.86
2022-02-22,16,13,4,0.81
2022-02-26,17,14,0,0.82
2022-02-28,27,23,4,0.85
2022-03-02,23,19,0,0.83
2022-03-04,14,12,3,0.86
2022-03-06,14,12,4,0.86
2022-03-08,22,19,0,0.86
2022-03-10,31,27,0,0.87
2022-03-12,27,21,0,0.78
2022-03-14,35,31,0,0.89
2022-03-16,20,15,0,0.75
2022-03-18,24,19,0,0.79
2022-03-20,25,22,0,0.88
2022-03-22,18,15,0,0.83
2022-03-24,18,14,0,0.78
2022-03-26,22,17,0,0.77
2022-03-28,23,21,0,0.91
2022-03-30,20,18,0,0.9
2022-04-02,23,21,0,0.91
2022-04-04,48,40,0,0.83
2022-04-06,33,30,0,0.91
2022-04-08,45,39,0,0.87
2022-04-10,37,31,0,0.84
2022-04-12,40,36,0,0.9
2022-04-14,32,28,0,0.88
2022-04-16,29,24,0,0.83
2022-04-18,50,45,0,0.9
2022-04-20,28,24,3,0.86
2022-04-22,54,43,0,0.8
2022-04-24,37,33,0,0.89
2022-04-26,58,52,4,0.9
2022-04-28,39,33,0,0.85
2022-04-30,36,31,0,0.86
2022-05-02,34,30,0,0.88
2022-05-04,49,38,0,0.78
2022-05-06,38,34,0,0.89
2022-05-08,40,33,0,0.82
2022-05-10,31,28,0,0.9
2022-05-12,46,39,0,0.85
2022-05-14,33,28,0,0.85
2022-05-16,30,26,0,0.87
2022-05-18,57,49,1,0.86
2022-05-20,31,27,2,0.87
2022-05-22,40,32,0,0.8
2022-05-24,31,27,0,0.87
2022-05-26,37,33,0,0.89
2022-06-02,35,29,4,0.83
2022-06-04,35,31,0,0.89
2022-06-06,39,34,0,0.87
2022-06-08,36,31,0,0.86
2022-06-10,45,40,2,0.89
2022-06-12,42,33,4,0.79
2022-06-14,47,39,0,0.83
2022-06-16,42,37,0,0.88
2022-06-18,34,27,0,0.79
2022-06-20,28,22,0,0.79
2022-06-22,50,39,0,0.78
2022-06-24,43,38,0,0.88
2022-06-26,41,34,0,0.83
2022-06-28,48,44,0,0.92
2022-06-30,34,26,0,0.76
2022-07-02,34,30,2,0.88
2022-07-04,34,30,0,0.88
2022-07-06,41,36,0,0.88
2022-07-08,40,33,0,0.82
2022-07-10,36,32,0,0.89
2022-07-12,33,27,0,0.82
2022-07-14,30,24,0,0.8
2022-07-16,36,31,0,0.86
2022-07-18,36,32,0,0.89
2022-07-20,40,32,2,0.8
2022-07-22,46,38,6,0.83
2022-07-24,59,51,0,0.86
2022-07-26,41,36,0,0.88
2022-07-28,31,26,0,0.84
2022-07-30,45,38,0,0.84
2022-08-02,43,36,0,0.84
2022-08-04,48,44,0,0.92
2022-08-06,37,30,0,0.81
2022-08-08,48,41,0,0.85
2022-08-10,31,28,0,0.9
2022-08-12,36,31,0,0.86
2022-08-14,38,32,0,0.84
2022-08-16,33,26,1,0.79
2022-08-18,59,48,0,0.81
2022-08-20,40,34,0,0.85
2022-08-22,36,31,0,0.86
2022-08-24,47,38,0,0.81
2022-08-26,46,38,0,0.83
2022-08-28,46,40,0,0.87
2022-08-30,45,37,0,0.82
2022-09-02,57,48,0,0.84
2022-09-04,38,31,0,0.82
2022-09-06,38,34,0,0.89
2022-09-08,38,34,2,0.89
2022-09-10,44,37,5,0.84
2022-09-12,31,27,0,0.87
2022-09-14,31,27,3,0.87
2022-09-16,34,29,1,0.85
2022-09-18,45,37,0,0.82
2022-09-20,41,35,0,0.85
2022-09-22,38,32,0,0.84
2022-09-24,35,29,0,0.83
2022-09-26,38,34,0,0.89
2022-09-28,33,27,0,0.82
2022-09-30,45,35,0,0.78
2022-10-02,41,36,4,0.88
2022-10-04,41,35,0,0.85
2022-10-06,50,40,0,0.8
2022-10-08,36,29,0,0.81
2022-10-10,33,26,0,0.79
