date,total,filter,remove,ratio
2021-12-26,23,9,0,0.39
2021-12-28,16,4,0,0.25
2021-12-30,21,9,0,0.43
2022-01-02,18,2,0,0.11
2022-01-08,21,3,2,0.14
2022-01-10,19,4,0,0.21
2022-01-12,21,8,0,0.38
2022-01-14,19,6,0,0.32
2022-01-16,15,7,4,0.47
2022-01-18,29,9,0,0.31
2022-01-20,22,2,0,0.09
2022-01-22,21,3,0,0.14
2022-01-24,24,4,0,0.17
2022-01-26,23,5,1,0.22
2022-01-28,19,8,0,0.42
2022-01-30,19,6,0,0.32
2022-02-02,24,9,0,0.38
2022-02-04,27,3,0,0.11
2022-02-06,26,3,0,0.12
2022-02-08,21,4,0,0.19
2022-02-10,35,3,0,0.09
2022-02-12,29,4,0,0.14
2022-02-14,16,7,2,0.44
2022-02-16,27,4,0,0.15
2022-02-18,23,6,2,0.26
2022-02-20,29,20,0,0.69
2022-02-22,20,2,0,0.1
2022-02-26,15,1,2,0.07
2022-02-28,31,9,0,0.29
2022-03-02,23,7,0,0.3
2022-03-04,17,7,0,0.41
2022-03-06,18,2,0,0.11
2022-03-08,22,5,0,0.23
2022-03-10,31,3,0,0.1
2022-03-12,27,2,0,0.07
2022-03-14,35,11,0,0.31
2022-03-16,20,2,0,0.1
2022-03-18,24,11,0,0.46
2022-03-20,25,6,0,0.24
2022-03-22,18,7,0,0.39
2022-03-24,18,4,0,0.22
2022-03-26,22,8,0,0.36
2022-03-28,23,9,0,0.39
2022-03-30,20,3,0,0.15
2022-04-02,22,8,1,0.36
2022-04-04,45,12,3,0.27
2022-04-06,33,10,0,0.3
2022-04-08,42,13,3,0.31
2022-04-10,37,28,0,0.76
2022-04-12,40,13,0,0.32
2022-04-14,27,6,5,0.22
2022-04-16,29,12,0,0.41
2022-04-18,50,16,0,0.32
2022-04-20,31,7,0,0.23
2022-04-22,54,20,0,0.37
2022-04-24,37,5,0,0.14
2022-04-26,62,22,0,0.35
2022-04-28,39,3,0,0.08
2022-04-30,36,2,0,0.06
2022-05-02,34,10,0,0.29
2022-05-04,49,14,0,0.29
2022-05-06,38,16,0,0.42
2022-05-08,40,11,0,0.28
2022-05-10,31,4,0,0.13
2022-05-12,46,19,0,0.41
2022-05-14,33,7,0,0.21
2022-05-16,30,4,0,0.13
2022-05-18,58,18,0,0.31
2022-05-20,33,9,0,0.27
2022-05-22,40,17,0,0.42
2022-05-24,31,6,0,0.19
2022-05-26,37,3,0,0.08
2022-06-02,39,10,0,0.26
2022-06-04,34,10,1,0.29
2022-06-06,39,4,0,0.1
2022-06-08,36,8,0,0.22
2022-06-10,47,19,0,0.4
2022-06-12,44,13,2,0.3
2022-06-14,47,14,0,0.3
2022-06-16,42,28,0,0.67
2022-06-18,34,10,0,0.29
2022-06-20,28,8,0,0.29
2022-06-22,47,5,3,0.11
2022-06-24,43,18,0,0.42
2022-06-26,41,10,0,0.24
2022-06-28,46,12,2,0.26
2022-06-30,34,5,0,0.15
2022-07-02,36,8,0,0.22
2022-07-04,34,12,0,0.35
2022-07-06,41,14,0,0.34
2022-07-08,40,15,0,0.38
2022-07-10,36,14,0,0.39
2022-07-12,33,7,0,0.21
2022-07-14,30,4,0,0.13
2022-07-16,34,16,2,0.47
2022-07-18,36,5,0,0.14
2022-07-20,42,6,0,0.14
2022-07-22,52,14,0,0.27
2022-07-24,59,10,0,0.17
2022-07-26,41,13,0,0.32
2022-07-28,31,8,0,0.26
2022-07-30,45,21,0,0.47
2022-08-02,41,17,2,0.41
2022-08-04,48,4,0,0.08
2022-08-06,37,12,0,0.32
2022-08-08,46,10,2,0.22
2022-08-10,31,3,0,0.1
2022-08-12,36,16,0,0.44
2022-08-14,38,18,0,0.47
2022-08-16,34,20,0,0.59
2022-08-18,58,7,1,0.12
2022-08-20,40,9,0,0.22
2022-08-22,36,11,0,0.31
2022-08-24,47,20,0,0.43
2022-08-26,46,13,0,0.28
2022-08-28,46,21,0,0.46
2022-08-30,45,17,0,0.38
2022-09-02,57,16,0,0.28
2022-09-04,38,7,0,0.18
2022-09-06,38,13,0,0.34
2022-09-08,40,9,0,0.22
2022-09-10,49,17,0,0.35
2022-09-12,31,12,0,0.39
2022-09-14,34,9,0,0.26
2022-09-16,35,14,0,0.4
2022-09-18,45,11,0,0.24
2022-09-20,41,16,0,0.39
2022-09-22,38,14,0,0.37
2022-09-24,35,11,0,0.31
2022-09-26,37,2,1,0.05
2022-09-28,33,6,0,0.18
2022-09-30,45,16,0,0.36
2022-10-02,45,15,0,0.33
2022-10-04,41,14,0,0.34
2022-10-06,50,18,0,0.36
2022-10-08,35,4,1,0.11
2022-10-10,33,10,0,0.3
