date,total,filter,remove,ratio
2021-12-26,23,8,0,0.35
2021-12-28,16,3,0,0.19
2021-12-30,21,8,0,0.38
2022-01-02,18,5,0,0.28
2022-01-08,21,4,2,0.19
2022-01-10,19,4,0,0.21
2022-01-12,21,7,0,0.33
2022-01-14,19,4,0,0.21
2022-01-16,19,6,0,0.32
2022-01-18,29,14,0,0.48
2022-01-20,20,11,2,0.55
2022-01-22,17,10,4,0.59
2022-01-24,24,10,0,0.42
2022-01-26,24,4,0,0.17
2022-01-28,19,9,0,0.47
2022-01-30,19,5,0,0.26
2022-02-02,24,12,0,0.5
2022-02-04,27,17,0,0.63
2022-02-06,26,4,0,0.15
2022-02-08,21,8,0,0.38
2022-02-10,34,9,1,0.26
2022-02-12,29,6,0,0.21
2022-02-14,18,5,0,0.28
2022-02-16,27,11,0,0.41
2022-02-18,25,3,0,0.12
2022-02-20,29,15,0,0.52
2022-02-22,20,14,0,0.7
2022-02-26,17,6,0,0.35
2022-02-28,31,15,0,0.48
2022-03-02,23,12,0,0.52
2022-03-04,17,5,0,0.29
2022-03-06,18,6,0,0.33
2022-03-08,22,4,0,0.18
2022-03-10,31,15,0,0.48
2022-03-12,27,8,0,0.3
2022-03-14,35,21,0,0.6
2022-03-16,20,12,0,0.6
2022-03-18,24,11,0,0.46
2022-03-20,25,12,0,0.48
2022-03-22,18,7,0,0.39
2022-03-24,18,8,0,0.44
2022-03-26,22,16,0,0.73
2022-03-28,21,8,2,0.38
2022-03-30,20,9,0,0.45
2022-04-02,22,5,1,0.23
2022-04-04,48,23,0,0.48
2022-04-06,31,5,2,0.16
2022-04-08,45,10,0,0.22
2022-04-10,34,7,3,0.21
2022-04-12,38,12,2,0.32
2022-04-14,32,11,0,0.34
2022-04-16,29,9,0,0.31
2022-04-18,50,17,0,0.34
2022-04-20,31,10,0,0.32
2022-04-22,54,15,0,0.28
2022-04-24,35,12,2,0.34
2022-04-26,62,20,0,0.32
2022-04-28,39,14,0,0.36
2022-04-30,34,18,2,0.53
2022-05-02,33,14,1,0.42
2022-05-04,49,28,0,0.57
2022-05-06,38,20,0,0.53
2022-05-08,40,6,0,0.15
2022-05-10,31,16,0,0.52
2022-05-12,46,9,0,0.2
2022-05-14,33,9,0,0.27
2022-05-16,30,8,0,0.27
2022-05-18,58,30,0,0.52
2022-05-20,33,9,0,0.27
2022-05-22,40,6,0,0.15
2022-05-24,31,5,0,0.16
2022-05-26,37,14,0,0.38
2022-06-02,39,15,0,0.38
2022-06-04,35,10,0,0.29
2022-06-06,39,11,0,0.28
2022-06-08,36,14,0,0.39
2022-06-10,47,17,0,0.36
2022-06-12,46,16,0,0.35
2022-06-14,47,12,0,0.26
2022-06-16,42,20,0,0.48
2022-06-18,34,14,0,0.41
2022-06-20,28,13,0,0.46
2022-06-22,50,26,0,0.52
2022-06-24,41,10,2,0.24
2022-06-26,41,5,0,0.12
2022-06-28,48,28,0,0.58
2022-06-30,31,13,3,0.42
2022-07-02,36,22,0,0.61
2022-07-04,34,15,0,0.44
2022-07-06,41,21,0,0.51
2022-07-08,40,14,0,0.35
2022-07-10,36,8,0,0.22
2022-07-12,33,6,0,0.18
2022-07-14,30,18,0,0.6
2022-07-16,36,17,0,0.47
2022-07-18,36,12,0,0.33
2022-07-20,42,28,0,0.67
2022-07-22,50,26,2,0.52
2022-07-24,59,31,0,0.53
2022-07-26,38,18,3,0.47
2022-07-28,30,16,1,0.53
2022-07-30,45,13,0,0.29
2022-08-02,43,17,0,0.4
2022-08-04,48,18,0,0.38
2022-08-06,37,10,0,0.27
2022-08-08,48,8,0,0.17
2022-08-10,31,6,0,0.19
2022-08-12,36,20,0,0.56
2022-08-14,38,7,0,0.18
2022-08-16,34,10,0,0.29
2022-08-18,56,39,3,0.7
2022-08-20,40,9,0,0.22
2022-08-22,31,7,5,0.23
2022-08-24,47,18,0,0.38
2022-08-26,46,21,0,0.46
2022-08-28,46,12,0,0.26
2022-08-30,45,24,0,0.53
2022-09-02,57,13,0,0.23
2022-09-04,38,8,0,0.21
2022-09-06,38,16,0,0.42
2022-09-08,40,9,0,0.22
2022-09-10,49,14,0,0.29
2022-09-12,31,8,0,0.26
2022-09-14,34,8,0,0.24
2022-09-16,35,19,0,0.54
2022-09-18,41,20,4,0.49
2022-09-20,39,24,2,0.62
2022-09-22,38,10,0,0.26
2022-09-24,35,15,0,0.43
2022-09-26,38,27,0,0.71
2022-09-28,33,14,0,0.42
2022-09-30,45,11,0,0.24
2022-10-02,44,24,1,0.55
2022-10-04,41,13,0,0.32
2022-10-06,48,26,2,0.54
2022-10-08,36,17,0,0.47
2022-10-10,32,7,1,0.22
