date,total,filter,remove,ratio
2021-12-26,23,4,0,0.17
2021-12-28,15,1,1,0.07
2021-12-30,21,4,0,0.19
2022-01-02,18,4,0,0.22
2022-01-08,23,3,0,0.13
2022-01-10,19,2,0,0.11
2022-01-12,21,4,0,0.19
2022-01-14,19,3,0,0.16
2022-01-16,19,2,0,0.11
2022-01-18,29,2,0,0.07
2022-01-20,22,4,0,0.18
2022-01-22,21,2,0,0.1
2022-01-24,24,4,0,0.17
2022-01-26,24,3,0,0.12
2022-01-28,19,5,0,0.26
2022-01-30,19,2,0,0.11
2022-02-02,24,3,0,0.12
2022-02-04,27,4,0,0.15
2022-02-06,26,4,0,0.15
2022-02-08,21,3,0,0.14
2022-02-10,35,6,0,0.17
2022-02-12,29,3,0,0.1
2022-02-14,18,1,0,0.06
2022-02-16,27,7,0,0.26
2022-02-18,25,4,0,0.16
2022-02-20,29,6,0,0.21
2022-02-22,20,3,0,0.15
2022-02-26,17,3,0,0.18
2022-02-28,31,6,0,0.19
2022-03-02,23,3,0,0.13
2022-03-04,12,2,5,0.17
2022-03-06,18,2,0,0.11
2022-03-08,22,3,0,0.14
2022-03-10,31,1,0,0.03
2022-03-12,27,4,0,0.15
2022-03-14,35,5,0,0.14
2022-03-16,20,2,0,0.1
2022-03-18,24,3,0,0.12
2022-03-20,25,6,0,0.24
2022-03-22,18,2,0,0.11
2022-03-24,15,3,3,0.2
2022-03-26,21,5,1,0.24
2022-03-28,23,3,0,0.13
2022-03-30,20,3,0,0.15
2022-04-02,23,4,0,0.17
2022-04-04,48,6,0,0.12
2022-04-06,31,1,2,0.03
2022-04-08,45,5,0,0.11
2022-04-10,37,6,0,0.16
2022-04-12,40,6,0,0.15
2022-04-14,32,4,0,0.12
2022-04-16,29,4,0,0.14
2022-04-18,50,8,0,0.16
2022-04-20,31,3,0,0.1
2022-04-22,54,10,0,0.19
2022-04-24,37,6,0,0.16
2022-04-26,62,12,0,0.19
2022-04-28,39,12,0,0.31
2022-04-30,36,15,0,0.42
2022-05-02,34,1,0,0.03
2022-05-04,49,6,0,0.12
2022-05-06,38,6,0,0.16
2022-05-08,40,4,0,0.1
2022-05-10,31,6,0,0.19
2022-05-12,46,10,0,0.22
2022-05-14,33,6,0,0.18
2022-05-16,30,5,0,0.17
2022-05-18,58,10,0,0.17
2022-05-20,33,5,0,0.15
2022-05-22,40,5,0,0.12
2022-05-24,31,7,0,0.23
2022-05-26,37,5,0,0.14
2022-06-02,39,5,0,0.13
2022-06-04,31,3,4,0.1
2022-06-06,39,4,0,0.1
2022-06-08,36,2,0,0.06
2022-06-10,47,4,0,0.09
2022-06-12,46,8,0,0.17
2022-06-14,47,8,0,0.17
2022-06-16,42,12,0,0.29
2022-06-18,34,8,0,0.24
2022-06-20,28,9,0,0.32
2022-06-22,50,8,0,0.16
2022-06-24,43,9,0,0.21
2022-06-26,41,2,0,0.05
2022-06-28,48,7,0,0.15
2022-06-30,34,5,0,0.15
2022-07-02,36,2,0,0.06
2022-07-04,34,3,0,0.09
2022-07-06,41,5,0,0.12
2022-07-08,38,7,2,0.18
2022-07-10,33,2,3,0.06
2022-07-12,33,6,0,0.18
2022-07-14,30,3,0,0.1
2022-07-16,36,1,0,0.03
2022-07-18,36,8,0,0.22
2022-07-20,42,6,0,0.14
2022-07-22,52,5,0,0.1
2022-07-24,59,26,0,0.44
2022-07-26,40,4,1,0.1
2022-07-28,31,4,0,0.13
2022-07-30,41,5,4,0.12
2022-08-02,43,4,0,0.09
2022-08-04,48,10,0,0.21
2022-08-06,37,7,0,0.19
2022-08-08,48,7,0,0.15
2022-08-10,29,5,2,0.17
2022-08-12,36,4,0,0.11
2022-08-14,38,4,0,0.11
2022-08-16,34,4,0,0.12
2022-08-18,59,15,0,0.25
2022-08-20,40,6,0,0.15
2022-08-22,34,5,2,0.15
2022-08-24,47,3,0,0.06
2022-08-26,46,2,0,0.04
2022-08-28,46,4,0,0.09
2022-08-30,43,5,2,0.12
2022-09-02,57,6,0,0.11
2022-09-04,38,2,0,0.05
2022-09-06,34,13,4,0.38
2022-09-08,40,11,0,0.28
2022-09-10,49,5,0,0.1
2022-09-12,31,3,0,0.1
2022-09-14,34,4,0,0.12
2022-09-16,34,6,1,0.18
2022-09-18,45,10,0,0.22
2022-09-20,41,6,0,0.15
2022-09-22,38,8,0,0.21
2022-09-24,33,4,2,0.12
2022-09-26,38,4,0,0.11
2022-09-28,33,4,0,0.12
2022-09-30,45,9,0,0.2
2022-10-02,45,6,0,0.13
2022-10-04,41,6,0,0.15
2022-10-06,50,8,0,0.16
2022-10-08,36,5,0,0.14
2022-10-10,33,5,0,0.15
