date,total,filter,remove,ratio
2021-12-26,23,11,0,0.48
2021-12-28,12,5,4,0.42
2021-12-30,21,6,0,0.29
2022-01-02,18,4,0,0.22
2022-01-08,21,8,2,0.38
2022-01-10,19,6,0,0.32
2022-01-12,21,8,0,0.38
2022-01-14,19,7,0,0.37
2022-01-16,19,6,0,0.32
2022-01-18,29,9,0,0.31
2022-01-20,22,8,0,0.36
2022-01-22,21,6,0,0.29
2022-01-24,24,8,0,0.33
2022-01-26,24,12,0,0.5
2022-01-28,19,8,0,0.42
2022-01-30,19,7,0,0.37
2022-02-02,22,7,2,0.32
2022-02-04,27,8,0,0.3
2022-02-06,23,6,3,0.26
2022-02-08,21,5,0,0.24
2022-02-10,35,15,0,0.43
2022-02-12,29,8,0,0.28
2022-02-14,18,6,0,0.33
2022-02-16,27,11,0,0.41
2022-02-18,25,11,0,0.44
2022-02-20,29,10,0,0.34
2022-02-22,20,10,0,0.5
2022-02-26,17,7,0,0.41
2022-02-28,31,14,0,0.45
2022-03-02,23,5,0,0.22
2022-03-04,17,7,0,0.41
2022-03-06,16,3,2,0.19
2022-03-08,22,4,0,0.18
2022-03-10,31,12,0,0.39
2022-03-12,27,13,0,0.48
2022-03-14,35,6,0,0.17
2022-03-16,20,7,0,0.35
2022-03-18,24,9,0,0.38
2022-03-20,25,9,0,0.36
2022-03-22,18,5,0,0.28
2022-03-24,17,8,1,0.47
2022-03-26,22,9,0,0.41
2022-03-28,23,9,0,0.39
2022-03-30,20,6,0,0.3
2022-04-02,18,6,5,0.33
2022-04-04,48,16,0,0.33
2022-04-06,33,6,0,0.18
2022-04-08,42,10,3,0.24
2022-04-10,37,12,0,0.32
2022-04-12,40,11,0,0.28
2022-04-14,32,14,0,0.44
2022-04-16,29,11,0,0.38
2022-04-18,50,11,0,0.22
2022-04-20,31,12,0,0.39
2022-04-22,54,24,0,0.44
2022-04-24,36,15,1,0.42
2022-04-26,62,29,0,0.47
2022-04-28,37,13,2,0.35
2022-04-30,36,14,0,0.39
2022-05-02,34,16,0,0.47
2022-05-04,49,14,0,0.29
2022-05-06,38,12,0,0.32
2022-05-08,40,7,0,0.18
2022-05-10,31,14,0,0.45
2022-05-12,46,13,0,0.28
2022-05-14,33,14,0,0.42
2022-05-16,29,9,1,0.31
2022-05-18,58,23,0,0.4
2022-05-20,33,10,0,0.3
2022-05-22,40,8,0,0.2
2022-05-24,30,7,1,0.23
2022-05-26,36,14,1,0.39
2022-06-02,33,9,6,0.27
2022-06-04,35,6,0,0.17
2022-06-06,36,11,3,0.31
2022-06-08,36,15,0,0.42
2022-06-10,47,14,0,0.3
2022-06-12,46,22,0,0.48
2022-06-14,47,16,0,0.34
2022-06-16,42,20,0,0.48
2022-06-18,34,6,0,0.18
2022-06-20,28,10,0,0.36
2022-06-22,50,11,0,0.22
2022-06-24,43,11,0,0.26
2022-06-26,38,10,3,0.26
2022-06-28,48,20,0,0.42
2022-06-30,34,14,0,0.41
2022-07-02,36,11,0,0.31
2022-07-04,34,14,0,0.41
2022-07-06,41,11,0,0.27
2022-07-08,38,10,2,0.26
2022-07-10,32,7,4,0.22
2022-07-12,32,9,1,0.28
2022-07-14,30,10,0,0.33
2022-07-16,36,11,0,0.31
2022-07-18,36,18,0,0.5
2022-07-20,42,9,0,0.21
2022-07-22,52,25,0,0.48
2022-07-24,59,25,0,0.42
2022-07-26,41,18,0,0.44
2022-07-28,31,11,0,0.35
2022-07-30,43,20,2,0.47
2022-08-02,43,9,0,0.21
2022-08-04,48,13,0,0.27
2022-08-06,37,10,0,0.27
2022-08-08,48,23,0,0.48
2022-08-10,31,14,0,0.45
2022-08-12,36,8,0,0.22
2022-08-14,38,7,0,0.18
2022-08-16,34,14,0,0.41
2022-08-18,55,28,4,0.51
2022-08-20,40,12,0,0.3
2022-08-22,35,9,1,0.26
2022-08-24,47,14,0,0.3
2022-08-26,42,14,4,0.33
2022-08-28,43,22,3,0.51
2022-08-30,45,13,0,0.29
2022-09-02,57,26,0,0.46
2022-09-04,38,14,0,0.37
2022-09-06,32,8,6,0.25
2022-09-08,40,15,0,0.38
2022-09-10,49,22,0,0.45
2022-09-12,31,10,0,0.32
2022-09-14,34,9,0,0.26
2022-09-16,35,17,0,0.49
2022-09-18,45,12,0,0.27
2022-09-20,41,10,0,0.24
2022-09-22,38,9,0,0.24
2022-09-24,35,4,0,0.11
2022-09-26,38,12,0,0.32
2022-09-28,33,16,0,0.48
2022-09-30,45,11,0,0.24
2022-10-02,45,15,0,0.33
2022-10-04,41,20,0,0.49
2022-10-06,50,14,0,0.28
2022-10-08,36,9,0,0.25
2022-10-10,33,14,0,0.42
