date,total,filter,remove,ratio
2021-12-26,19,0,4,0.0
2021-12-28,16,0,0,0.0
2021-12-30,21,1,0,0.05
2022-01-02,18,1,0,0.06
2022-01-08,23,1,0,0.04
2022-01-10,19,1,0,0.05
2022-01-12,20,6,1,0.3
2022-01-14,19,1,0,0.05
2022-01-16,19,6,0,0.32
2022-01-18,29,2,0,0.07
2022-01-20,22,2,0,0.09
2022-01-22,21,1,0,0.05
2022-01-24,24,3,0,0.12
2022-01-26,24,5,0,0.21
2022-01-28,19,7,0,0.37
2022-01-30,19,1,0,0.05
2022-02-02,24,0,0,0.0
2022-02-04,27,2,0,0.07
2022-02-06,26,3,0,0.12
2022-02-08,15,0,6,0.0
2022-02-10,35,1,0,0.03
2022-02-12,29,2,0,0.07
2022-02-14,14,1,4,0.07
2022-02-16,27,1,0,0.04
2022-02-18,23,1,2,0.04
2022-02-20,29,1,0,0.03
2022-02-22,20,0,0,0.0
2022-02-26,17,1,0,0.06
2022-02-28,31,3,0,0.1
2022-03-02,23,1,0,0.04
2022-03-04,17,0,0,0.0
2022-03-06,17,0,1,0.0
2022-03-08,22,0,0,0.0
2022-03-10,31,3,0,0.1
2022-03-12,27,0,0,0.0
2022-03-14,35,3,0,0.09
2022-03-16,20,0,0,0.0
2022-03-18,23,1,1,0.04
2022-03-20,25,7,0,0.28
2022-03-22,18,4,0,0.22
2022-03-24,14,5,4,0.36
2022-03-26,22,0,0,0.0
2022-03-28,23,1,0,0.04
2022-03-30,20,0,0,0.0
2022-04-02,18,2,5,0.11
2022-04-04,48,5,0,0.1
2022-04-06,33,1,0,0.03
2022-04-08,45,2,0,0.04
2022-04-10,37,2,0,0.05
2022-04-12,40,0,0,0.0
2022-04-14,31,0,1,0.0
2022-04-16,29,0,0,0.0
2022-04-18,50,1,0,0.02
2022-04-20,31,2,0,0.06
2022-04-22,54,6,0,0.11
2022-04-24,37,12,0,0.32
2022-04-26,62,3,0,0.05
2022-04-28,39,0,0,0.0
2022-04-30,36,3,0,0.08
2022-05-02,34,5,0,0.15
2022-05-04,49,1,0,0.02
2022-05-06,38,11,0,0.29
2022-05-08,40,3,0,0.08
2022-05-10,30,0,1,0.0
2022-05-12,46,0,0,0.0
2022-05-14,33,9,0,0.27
2022-05-16,30,0,0,0.0
2022-05-18,55,1,3,0.02
2022-05-20,33,3,0,0.09
2022-05-22,38,1,2,0.03
2022-05-24,31,2,0,0.06
2022-05-26,37,0,0,0.0
2022-06-02,36,2,3,0.06
2022-06-04,35,5,0,0.14
2022-06-06,39,0,0,0.0
2022-06-08,36,3,0,0.08
2022-06-10,41,0,6,0.0
2022-06-12,46,1,0,0.02
2022-06-14,47,6,0,0.13
2022-06-16,42,3,0,0.07
2022-06-18,34,1,0,0.03
2022-06-20,28,2,0,0.07
2022-06-22,47,0,3,0.0
2022-06-24,43,1,0,0.02
2022-06-26,40,2,1,0.05
2022-06-28,48,6,0,0.12
2022-06-30,34,7,0,0.21
2022-07-02,36,0,0,0.0
2022-07-04,31,4,3,0.13
2022-07-06,41,0,0,0.0
2022-07-08,40,3,0,0.08
2022-07-10,34,1,2,0.03
2022-07-12,32,0,1,0.0
2022-07-14,30,3,0,0.1
2022-07-16,33,0,3,0.0
2022-07-18,34,0,2,0.0
2022-07-20,42,4,0,0.1
2022-07-22,52,0,0,0.0
2022-07-24,59,7,0,0.12
2022-07-26,41,1,0,0.02
2022-07-28,31,0,0,0.0
2022-07-30,41,3,4,0.07
2022-08-02,43,3,0,0.07
2022-08-04,48,3,0,0.06
2022-08-06,37,2,0,0.05
2022-08-08,48,7,0,0.15
2022-08-10,31,0,0,0.0
2022-08-12,36,1,0,0.03
2022-08-14,32,0,6,0.0
2022-08-16,34,3,0,0.09
2022-08-18,57,5,2,0.09
2022-08-20,40,1,0,0.02
2022-08-22,36,0,0,0.0
2022-08-24,47,0,0,0.0
2022-08-26,46,2,0,0.04
2022-08-28,46,15,0,0.33
2022-08-30,45,0,0,0.0
2022-09-02,57,15,0,0.26
2022-09-04,38,2,0,0.05
2022-09-06,36,4,2,0.11
2022-09-08,40,11,0,0.28
2022-09-10,49,0,0,0.0
2022-09-12,31,3,0,0.1
2022-09-14,33,4,1,0.12
2022-09-16,35,2,0,0.06
2022-09-18,45,3,0,0.07
2022-09-20,41,2,0,0.05
2022-09-22,36,4,2,0.11
2022-09-24,35,0,0,0.0
2022-09-26,38,2,0,0.05
2022-09-28,33,1,0,0.03
2022-09-30,45,2,0,0.04
2022-10-02,44,2,1,0.05
2022-10-04,41,3,0,0.07
2022-10-06,48,7,2,0.15
2022-10-08,36,3,0,0.08
2022-10-10,32,2,1,0.06
