date,total,filter,remove,ratio
2021-12-26,23,17,0,0.74
2021-12-28,16,11,0,0.69
2021-12-30,21,11,0,0.52
2022-01-02,18,10,0,0.56
2022-01-08,23,15,0,0.65
2022-01-10,19,11,0,0.58
2022-01-12,21,18,0,0.86
2022-01-14,19,14,0,0.74
2022-01-16,17,12,2,0.71
2022-01-18,29,14,0,0.48
2022-01-20,22,13,0,0.59
2022-01-22,21,13,0,0.62
2022-01-24,24,11,0,0.46
2022-01-26,24,20,0,0.83
2022-01-28,19,11,0,0.58
2022-01-30,19,9,0,0.47
2022-02-02,24,19,0,0.79
2022-02-04,27,14,0,0.52
2022-02-06,26,15,0,0.58
2022-02-08,21,13,0,0.62
2022-02-10,35,24,0,0.69
2022-02-12,29,23,0,0.79
2022-02-14,18,13,0,0.72
2022-02-16,27,14,0,0.52
2022-02-18,25,16,0,0.64
2022-02-20,29,16,0,0.55
2022-02-22,20,15,0,0.75
2022-02-26,17,7,0,0.41
2022-02-28,31,20,0,0.65
2022-03-02,21,10,2,0.48
2022-03-04,13,10,4,0.77
2022-03-06,18,13,0,0.72
2022-03-08,22,11,0,0.5
2022-03-10,31,18,0,0.58
2022-03-12,27,14,0,0.52
2022-03-14,34,21,1,0.62
2022-03-16,20,13,0,0.65
2022-03-18,24,20,0,0.83
2022-03-20,25,13,0,0.52
2022-03-22,18,12,0,0.67
2022-03-24,18,15,0,0.83
2022-03-26,22,11,0,0.5
2022-03-28,23,12,0,0.52
2022-03-30,20,11,0,0.55
2022-04-02,23,11,0,0.48
2022-04-04,48,27,0,0.56
2022-04-06,33,20,0,0.61
2022-04-08,45,28,0,0.62
2022-04-10,34,16,3,0.47
2022-04-12,40,22,0,0.55
2022-04-14,32,19,0,0.59
2022-04-16,29,20,0,0.69
2022-04-18,50,38,0,0.76
2022-04-20,31,23,0,0.74
2022-04-22,54,30,0,0.56
2022-04-24,33,19,4,0.58
2022-04-26,62,48,0,0.77
2022-04-28,39,23,0,0.59
2022-04-30,36,25,0,0.69
2022-05-02,29,17,5,0.59
2022-05-04,49,22,0,0.45
2022-05-06,38,24,0,0.63
2022-05-08,40,34,0,0.85
2022-05-10,31,15,0,0.48
2022-05-12,46,38,0,0.83
2022-05-14,33,18,0,0.55
2022-05-16,30,16,0,0.53
2022-05-18,58,32,0,0.55
2022-05-20,33,17,0,0.52
2022-05-22,40,34,0,0.85
2022-05-24,31,26,0,0.84
2022-05-26,37,22,0,0.59
2022-06-02,39,19,0,0.49
2022-06-04,35,21,0,0.6
2022-06-06,39,26,0,0.67
2022-06-08,36,26,0,0.72
2022-06-10,47,36,0,0.77
2022-06-12,46,38,0,0.83
2022-06-14,47,32,0,0.68
2022-06-16,42,31,0,0.74
2022-06-18,34,22,0,0.65
2022-06-20,28,15,0,0.54
2022-06-22,50,32,0,0.64
2022-06-24,40,22,3,0.55
2022-06-26,41,26,0,0.63
2022-06-28,44,22,4,0.5
2022-06-30,34,16,0,0.47
2022-07-02,36,25,0,0.69
2022-07-04,34,19,0,0.56
2022-07-06,41,29,0,0.71
2022-07-08,40,28,0,0.7
2022-07-10,36,20,0,0.56
2022-07-12,33,24,0,0.73
2022-07-14,30,18,0,0.6
2022-07-16,36,21,0,0.58
2022-07-18,36,26,0,0.72
2022-07-20,42,31,0,0.74
2022-07-22,52,38,0,0.73
2022-07-24,59,37,0,0.63
2022-07-26,38,20,3,0.53
2022-07-28,31,18,0,0.58
2022-07-30,45,33,0,0.73
2022-08-02,43,30,0,0.7
2022-08-04,48,37,0,0.77
2022-08-06,37,24,0,0.65
2022-08-08,48,22,0,0.46
2022-08-10,31,22,0,0.71
2022-08-12,36,25,0,0.69
2022-08-14,38,20,0,0.53
2022-08-16,34,19,0,0.56
2022-08-18,59,36,0,0.61
2022-08-20,39,19,1,0.49
2022-08-22,36,21,0,0.58
2022-08-24,44,29,3,0.66
2022-08-26,46,30,0,0.65
2022-08-28,41,25,5,0.61
2022-08-30,45,25,0,0.56
2022-09-02,57,42,0,0.74
2022-09-04,38,31,0,0.82
2022-09-06,38,18,0,0.47
2022-09-08,40,21,0,0.52
2022-09-10,49,23,0,0.47
2022-09-12,31,25,0,0.81
2022-09-14,34,22,0,0.65
2022-09-16,35,23,0,0.66
2022-09-18,45,33,0,0.73
2022-09-20,41,18,0,0.44
2022-09-22,33,19,5,0.58
2022-09-24,35,19,0,0.54
2022-09-26,38,31,0,0.82
2022-09-28,33,14,0,0.42
2022-09-30,45,28,0,0.62
2022-10-02,43,28,2,0.65
2022-10-04,41,32,0,0.78
2022-10-06,50,27,0,0.54
2022-10-08,36,27,0,0.75
2022-10-10,33,25,0,0.76
