date,total,filter,remove,ratio
2021-12-26,23,18,0,0.78
2021-12-28,16,8,0,0.5
2021-12-30,21,15,0,0.71
2022-01-02,15,10,3,0.67
2022-01-08,23,16,0,0.7
2022-01-10,16,11,3,0.69
2022-01-12,21,10,0,0.48
2022-01-14,19,8,0,0.42
2022-01-16,19,13,0,0.68
2022-01-18,29,16,0,0.55
2022-01-20,22,14,0,0.64
2022-01-22,21,13,0,0.62
2022-01-24,24,17,0,0.71
2022-01-26,24,19,0,0.79
2022-01-28,19,9,0,0.47
2022-01-30,19,12,0,0.63
2022-02-02,24,16,0,0.67
2022-02-04,27,17,0,0.63
2022-02-06,26,18,0,0.69
2022-02-08,17,9,4,0.53
2022-02-10,35,24,0,0.69
2022-02-12,29,16,0,0.55
2022-02-14,18,10,0,0.56
2022-02-16,27,12,0,0.44
2022-02-18,24,14,1,0.58
2022-02-20,29,23,0,0.79
2022-02-22,19,9,1,0.47
2022-02-26,17,8,0,0.47
2022-02-28,31,16,0,0.52
2022-03-02,23,13,0,0.57
2022-03-04,17,9,0,0.53
2022-03-06,18,14,0,0.78
2022-03-08,22,14,0,0.64
2022-03-10,27,19,4,0.7
2022-03-12,25,15,2,0.6
2022-03-14,35,22,0,0.63
2022-03-16,20,10,0,0.5
2022-03-18,21,15,3,0.71
2022-03-20,25,15,0,0.6
2022-03-22,18,11,0,0.61
2022-03-24,18,8,0,0.44
2022-03-26,22,10,0,0.45
2022-03-28,23,18,0,0.78
2022-03-30,20,15,0,0.75
2022-04-02,23,15,0,0.65
2022-04-04,48,33,0,0.69
2022-04-06,30,14,3,0.47
2022-04-08,45,22,0,0.49
2022-04-10,37,22,0,0.59
2022-04-12,40,34,0,0.85
2022-04-14,32,20,0,0.62
2022-04-16,29,18,0,0.62
2022-04-18,50,23,0,0.46
2022-04-20,31,24,0,0.77
2022-04-22,54,36,0,0.67
2022-04-24,32,20,5,0.62
2022-04-26,62,41,0,0.66
2022-04-28,37,24,2,0.65
2022-04-30,33,26,3,0.79
2022-05-02,34,17,0,0.5
2022-05-04,49,29,0,0.59
2022-05-06,38,27,0,0.71
2022-05-08,40,20,0,0.5
2022-05-10,31,16,0,0.52
2022-05-12,46,19,0,0.41
2022-05-14,33,19,0,0.58
2022-05-16,30,17,0,0.57
2022-05-18,56,26,2,0.46
2022-05-20,33,16,0,0.48
2022-05-22,40,20,0,0.5
2022-05-24,31,20,0,0.65
2022-05-26,37,23,0,0.62
2022-06-02,39,22,0,0.56
2022-06-04,35,25,0,0.71
2022-06-06,39,24,0,0.62
2022-06-08,35,21,1,0.6
2022-06-10,47,32,0,0.68
2022-06-12,46,34,0,0.74
2022-06-14,47,30,0,0.64
2022-06-16,42,28,0,0.67
2022-06-18,34,15,0,0.44
2022-06-20,28,12,0,0.43
2022-06-22,50,24,0,0.48
2022-06-24,43,19,0,0.44
2022-06-26,41,24,0,0.59
2022-06-28,48,39,0,0.81
2022-06-30,34,25,0,0.74
2022-07-02,36,16,0,0.44
2022-07-04,34,18,0,0.53
2022-07-06,41,22,0,0.54
2022-07-08,40,24,0,0.6
2022-07-10,36,17,0,0.47
2022-07-12,33,20,0,0.61
2022-07-14,28,16,2,0.57
2022-07-16,36,29,0,0.81
2022-07-18,36,26,0,0.72
2022-07-20,42,22,0,0.52
2022-07-22,52,28,0,0.54
2022-07-24,59,34,0,0.58
2022-07-26,41,24,0,0.59
2022-07-28,27,22,4,0.81
2022-07-30,45,36,0,0.8
2022-08-02,43,27,0,0.63
2022-08-04,44,34,4,0.77
2022-08-06,37,29,0,0.78
2022-08-08,48,16,0,0.33
2022-08-10,31,17,0,0.55
2022-08-12,36,29,0,0.81
2022-08-14,35,28,3,0.8
2022-08-16,34,19,0,0.56
2022-08-18,59,29,0,0.49
2022-08-20,40,29,0,0.72
2022-08-22,36,20,0,0.56
2022-08-24,47,33,0,0.7
2022-08-26,46,26,0,0.57
2022-08-28,46,25,0,0.54
2022-08-30,45,32,0,0.71
2022-09-02,57,46,0,0.81
2022-09-04,34,15,4,0.44
2022-09-06,38,21,0,0.55
2022-09-08,40,20,0,0.5
2022-09-10,49,38,0,0.78
2022-09-12,31,15,0,0.48
2022-09-14,34,22,0,0.65
2022-09-16,35,26,0,0.74
2022-09-18,45,34,0,0.76
2022-09-20,41,22,0,0.54
2022-09-22,38,29,0,0.76
2022-09-24,33,22,2,0.67
2022-09-26,38,27,0,0.71
2022-09-28,33,17,0,0.52
2022-09-30,45,30,0,0.67
2022-10-02,45,18,0,0.4
2022-10-04,41,21,0,0.51
2022-10-06,50,37,0,0.74
2022-10-08,31,22,5,0.71
2022-10-10,33,19,0,0.58
