date,total,filter,remove,ratio
2021-12-26,23,4,0,0.17
2021-12-28,16,5,0,0.31
2021-12-30,21,5,0,0.24
2022-01-02,18,6,0,0.33
2022-01-08,23,7,0,0.3
2022-01-10,19,6,0,0.32
2022-01-12,21,5,0,0.24
2022-01-14,17,7,2,0.41
2022-01-16,19,2,0,0.11
2022-01-18,29,11,0,0.38
2022-01-20,22,3,0,0.14
2022-01-22,21,5,0,0.24
2022-01-24,24,11,0,0.46
2022-01-26,24,5,0,0.21
2022-01-28,19,6,0,0.32
2022-01-30,19,9,0,0.47
2022-02-02,24,9,0,0.38
2022-02-04,27,12,0,0.44
2022-02-06,26,12,0,0.46
2022-02-08,21,7,0,0.33
2022-02-10,35,12,0,0.34
2022-02-12,29,12,0,0.41
2022-02-14,18,3,0,0.17
2022-02-16,27,9,0,0.33
2022-02-18,25,8,0,0.32
2022-02-20,29,10,0,0.34
2022-02-22,20,8,0,0.4
2022-02-26,17,5,0,0.29
2022-02-28,31,9,0,0.29
2022-03-02,23,3,0,0.13
2022-03-04,17,5,0,0.29
2022-03-06,18,4,0,0.22
2022-03-08,22,8,0,0.36
2022-03-10,31,6,0,0.19
2022-03-12,27,11,0,0.41
2022-03-14,35,8,0,0.23
2022-03-16,20,6,0,0.3
2022-03-18,20,9,4,0.45
2022-03-20,25,12,0,0.48
2022-03-22,14,4,4,0.29
2022-03-24,18,3,0,0.17
2022-03-26,22,6,0,0.27
2022-03-28,23,8,0,0.35
2022-03-30,20,4,0,0.2
2022-04-02,23,4,0,0.17
2022-04-04,48,14,0,0.29
2022-04-06,33,9,0,0.27
2022-04-08,45,15,0,0.33
2022-04-10,34,8,3,0.24
2022-04-12,40,10,0,0.25
2022-04-14,32,7,0,0.22
2022-04-16,27,11,2,0.41
2022-04-18,46,15,4,0.33
2022-04-20,31,12,0,0.39
2022-04-22,54,12,0,0.22
2022-04-24,36,11,1,0.31
2022-04-26,62,20,0,0.32
2022-04-28,35,8,4,0.23
2022-04-30,34,11,2,0.32
2022-05-02,34,12,0,0.35
2022-05-04,49,12,0,0.24
2022-05-06,38,16,0,0.42
2022-05-08,40,16,0,0.4
2022-05-10,31,11,0,0.35
2022-05-12,46,12,0,0.26
2022-05-14,29,7,4,0.24
2022-05-16,27,8,3,0.3
2022-05-18,58,23,0,0.4
2022-05-20,33,12,0,0.36
2022-05-22,40,17,0,0.42
2022-05-24,31,11,0,0.35
2022-05-26,37,15,0,0.41
2022-06-02,39,19,0,0.49
2022-06-04,35,14,0,0.4
2022-06-06,39,17,0,0.44
2022-06-08,36,7,0,0.19
2022-06-10,47,17,0,0.36
2022-06-12,46,7,0,0.15
2022-06-14,45,18,2,0.4
2022-06-16,42,10,0,0.24
2022-06-18,34,15,0,0.44
2022-06-20,28,9,0,0.32
2022-06-22,50,22,0,0.44
2022-06-24,43,14,0,0.33
2022-06-26,41,9,0,0.22
2022-06-28,48,20,0,0.42
2022-06-30,34,9,0,0.26
2022-07-02,36,15,0,0.42
2022-07-04,32,14,2,0.44
2022-07-06,41,12,0,0.29
2022-07-08,40,11,0,0.28
2022-07-10,36,13,0,0.36
2022-07-12,32,15,1,0.47
2022-07-14,30,6,0,0.2
2022-07-16,36,15,0,0.42
2022-07-18,36,9,0,0.25
2022-07-20,42,19,0,0.45
2022-07-22,52,27,0,0.52
2022-07-24,59,18,0,0.31
2022-07-26,39,8,2,0.21
2022-07-28,31,14,0,0.45
2022-07-30,45,8,0,0.18
2022-08-02,43,14,0,0.33
2022-08-04,48,14,0,0.29
2022-08-06,37,15,0,0.41
2022-08-08,48,19,0,0.4
2022-08-10,31,13,0,0.42
2022-08-12,36,7,0,0.19
2022-08-14,38,18,0,0.47
2022-08-16,34,10,0,0.29
2022-08-18,59,29,0,0.49
2022-08-20,40,14,0,0.35
2022-08-22,36,12,0,0.33
2022-08-24,47,12,0,0.26
2022-08-26,46,16,0,0.35
2022-08-28,46,12,0,0.26
2022-08-30,45,9,0,0.2
2022-09-02,57,26,0,0.46
2022-09-04,38,15,0,0.39
2022-09-06,38,12,0,0.32
2022-09-08,40,13,0,0.32
2022-09-10,49,13,0,0.27
2022-09-12,28,12,3,0.43
2022-09-14,34,5,0,0.15
2022-09-16,35,13,0,0.37
2022-09-18,45,11,0,0.24
2022-09-20,41,11,0,0.27
2022-09-22,38,8,0,0.21
2022-09-24,35,6,0,0.17
2022-09-26,38,8,0,0.21
2022-09-28,33,11,0,0.33
2022-09-30,45,8,0,0.18
2022-10-02,43,9,2,0.21
2022-10-04,38,10,3,0.26
2022-10-06,50,24,0,0.48
2022-10-08,36,9,0,0.25
2022-10-10,33,5,0,0.15
