date,total,filter,remove,ratio
2021-12-26,23,6,0,0.26
2021-12-28,16,6,0,0.38
2021-12-30,18,3,3,0.17
2022-01-02,18,3,0,0.17
2022-01-08,23,3,0,0.13
2022-01-10,19,2,0,0.11
2022-01-12,21,5,0,0.24
2022-01-14,19,5,0,0.26
2022-01-16,19,3,0,0.16
2022-01-18,29,7,0,0.24
2022-01-20,22,4,0,0.18
2022-01-22,21,7,0,0.33
2022-01-24,24,8,0,0.33
2022-01-26,22,3,2,0.14
2022-01-28,19,3,0,0.16
2022-01-30,19,6,0,0.32
2022-02-02,19,3,5,0.16
2022-02-04,27,6,0,0.22
2022-02-06,26,6,0,0.23
2022-02-08,21,3,0,0.14
2022-02-10,35,7,0,0.2
2022-02-12,28,7,1,0.25
2022-02-14,18,3,0,0.17
2022-02-16,27,4,0,0.15
2022-02-18,25,6,0,0.24
2022-02-20,29,5,0,0.17
2022-02-22,18,5,2,0.28
2022-02-26,17,4,0,0.24
2022-02-28,31,3,0,0.1
2022-03-02,23,4,0,0.17
2022-03-04,17,2,0,0.12
2022-03-06,18,5,0,0.28
2022-03-08,22,6,0,0.27
2022-03-10,31,13,0,0.42
2022-03-12,27,7,0,0.26
2022-03-14,35,8,0,0.23
2022-03-16,20,7,0,0.35
2022-03-18,24,9,0,0.38
2022-03-20,25,5,0,0.2
2022-03-22,18,3,0,0.17
2022-03-24,18,6,0,0.33
2022-03-26,22,6,0,0.27
2022-03-28,23,9,0,0.39
2022-03-30,16,3,4,0.19
2022-04-02,23,8,0,0.35
2022-04-04,48,11,0,0.23
2022-04-06,31,4,2,0.13
2022-04-08,45,11,0,0.24
2022-04-10,37,8,0,0.22
2022-04-12,40,10,0,0.25
2022-04-14,32,8,0,0.25
2022-04-16,29,7,0,0.24
2022-04-18,50,15,0,0.3
2022-04-20,31,7,0,0.23
2022-04-22,54,14,0,0.26
2022-04-24,37,14,0,0.38
2022-04-26,62,22,0,0.35
2022-04-28,39,16,0,0.41
2022-04-30,36,14,0,0.39
2022-05-02,30,5,4,0.17
2022-05-04,49,15,0,0.31
2022-05-06,38,14,0,0.37
2022-05-08,40,12,0,0.3
2022-05-10,31,8,0,0.26
2022-05-12,46,12,0,0.26
2022-05-14,31,7,2,0.23
2022-05-16,30,12,0,0.4
2022-05-18,58,15,0,0.26
2022-05-20,31,5,2,0.16
2022-05-22,40,12,0,0.3
2022-05-24,31,11,0,0.35
2022-05-26,37,11,0,0.3
2022-06-02,39,12,0,0.31
2022-06-04,35,11,0,0.31
2022-06-06,39,11,0,0.28
2022-06-08,36,7,0,0.19
2022-06-10,47,12,0,0.26
2022-06-12,46,14,0,0.3
2022-06-14,47,6,0,0.13
2022-06-16,42,7,0,0.17
2022-06-18,34,7,0,0.21
2022-06-20,28,2,0,0.07
2022-06-22,50,16,0,0.32
2022-06-24,43,8,0,0.19
2022-06-26,41,11,0,0.27
2022-06-28,48,13,0,0.27
2022-06-30,34,4,0,0.12
2022-07-02,36,10,0,0.28
2022-07-04,34,9,0,0.26
2022-07-06,41,11,0,0.27
2022-07-08,40,9,0,0.22
2022-07-10,36,6,0,0.17
2022-07-12,33,5,0,0.15
2022-07-14,30,4,0,0.13
2022-07-16,36,9,0,0.25
2022-07-18,30,8,6,0.27
2022-07-20,42,11,0,0.26
2022-07-22,52,17,0,0.33
2022-07-24,59,19,0,0.32
2022-07-26,41,8,0,0.2
2022-07-28,31,7,0,0.23
2022-07-30,45,11,0,0.24
2022-08-02,43,4,0,0.09
2022-08-04,48,11,0,0.23
2022-08-06,35,5,2,0.14
2022-08-08,48,20,0,0.42
2022-08-10,31,11,0,0.35
2022-08-12,36,14,0,0.39
2022-08-14,36,4,2,0.11
2022-08-16,34,13,0,0.38
2022-08-18,59,21,0,0.36
2022-08-20,40,17,0,0.42
2022-08-22,34,10,2,0.29
2022-08-24,47,19,0,0.4
2022-08-26,46,19,0,0.41
2022-08-28,46,8,0,0.17
2022-08-30,43,11,2,0.26
2022-09-02,57,21,0,0.37
2022-09-04,36,14,2,0.39
2022-09-06,38,6,0,0.16
2022-09-08,40,12,0,0.3
2022-09-10,49,9,0,0.18
2022-09-12,31,5,0,0.16
2022-09-14,33,8,1,0.24
2022-09-16,35,9,0,0.26
2022-09-18,45,12,0,0.27
2022-09-20,41,14,0,0.34
2022-09-22,38,6,0,0.16
2022-09-24,35,13,0,0.37
2022-09-26,38,10,0,0.26
2022-09-28,33,13,0,0.39
2022-09-30,45,7,0,0.16
2022-10-02,45,9,0,0.2
2022-10-04,41,16,0,0.39
2022-10-06,50,10,0,0.2
2022-10-08,36,7,0,0.19
2022-10-10,33,10,0,0.3
