date,total,filter,remove,ratio
2021-12-26,23,11,0,0.48
2021-12-28,14,4,2,0.29
2021-12-30,21,6,0,0.29
2022-01-02,18,7,0,0.39
2022-01-08,23,10,0,0.43
2022-01-10,19,10,0,0.53
2022-01-12,21,6,0,0.29
2022-01-14,19,10,0,0.53
2022-01-16,19,7,0,0.37
2022-01-18,29,16,0,0.55
2022-01-20,22,10,0,0.45
2022-01-22,21,7,0,0.33
2022-01-24,24,10,0,0.42
2022-01-26,24,10,0,0.42
2022-01-28,19,12,0,0.63
2022-01-30,19,9,0,0.47
2022-02-02,24,7,0,0.29
2022-02-04,27,19,0,0.7
2022-02-06,26,6,0,0.23
2022-02-08,21,8,0,0.38
2022-02-10,33,10,2,0.3
2022-02-12,29,16,0,0.55
2022-02-14,18,8,0,0.44
2022-02-16,25,9,2,0.36
2022-02-18,25,7,0,0.28
2022-02-20,29,13,0,0.45
2022-02-22,20,11,0,0.55
2022-02-26,17,11,0,0.65
2022-02-28,31,6,0,0.19
2022-03-02,23,11,0,0.48
2022-03-04,17,10,0,0.59
2022-03-06,18,4,0,0.22
2022-03-08,21,12,1,0.57
2022-03-10,28,8,3,0.29
2022-03-12,27,9,0,0.33
2022-03-14,32,21,3,0.66
2022-03-16,20,10,0,0.5
2022-03-18,20,10,4,0.5
2022-03-20,25,10,0,0.4
2022-03-22,16,8,2,0.5
2022-03-24,18,6,0,0.33
2022-03-26,22,7,0,0.32
2022-03-28,23,13,0,0.57
2022-03-30,20,11,0,0.55
2022-04-02,23,8,0,0.35
2022-04-04,48,25,0,0.52
2022-04-06,31,10,2,0.32
2022-04-08,45,27,0,0.6
2022-04-10,37,17,0,0.46
2022-04-12,36,14,4,0.39
2022-04-14,32,14,0,0.44
2022-04-16,29,11,0,0.38
2022-04-18,47,24,3,0.51
2022-04-20,30,8,1,0.27
2022-04-22,54,28,0,0.52
2022-04-24,37,17,0,0.46
2022-04-26,62,29,0,0.47
2022-04-28,39,16,0,0.41
2022-04-30,36,10,0,0.28
2022-05-02,34,8,0,0.24
2022-05-04,49,24,0,0.49
2022-05-06,38,14,0,0.37
2022-05-08,39,14,1,0.36
2022-05-10,31,17,0,0.55
2022-05-12,46,27,0,0.59
2022-05-14,33,11,0,0.33
2022-05-16,30,12,0,0.4
2022-05-18,58,26,0,0.45
2022-05-20,33,17,0,0.52
2022-05-22,39,18,1,0.46
2022-05-24,29,6,2,0.21
2022-05-26,37,17,0,0.46
2022-06-02,39,17,0,0.44
2022-06-04,35,20,0,0.57
2022-06-06,39,12,0,0.31
2022-06-08,36,20,0,0.56
2022-06-10,47,23,0,0.49
2022-06-12,46,18,0,0.39
2022-06-14,47,19,0,0.4
2022-06-16,42,26,0,0.62
2022-06-18,30,14,4,0.47
2022-06-20,28,15,0,0.54
2022-06-22,50,27,0,0.54
2022-06-24,43,18,0,0.42
2022-06-26,41,16,0,0.39
2022-06-28,45,26,3,0.58
2022-06-30,32,10,2,0.31
2022-07-02,36,12,0,0.33
2022-07-04,34,12,0,0.35
2022-07-06,41,20,0,0.49
2022-07-08,40,10,0,0.25
2022-07-10,36,16,0,0.44
2022-07-12,33,14,0,0.42
2022-07-14,30,7,0,0.23
2022-07-16,36,10,0,0.28
2022-07-18,36,14,0,0.39
2022-07-20,42,8,0,0.19
2022-07-22,52,24,0,0.46
2022-07-24,59,33,0,0.56
2022-07-26,41,18,0,0.44
2022-07-28,30,15,1,0.5
2022-07-30,45,20,0,0.44
2022-08-02,41,12,2,0.29
2022-08-04,48,37,0,0.77
2022-08-06,37,18,0,0.49
2022-08-08,48,21,0,0.44
2022-08-10,27,10,4,0.37
2022-08-12,36,12,0,0.33
2022-08-14,38,17,0,0.45
2022-08-16,34,20,0,0.59
2022-08-18,59,29,0,0.49
2022-08-20,40,18,0,0.45
2022-08-22,36,13,0,0.36
2022-08-24,47,14,0,0.3
2022-08-26,46,16,0,0.35
2022-08-28,46,25,0,0.54
2022-08-30,45,20,0,0.44
2022-09-02,55,29,2,0.53
2022-09-04,38,14,0,0.37
2022-09-06,38,13,0,0.34
2022-09-08,40,24,0,0.6
2022-09-10,49,21,0,0.43
2022-09-12,31,8,0,0.26
2022-09-14,34,11,0,0.32
2022-09-16,35,17,0,0.49
2022-09-18,45,19,0,0.42
2022-09-20,37,25,4,0.68
2022-09-22,38,19,0,0.5
2022-09-24,35,9,0,0.26
2022-09-26,38,18,0,0.47
2022-09-28,33,10,0,0.3
2022-09-30,45,19,0,0.42
2022-10-02,45,22,0,0.49
2022-10-04,41,13,0,0.32
2022-10-06,50,15,0,0.3
2022-10-08,36,16,0,0.44
2022-10-10,33,20,0,0.61
