date,total,filter,remove,ratio
2021-12-26,23,9,0,0.39
2021-12-28,16,1,0,0.06
2021-12-30,21,18,0,0.86
2022-01-02,18,9,0,0.5
2022-01-08,23,7,0,0.3
2022-01-10,19,6,0,0.32
2022-01-12,21,4,0,0.19
2022-01-14,19,8,0,0.42
2022-01-16,19,6,0,0.32
2022-01-18,29,12,0,0.41
2022-01-20,22,8,0,0.36
2022-01-22,21,10,0,0.48
2022-01-24,24,6,0,0.25
2022-01-26,24,10,0,0.42
2022-01-28,19,3,0,0.16
2022-01-30,19,9,0,0.47
2022-02-02,24,10,0,0.42
2022-02-04,27,18,0,0.67
2022-02-06,26,8,0,0.31
2022-02-08,21,7,0,0.33
2022-02-10,35,7,0,0.2
2022-02-12,29,7,0,0.24
2022-02-14,18,8,0,0.44
2022-02-16,27,7,0,0.26
2022-02-18,25,7,0,0.28
2022-02-20,29,2,0,0.07
2022-02-22,20,8,0,0.4
2022-02-26,17,4,0,0.24
2022-02-28,31,13,0,0.42
2022-03-02,23,7,0,0.3
2022-03-04,17,3,0,0.18
2022-03-06,15,11,3,0.73
2022-03-08,22,6,0,0.27
2022-03-10,31,4,0,0.13
2022-03-12,27,3,0,0.11
2022-03-14,35,13,0,0.37
2022-03-16,20,8,0,0.4
2022-03-18,24,14,0,0.58
2022-03-20,25,6,0,0.24
2022-03-22,18,4,0,0.22
2022-03-24,18,9,0,0.5
2022-03-26,22,6,0,0.27
2022-03-28,23,9,0,0.39
2022-03-30,20,4,0,0.2
2022-04-02,23,7,0,0.3
2022-04-04,48,20,0,0.42
2022-04-06,33,12,0,0.36
2022-04-08,45,22,0,0.49
2022-04-10,37,14,0,0.38
2022-04-12,40,18,0,0.45
2022-04-14,32,5,0,0.16
2022-04-16,29,12,0,0.41
2022-04-18,50,21,0,0.42
2022-04-20,31,11,0,0.35
2022-04-22,54,16,0,0.3
2022-04-24,32,3,5,0.09
2022-04-26,62,21,0,0.34
2022-04-28,39,13,0,0.33
2022-04-30,36,17,0,0.47
2022-05-02,34,10,0,0.29
2022-05-04,49,8,0,0.16
2022-05-06,38,5,0,0.13
2022-05-08,40,8,0,0.2
2022-05-10,31,13,0,0.42
2022-05-12,46,18,0,0.39
2022-05-14,33,8,0,0.24
2022-05-16,30,16,0,0.53
2022-05-18,58,10,0,0.17
2022-05-20,33,9,0,0.27
2022-05-22,35,14,5,0.4
2022-05-24,31,3,0,0.1
2022-05-26,32,10,5,0.31
2022-06-02,39,17,0,0.44
2022-06-04,33,12,2,0.36
2022-06-06,39,10,0,0.26
2022-06-08,36,10,0,0.28
2022-06-10,46,8,1,0.17
2022-06-12,46,15,0,0.33
2022-06-14,47,9,0,0.19
2022-06-16,42,7,0,0.17
2022-06-18,34,2,0,0.06
2022-06-20,28,6,0,0.21
2022-06-22,50,22,0,0.44
2022-06-24,43,21,0,0.49
2022-06-26,41,31,0,0.76
2022-06-28,46,10,2,0.22
2022-06-30,34,12,0,0.35
2022-07-02,36,9,0,0.25
2022-07-04,34,25,0,0.74
2022-07-06,41,5,0,0.12
2022-07-08,35,9,5,0.26
2022-07-10,36,12,0,0.33
2022-07-12,33,16,0,0.48
2022-07-14,30,9,0,0.3
2022-07-16,36,13,0,0.36
2022-07-18,36,6,0,0.17
2022-07-20,42,21,0,0.5
2022-07-22,50,6,2,0.12
2022-07-24,58,12,1,0.21
2022-07-26,41,20,0,0.49
2022-07-28,29,12,2,0.41
2022-07-30,40,14,5,0.35
2022-08-02,43,13,0,0.3
2022-08-04,47,6,1,0.13
2022-08-06,37,5,0,0.14
2022-08-08,48,16,0,0.33
2022-08-10,31,4,0,0.13
2022-08-12,36,5,0,0.14
2022-08-14,38,8,0,0.21
2022-08-16,34,16,0,0.47
2022-08-18,59,14,0,0.24
2022-08-20,40,8,0,0.2
2022-08-22,36,24,0,0.67
2022-08-24,47,13,0,0.28
2022-08-26,46,11,0,0.24
2022-08-28,46,3,0,0.07
2022-08-30,42,10,3,0.24
2022-09-02,57,14,0,0.25
2022-09-04,38,12,0,0.32
2022-09-06,38,13,0,0.34
2022-09-08,40,6,0,0.15
2022-09-10,49,25,0,0.51
2022-09-12,28,2,3,0.07
2022-09-14,30,11,4,0.37
2022-09-16,35,16,0,0.46
2022-09-18,45,19,0,0.42
2022-09-20,41,21,0,0.51
2022-09-22,38,20,0,0.53
2022-09-24,35,15,0,0.43
2022-09-26,38,6,0,0.16
2022-09-28,33,14,0,0.42
2022-09-30,45,15,0,0.33
2022-10-02,45,3,0,0.07
2022-10-04,40,19,1,0.48
2022-10-06,50,16,0,0.32
2022-10-08,36,11,0,0.31
2022-10-10,33,9,0,0.27
