date,total,filter,remove,ratio
2021-12-26,23,16,0,0.7
2021-12-28,16,10,0,0.62
2021-12-30,21,12,0,0.57
2022-01-02,18,14,0,0.78
2022-01-08,23,17,0,0.74
2022-01-10,19,9,0,0.47
2022-01-12,21,13,0,0.62
2022-01-14,19,14,0,0.74
2022-01-16,19,14,0,0.74
2022-01-18,29,18,0,0.62
2022-01-20,22,16,0,0.73
2022-01-22,21,17,0,0.81
2022-01-24,22,13,2,0.59
2022-01-26,24,18,0,0.75
2022-01-28,19,14,0,0.74
2022-01-30,19,13,0,0.68
2022-02-02,24,11,0,0.46
2022-02-04,27,17,0,0.63
2022-02-06,26,22,0,0.85
2022-02-08,21,13,0,0.62
2022-02-10,35,25,0,0.71
2022-02-12,29,21,0,0.72
2022-02-14,18,15,0,0.83
2022-02-16,27,21,0,0.78
2022-02-18,23,11,2,0.48
2022-02-20,29,24,0,0.83
2022-02-22,20,11,0,0.55
2022-02-26,17,8,0,0.47
2022-02-28,31,15,0,0.48
2022-03-02,23,10,0,0.43
2022-03-04,17,14,0,0.82
2022-03-06,18,14,0,0.78
2022-03-08,22,10,0,0.45
2022-03-10,29,13,2,0.45
2022-03-12,27,18,0,0.67
2022-03-14,35,23,0,0.66
2022-03-16,20,12,0,0.6
2022-03-18,24,18,0,0.75
2022-03-20,25,14,0,0.56
2022-03-22,18,14,0,0.78
2022-03-24,18,12,0,0.67
2022-03-26,22,14,0,0.64
2022-03-28,23,16,0,0.7
2022-03-30,20,12,0,0.6
2022-04-02,23,17,0,0.74
2022-04-04,48,26,0,0.54
2022-04-06,33,16,0,0.48
2022-04-08,45,30,0,0.67
2022-04-10,37,25,0,0.68
2022-04-12,40,30,0,0.75
2022-04-14,30,22,2,0.73
2022-04-16,29,14,0,0.48
2022-04-18,50,39,0,0.78
2022-04-20,31,25,0,0.81
2022-04-22,54,31,0,0.57
2022-04-24,37,20,0,0.54
2022-04-26,59,30,3,0.51
2022-04-28,39,16,0,0.41
2022-04-30,36,32,0,0.89
2022-05-02,34,27,0,0.79
2022-05-04,49,28,0,0.57
2022-05-06,38,23,0,0.61
2022-05-08,40,22,0,0.55
2022-05-10,31,24,0,0.77
2022-05-12,44,27,2,0.61
2022-05-14,33,26,0,0.79
2022-05-16,30,22,0,0.73
2022-05-18,58,36,0,0.62
2022-05-20,33,22,0,0.67
2022-05-22,40,27,0,0.68
2022-05-24,27,14,4,0.52
2022-05-26,37,25,0,0.68
2022-06-02,39,26,0,0.67
2022-06-04,34,14,1,0.41
2022-06-06,39,18,0,0.46
2022-06-08,36,18,0,0.5
2022-06-10,47,31,0,0.66
2022-06-12,46,39,0,0.85
2022-06-14,47,23,0,0.49
2022-06-16,42,38,0,0.9
2022-06-18,34,21,0,0.62
2022-06-20,27,23,1,0.85
2022-06-22,50,34,0,0.68
2022-06-24,43,34,0,0.79
2022-06-26,41,24,0,0.59
2022-06-28,48,39,0,0.81
2022-06-30,34,25,0,0.74
2022-07-02,36,29,0,0.81
2022-07-04,34,25,0,0.74
2022-07-06,40,26,1,0.65
2022-07-08,40,26,0,0.65
2022-07-10,36,27,0,0.75
2022-07-12,33,25,0,0.76
2022-07-14,30,26,0,0.87
2022-07-16,36,27,0,0.75
2022-07-18,36,15,0,0.42
2022-07-20,42,26,0,0.62
2022-07-22,52,34,0,0.65
2022-07-24,59,27,0,0.46
2022-07-26,41,29,0,0.71
2022-07-28,29,15,2,0.52
2022-07-30,45,40,0,0.89
2022-08-02,43,36,0,0.84
2022-08-04,48,29,0,0.6
2022-08-06,37,27,0,0.73
2022-08-08,48,29,0,0.6
2022-08-10,31,19,0,0.61
2022-08-12,33,17,3,0.52
2022-08-14,38,24,0,0.63
2022-08-16,34,26,0,0.76
2022-08-18,59,51,0,0.86
2022-08-20,40,19,0,0.48
2022-08-22,36,19,0,0.53
2022-08-24,47,22,0,0.47
2022-08-26,46,38,0,0.83
2022-08-28,44,22,2,0.5
2022-08-30,42,32,3,0.76
2022-09-02,57,36,0,0.63
2022-09-04,38,28,0,0.74
2022-09-06,38,30,0,0.79
2022-09-08,40,21,0,0.52
2022-09-10,49,41,0,0.84
2022-09-12,31,16,0,0.52
2022-09-14,34,27,0,0.79
2022-09-16,35,29,0,0.83
2022-09-18,43,33,2,0.77
2022-09-20,41,32,0,0.78
2022-09-22,38,33,0,0.87
2022-09-24,35,30,0,0.86
2022-09-26,38,26,0,0.68
2022-09-28,33,26,0,0.79
2022-09-30,44,30,1,0.68
2022-10-02,45,22,0,0.49
2022-10-04,41,36,0,0.88
2022-10-06,50,43,0,0.86
2022-10-08,33,24,3,0.73
2022-10-10,33,26,0,0.79
