date,total,filter,remove,ratio
2021-12-26,23,0,0,0.0
2021-12-28,16,1,0,0.06
2021-12-30,21,1,0,0.05
2022-01-02,18,2,0,0.11
2022-01-08,23,6,0,0.26
2022-01-10,14,1,5,0.07
2022-01-12,21,0,0,0.0
2022-01-14,19,1,0,0.05
2022-01-16,19,1,0,0.05
2022-01-18,29,4,0,0.14
2022-01-20,22,3,0,0.14
2022-01-22,21,1,0,0.05
2022-01-24,24,4,0,0.17
2022-01-26,24,1,0,0.04
2022-01-28,19,1,0,0.05
2022-01-30,17,2,2,0.12
2022-02-02,24,4,0,0.17
2022-02-04,27,5,0,0.19
2022-02-06,26,4,0,0.15
2022-02-08,21,0,0,0.0
2022-02-10,35,4,0,0.11
2022-02-12,29,2,0,0.07
2022-02-14,15,3,3,0.2
2022-02-16,27,3,0,0.11
2022-02-18,25,2,0,0.08
2022-02-20,29,3,0,0.1
2022-02-22,20,2,0,0.1
2022-02-26,17,3,0,0.18
2022-02-28,28,3,3,0.11
2022-03-02,23,1,0,0.04
2022-03-04,17,2,0,0.12
2022-03-06,17,1,1,0.06
2022-03-08,22,2,0,0.09
2022-03-10,31,3,0,0.1
2022-03-12,27,4,0,0.15
2022-03-14,30,3,5,0.1
2022-03-16,20,2,0,0.1
2022-03-18,24,3,0,0.12
2022-03-20,21,3,4,0.14
2022-03-22,14,1,4,0.07
2022-03-24,18,1,0,0.06
2022-03-26,22,2,0,0.09
2022-03-28,23,3,0,0.13
2022-03-30,20,1,0,0.05
2022-04-02,23,2,0,0.09
2022-04-04,48,5,0,0.1
2022-04-06,33,3,0,0.09
2022-04-08,45,7,0,0.16
2022-04-10,37,5,0,0.14
2022-04-12,40,5,0,0.12
2022-04-14,32,5,0,0.16
2022-04-16,29,3,0,0.1
2022-04-18,50,3,0,0.06
2022-04-20,31,2,0,0.06
2022-04-22,54,7,0,0.13
2022-04-24,35,5,2,0.14
2022-04-26,62,19,0,0.31
2022-04-28,39,3,0,0.08
2022-04-30,36,7,0,0.19
2022-05-02,31,5,3,0.16
2022-05-04,49,10,0,0.2
2022-05-06,38,6,0,0.16
2022-05-08,40,6,0,0.15
2022-05-10,31,4,0,0.13
2022-05-12,46,10,0,0.22
2022-05-14,33,0,0,0.0
2022-05-16,29,3,1,0.1
2022-05-18,58,1,0,0.02
2022-05-20,33,11,0,0.33
2022-05-22,40,6,0,0.15
2022-05-24,31,2,0,0.06
2022-05-26,37,4,0,0.11
2022-06-02,39,2,0,0.05
2022-06-04,34,3,1,0.09
2022-06-06,39,4,0,0.1
2022-06-08,36,4,0,0.11
2022-06-10,47,3,0,0.06
2022-06-12,41,6,5,0.15
2022-06-14,47,6,0,0.13
2022-06-16,42,5,0,0.12
2022-06-18,34,2,0,0.06
2022-06-20,28,4,0,0.14
2022-06-22,50,6,0,0.12
2022-06-24,43,7,0,0.16
2022-06-26,41,1,0,0.02
2022-06-28,48,2,0,0.04
2022-06-30,34,2,0,0.06
2022-07-02,34,5,2,0.15
2022-07-04,34,7,0,0.21
2022-07-06,41,3,0,0.07
2022-07-08,40,6,0,0.15
2022-07-10,36,3,0,0.08
2022-07-12,33,3,0,0.09
2022-07-14,25,2,5,0.08
2022-07-16,34,1,2,0.03
2022-07-18,36,6,0,0.17
2022-07-20,38,6,4,0.16
2022-07-22,52,3,0,0.06
2022-07-24,59,8,0,0.14
2022-07-26,41,9,0,0.22
2022-07-28,31,4,0,0.13
2022-07-30,45,7,0,0.16
2022-08-02,43,2,0,0.05
2022-08-04,48,10,0,0.21
2022-08-06,37,5,0,0.14
2022-08-08,48,4,0,0.08
2022-08-10,31,4,0,0.13
2022-08-12,36,5,0,0.14
2022-08-14,38,1,0,0.03
2022-08-16,34,2,0,0.06
2022-08-18,55,6,4,0.11
2022-08-20,40,6,0,0.15
2022-08-22,36,2,0,0.06
2022-08-24,47,6,0,0.13
2022-08-26,45,5,1,0.11
2022-08-28,46,3,0,0.07
2022-08-30,45,6,0,0.13
2022-09-02,56,5,1,0.09
2022-09-04,38,4,0,0.11
2022-09-06,38,4,0,0.11
2022-09-08,40,7,0,0.18
2022-09-10,49,3,0,0.06
2022-09-12,31,4,0,0.13
2022-09-14,34,6,0,0.18
2022-09-16,35,4,0,0.11
2022-09-18,45,3,0,0.07
2022-09-20,41,5,0,0.12
2022-09-22,35,5,3,0.14
2022-09-24,35,2,0,0.06
2022-09-26,38,5,0,0.13
2022-09-28,33,9,0,0.27
2022-09-30,45,3,0,0.07
2022-10-02,45,7,0,0.16
2022-10-04,41,8,0,0.2
2022-10-06,50,4,0,0.08
2022-10-08,36,7,0,0.19
2022-10-10,33,12,0,0.36
