date,total,filter,remove,ratio
2021-12-26,23,6,0,0.26
2021-12-28,16,5,0,0.31
2021-12-30,21,2,0,0.1
2022-01-02,14,3,4,0.21
2022-01-08,23,7,0,0.3
2022-01-10,19,3,0,0.16
2022-01-12,21,4,0,0.19
2022-01-14,14,3,5,0.21
2022-01-16,19,5,0,0.26
2022-01-18,29,2,0,0.07
2022-01-20,22,2,0,0.09
2022-01-22,21,4,0,0.19
2022-01-24,24,4,0,0.17
2022-01-26,24,5,0,0.21
2022-01-28,16,5,3,0.31
2022-01-30,17,3,2,0.18
2022-02-02,24,4,0,0.17
2022-02-04,24,1,3,0.04
2022-02-06,26,2,0,0.08
2022-02-08,21,2,0,0.1
2022-02-10,35,11,0,0.31
2022-02-12,29,6,0,0.21
2022-02-14,18,4,0,0.22
2022-02-16,27,5,0,0.19
2022-02-18,25,4,0,0.16
2022-02-20,29,9,0,0.31
2022-02-22,18,4,2,0.22
2022-02-26,17,6,0,0.35
2022-02-28,31,9,0,0.29
2022-03-02,23,6,0,0.26
2022-03-04,17,1,0,0.06
2022-03-06,18,2,0,0.11
2022-03-08,19,4,3,0.21
2022-03-10,31,2,0,0.06
2022-03-12,27,4,0,0.15
2022-03-14,35,1,0,0.03
2022-03-16,16,5,4,0.31
2022-03-18,21,6,3,0.29
2022-03-20,25,4,0,0.16
2022-03-22,18,4,0,0.22
2022-03-24,18,6,0,0.33
2022-03-26,22,3,0,0.14
2022-03-28,23,4,0,0.17
2022-03-30,18,1,2,0.06
2022-04-02,23,3,0,0.13
2022-04-04,48,9,0,0.19
2022-04-06,31,9,2,0.29
2022-04-08,45,16,0,0.36
2022-04-10,37,5,0,0.14
2022-04-12,40,12,0,0.3
2022-04-14,32,4,0,0.12
2022-04-16,29,5,0,0.17
2022-04-18,50,3,0,0.06
2022-04-20,31,4,0,0.13
2022-04-22,52,12,2,0.23
2022-04-24,37,7,0,0.19
2022-04-26,62,23,0,0.37
2022-04-28,39,9,0,0.23
2022-04-30,36,1,0,0.03
2022-05-02,34,5,0,0.15
2022-05-04,49,15,0,0.31
2022-05-06,38,11,0,0.29
2022-05-08,40,8,0,0.2
2022-05-10,31,8,0,0.26
2022-05-12,46,9,0,0.2
2022-05-14,33,7,0,0.21
2022-05-16,30,7,0,0.23
2022-05-18,56,12,2,0.21
2022-05-20,33,6,0,0.18
2022-05-22,40,11,0,0.28
2022-05-24,31,6,0,0.19
2022-05-26,37,11,0,0.3
2022-06-02,33,6,6,0.18
2022-06-04,35,8,0,0.23
2022-06-06,39,12,0,0.31
2022-06-08,36,10,0,0.28
2022-06-10,47,2,0,0.04
2022-06-12,46,15,0,0.33
2022-06-14,43,14,4,0.33
2022-06-16,42,11,0,0.26
2022-06-18,34,13,0,0.38
2022-06-20,28,9,0,0.32
2022-06-22,50,11,0,0.22
2022-06-24,43,4,0,0.09
2022-06-26,39,9,2,0.23
2022-06-28,48,10,0,0.21
2022-06-30,34,8,0,0.24
2022-07-02,36,7,0,0.19
2022-07-04,34,4,0,0.12
2022-07-06,41,14,0,0.34
2022-07-08,40,10,0,0.25
2022-07-10,36,10,0,0.28
2022-07-12,30,7,3,0.23
2022-07-14,30,7,0,0.23
2022-07-16,34,6,2,0.18
2022-07-18,36,6,0,0.17
2022-07-20,42,3,0,0.07
2022-07-22,51,11,1,0.22
2022-07-24,58,18,1,0.31
2022-07-26,40,5,1,0.12
2022-07-28,31,5,0,0.16
2022-07-30,45,1,0,0.02
2022-08-02,43,10,0,0.23
2022-08-04,48,13,0,0.27
2022-08-06,37,5,0,0.14
2022-08-08,48,3,0,0.06
2022-08-10,29,6,2,0.21
2022-08-12,36,8,0,0.22
2022-08-14,38,4,0,0.11
2022-08-16,34,7,0,0.21
2022-08-18,58,9,1,0.16
2022-08-20,40,8,0,0.2
2022-08-22,36,9,0,0.25
2022-08-24,44,9,3,0.2
2022-08-26,46,7,0,0.15
2022-08-28,46,12,0,0.26
2022-08-30,45,12,0,0.27
2022-09-02,52,12,5,0.23
2022-09-04,33,6,5,0.18
2022-09-06,38,12,0,0.32
2022-09-08,40,11,0,0.28
2022-09-10,49,13,0,0.27
2022-09-12,31,8,0,0.26
2022-09-14,34,12,0,0.35
2022-09-16,35,13,0,0.37
2022-09-18,40,8,5,0.2
2022-09-20,41,3,0,0.07
2022-09-22,38,13,0,0.34
2022-09-24,35,7,0,0.2
2022-09-26,38,6,0,0.16
2022-09-28,32,9,1,0.28
2022-09-30,43,10,2,0.23
2022-10-02,45,2,0,0.04
2022-10-04,41,1,0,0.02
2022-10-06,47,8,3,0.17
2022-10-08,36,6,0,0.17
2022-10-10,33,2,0,0.06
