date,total,filter,remove,ratio
2021-12-26,23,15,0,0.65
2021-12-28,16,8,0,0.5
2021-12-30,21,16,0,0.76
2022-01-02,18,12,0,0.67
2022-01-08,23,10,0,0.43
2022-01-10,19,9,0,0.47
2022-01-12,16,7,5,0.44
2022-01-14,18,10,1,0.56
2022-01-16,19,8,0,0.42
2022-01-18,29,22,0,0.76
2022-01-20,22,13,0,0.59
2022-01-22,21,16,0,0.76
2022-01-24,24,12,0,0.5
2022-01-26,24,11,0,0.46
2022-01-28,19,15,0,0.79
2022-01-30,19,9,0,0.47
2022-02-02,24,14,0,0.58
2022-02-04,26,12,1,0.46
2022-02-06,26,17,0,0.65
2022-02-08,21,11,0,0.52
2022-02-10,35,17,0,0.49
2022-02-12,29,20,0,0.69
2022-02-14,16,10,2,0.62
2022-02-16,27,21,0,0.78
2022-02-18,25,14,0,0.56
2022-02-20,29,17,0,0.59
2022-02-22,20,11,0,0.55
2022-02-26,17,10,0,0.59
2022-02-28,31,18,0,0.58
2022-03-02,23,15,0,0.65
2022-03-04,17,8,0,0.47
2022-03-06,18,11,0,0.61
2022-03-08,22,12,0,0.55
2022-03-10,31,14,0,0.45
2022-03-12,27,13,0,0.48
2022-03-14,35,22,0,0.63
2022-03-16,20,9,0,0.45
2022-03-18,24,19,0,0.79
2022-03-20,21,16,4,0.76
2022-03-22,18,14,0,0.78
2022-03-24,18,11,0,0.61
2022-03-26,22,13,0,0.59
2022-03-28,23,13,0,0.57
2022-03-30,20,12,0,0.6
2022-04-02,23,16,0,0.7
2022-04-04,48,23,0,0.48
2022-04-06,33,16,0,0.48
2022-04-08,45,32,0,0.71
2022-04-10,37,26,0,0.7
2022-04-12,40,28,0,0.7
2022-04-14,32,15,0,0.47
2022-04-16,29,13,0,0.45
2022-04-18,50,33,0,0.66
2022-04-20,31,18,0,0.58
2022-04-22,54,37,0,0.69
2022-04-24,37,16,0,0.43
2022-04-26,62,51,0,0.82
2022-04-28,39,31,0,0.79
2022-04-30,36,21,0,0.58
2022-05-02,34,27,0,0.79
2022-05-04,49,35,0,0.71
2022-05-06,38,17,0,0.45
2022-05-08,40,27,0,0.68
2022-05-10,31,18,0,0.58
2022-05-12,46,36,0,0.78
2022-05-14,33,18,0,0.55
2022-05-16,30,13,0,0.43
2022-05-18,57,39,1,0.68
2022-05-20,33,14,0,0.42
2022-05-22,40,22,0,0.55
2022-05-24,31,18,0,0.58
2022-05-26,37,17,0,0.46
2022-06-02,39,21,0,0.54
2022-06-04,35,26,0,0.74
2022-06-06,39,27,0,0.69
2022-06-08,36,29,0,0.81
2022-06-10,47,28,0,0.6
2022-06-12,46,31,0,0.67
2022-06-14,47,27,0,0.57
2022-06-16,42,30,0,0.71
2022-06-18,34,21,0,0.62
2022-06-20,28,16,0,0.57
2022-06-22,49,21,1,0.43
2022-06-24,43,21,0,0.49
2022-06-26,41,31,0,0.76
2022-06-28,48,31,0,0.65
2022-06-30,34,15,0,0.44
2022-07-02,36,15,0,0.42
2022-07-04,29,20,5,0.69
2022-07-06,41,27,0,0.66
2022-07-08,40,20,0,0.5
2022-07-10,36,25,0,0.69
2022-07-12,30,20,3,0.67
2022-07-14,30,15,0,0.5
2022-07-16,36,17,0,0.47
2022-07-18,34,20,2,0.59
2022-07-20,42,26,0,0.62
2022-07-22,50,36,2,0.72
2022-07-24,55,23,4,0.42
2022-07-26,41,32,0,0.78
2022-07-28,31,20,0,0.65
2022-07-30,45,30,0,0.67
2022-08-02,43,29,0,0.67
2022-08-04,48,28,0,0.58
2022-08-06,35,27,2,0.77
2022-08-08,48,23,0,0.48
2022-08-10,31,26,0,0.84
2022-08-12,36,17,0,0.47
2022-08-14,38,31,0,0.82
2022-08-16,34,14,0,0.41
2022-08-18,59,28,0,0.47
2022-08-20,40,21,0,0.52
2022-08-22,36,22,0,0.61
2022-08-24,47,33,0,0.7
2022-08-26,43,19,3,0.44
2022-08-28,46,35,0,0.76
2022-08-30,45,17,0,0.38
2022-09-02,57,40,0,0.7
2022-09-04,38,18,0,0.47
2022-09-06,38,29,0,0.76
2022-09-08,40,31,0,0.78
2022-09-10,45,24,4,0.53
2022-09-12,31,22,0,0.71
2022-09-14,34,18,0,0.53
2022-09-16,35,22,0,0.63
2022-09-18,45,33,0,0.73
2022-09-20,41,31,0,0.76
2022-09-22,38,19,0,0.5
2022-09-24,35,22,0,0.63
2022-09-26,38,16,0,0.42
2022-09-28,33,24,0,0.73
2022-09-30,42,27,3,0.64
2022-10-02,44,21,1,0.48
2022-10-04,41,30,0,0.73
2022-10-06,49,37,1,0.76
2022-10-08,36,16,0,0.44
2022-10-10,29,12,4,0.41
