date,total,filter,remove,ratio
2021-12-26,21,5,2,0.24
2021-12-28,16,3,0,0.19
2021-12-30,21,6,0,0.29
2022-01-02,18,4,0,0.22
2022-01-08,23,6,0,0.26
2022-01-10,19,2,0,0.11
2022-01-12,21,7,0,0.33
2022-01-14,19,6,0,0.32
2022-01-16,19,3,0,0.16
2022-01-18,29,6,0,0.21
2022-01-20,22,3,0,0.14
2022-01-22,21,4,0,0.19
2022-01-24,24,5,0,0.21
2022-01-26,24,4,0,0.17
2022-01-28,19,6,0,0.32
2022-01-30,19,5,0,0.26
2022-02-02,24,7,0,0.29
2022-02-04,27,7,0,0.26
2022-02-06,26,9,0,0.35
2022-02-08,21,8,0,0.38
2022-02-10,34,14,1,0.41
2022-02-12,26,4,3,0.15
2022-02-14,14,3,4,0.21
2022-02-16,27,9,0,0.33
2022-02-18,25,8,0,0.32
2022-02-20,29,11,0,0.38
2022-02-22,20,7,0,0.35
2022-02-26,17,4,0,0.24
2022-02-28,29,8,2,0.28
2022-03-02,23,3,0,0.13
2022-03-04,17,3,0,0.18
2022-03-06,18,5,0,0.28
2022-03-08,21,2,1,0.1
2022-03-10,31,10,0,0.32
2022-03-12,27,9,0,0.33
2022-03-14,35,8,0,0.23
2022-03-16,20,2,0,0.1
2022-03-18,24,8,0,0.33
2022-03-20,25,8,0,0.32
2022-03-22,18,2,0,0.11
2022-03-24,18,5,0,0.28
2022-03-26,22,4,0,0.18
2022-03-28,23,3,0,0.13
2022-03-30,20,7,0,0.35
2022-04-02,20,7,3,0.35
2022-04-04,48,6,0,0.12
2022-04-06,33,9,0,0.27
2022-04-08,45,13,0,0.29
2022-04-10,34,10,3,0.29
2022-04-12,40,13,0,0.32
2022-04-14,32,8,0,0.25
2022-04-16,29,7,0,0.24
2022-04-18,50,10,0,0.2
2022-04-20,31,11,0,0.35
2022-04-22,53,12,1,0.23
2022-04-24,37,3,0,0.08
2022-04-26,62,16,0,0.26
2022-04-28,39,15,0,0.38
2022-04-30,36,14,0,0.39
2022-05-02,34,7,0,0.21
2022-05-04,49,10,0,0.2
2022-05-06,38,15,0,0.39
2022-05-08,40,5,0,0.12
2022-05-10,31,8,0,0.26
2022-05-12,46,15,0,0.33
2022-05-14,33,9,0,0.27
2022-05-16,30,12,0,0.4
2022-05-18,58,9,0,0.16
2022-05-20,33,6,0,0.18
2022-05-22,40,11,0,0.28
2022-05-24,29,11,2,0.38
2022-05-26,37,15,0,0.41
2022-06-02,39,9,0,0.23
2022-06-04,35,12,0,0.34
2022-06-06,39,14,0,0.36
2022-06-08,32,11,4,0.34
2022-06-10,47,18,0,0.38
2022-06-12,43,12,3,0.28
2022-06-14,47,14,0,0.3
2022-06-16,38,6,4,0.16
2022-06-18,28,4,6,0.14
2022-06-20,28,10,0,0.36
2022-06-22,48,6,2,0.12
2022-06-24,43,6,0,0.14
2022-06-26,41,9,0,0.22
2022-06-28,48,14,0,0.29
2022-06-30,34,8,0,0.24
2022-07-02,36,5,0,0.14
2022-07-04,34,3,0,0.09
2022-07-06,41,7,0,0.17
2022-07-08,40,13,0,0.32
2022-07-10,34,5,2,0.15
2022-07-12,33,11,0,0.33
2022-07-14,30,6,0,0.2
2022-07-16,36,5,0,0.14
2022-07-18,36,9,0,0.25
2022-07-20,42,15,0,0.36
2022-07-22,52,12,0,0.23
2022-07-24,54,20,5,0.37
2022-07-26,40,14,1,0.35
2022-07-28,31,5,0,0.16
2022-07-30,44,15,1,0.34
2022-08-02,43,9,0,0.21
2022-08-04,44,18,4,0.41
2022-08-06,37,9,0,0.24
2022-08-08,48,13,0,0.27
2022-08-10,31,8,0,0.26
2022-08-12,36,7,0,0.19
2022-08-14,36,15,2,0.42
2022-08-16,34,12,0,0.35
2022-08-18,59,6,0,0.1
2022-08-20,40,8,0,0.2
2022-08-22,36,10,0,0.28
2022-08-24,47,15,0,0.32
2022-08-26,46,13,0,0.28
2022-08-28,46,15,0,0.33
2022-08-30,45,14,0,0.31
2022-09-02,53,11,4,0.21
2022-09-04,33,6,5,0.18
2022-09-06,38,8,0,0.21
2022-09-08,40,13,0,0.32
2022-09-10,49,16,0,0.33
2022-09-12,27,8,4,0.3
2022-09-14,34,11,0,0.32
2022-09-16,35,11,0,0.31
2022-09-18,45,14,0,0.31
2022-09-20,41,6,0,0.15
2022-09-22,38,6,0,0.16
2022-09-24,32,7,3,0.22
2022-09-26,38,7,0,0.18
2022-09-28,33,12,0,0.36
2022-09-30,42,6,3,0.14
2022-10-02,45,15,0,0.33
2022-10-04,41,12,0,0.29
2022-10-06,50,16,0,0.32
2022-10-08,36,13,0,0.36
2022-10-10,33,10,0,0.3
