date,total,filter,remove,ratio
2021-12-26,23,21,0,0.91
2021-12-28,14,12,2,0.86
2021-12-30,21,18,0,0.86
2022-01-02,18,15,0,0.83
2022-01-08,18,17,5,0.94
2022-01-10,19,17,0,0.89
2022-01-12,21,19,0,0.9
2022-01-14,19,18,0,0.95
2022-01-16,16,14,3,0.88
2022-01-18,29,27,0,0.93
2022-01-20,22,19,0,0.86
2022-01-22,21,19,0,0.9
2022-01-24,24,21,0,0.88
2022-01-26,24,21,0,0.88
2022-01-28,19,18,0,0.95
2022-01-30,19,18,0,0.95
2022-02-02,24,22,0,0.92
2022-02-04,27,25,0,0.93
2022-02-06,26,24,0,0.92
2022-02-08,21,18,0,0.86
2022-02-10,35,31,0,0.89
2022-02-12,29,28,0,0.97
2022-02-14,18,16,0,0.89
2022-02-16,27,25,0,0.93
2022-02-18,23,22,2,0.96
2022-02-20,29,25,0,0.86
2022-02-22,20,18,0,0.9
2022-02-26,16,15,1,0.94
2022-02-28,31,28,0,0.9
2022-03-02,23,20,0,0.87
2022-03-04,17,16,0,0.94
2022-03-06,18,16,0,0.89
2022-03-08,22,19,0,0.86
2022-03-10,31,29,0,0.94
2022-03-12,27,25,0,0.93
2022-03-14,35,32,0,0.91
2022-03-16,20,18,0,0.9
2022-03-18,24,22,0,0.92
2022-03-20,25,24,0,0.96
2022-03-22,18,16,0,0.89
2022-03-24,18,16,0,0.89
2022-03-26,22,20,0,0.91
2022-03-28,23,22,0,0.96
2022-03-30,20,20,0,1.0
2022-04-02,19,19,4,1.0
2022-04-04,48,48,0,1.0
2022-04-06,33,30,0,0.91
2022-04-08,45,42,0,0.93
2022-04-10,37,37,0,1.0
2022-04-12,40,38,0,0.95
2022-04-14,32,29,0,0.91
2022-04-16,29,27,0,0.93
2022-04-18,50,50,0,1.0
2022-04-20,28,28,3,1.0
2022-04-22,54,54,0,1.0
2022-04-24,37,37,0,1.0
2022-04-26,62,62,0,1.0
2022-04-28,36,36,3,1.0
2022-04-30,36,36,0,1.0
2022-05-02,34,34,0,1.0
2022-05-04,49,49,0,1.0
2022-05-06,38,35,0,0.92
2022-05-08,40,38,0,0.95
2022-05-10,30,29,1,0.97
2022-05-12,41,36,5,0.88
2022-05-14,29,26,4,0.9
2022-05-16,25,24,5,0.96
2022-05-18,58,55,0,0.95
2022-05-20,28,26,5,0.93
2022-05-22,40,39,0,0.98
2022-05-24,31,30,0,0.97
2022-05-26,37,35,0,0.95
2022-06-02,38,38,1,1.0
2022-06-04,35,33,0,0.94
2022-06-06,39,39,0,1.0
2022-06-08,36,36,0,1.0
2022-06-10,46,46,1,1.0
2022-06-12,46,46,0,1.0
2022-06-14,47,47,0,1.0
2022-06-16,42,42,0,1.0
2022-06-18,30,27,4,0.9
2022-06-20,26,26,2,1.0
2022-06-22,50,50,0,1.0
2022-06-24,43,43,0,1.0
2022-06-26,41,41,0,1.0
2022-06-28,48,48,0,1.0
2022-06-30,33,33,1,1.0
2022-07-02,36,36,0,1.0
2022-07-04,34,34,0,1.0
2022-07-06,36,34,5,0.94
2022-07-08,40,36,0,0.9
2022-07-10,33,30,3,0.91
2022-07-12,33,30,0,0.91
2022-07-14,29,25,1,0.86
2022-07-16,34,34,2,1.0
2022-07-18,36,36,0,1.0
2022-07-20,42,42,0,1.0
2022-07-22,52,52,0,1.0
2022-07-24,59,59,0,1.0
2022-07-26,39,39,2,1.0
2022-07-28,31,30,0,0.97
2022-07-30,45,41,0,0.91
2022-08-02,43,41,0,0.95
2022-08-04,44,44,4,1.0
2022-08-06,36,36,1,1.0
2022-08-08,48,43,0,0.9
2022-08-10,31,29,0,0.94
2022-08-12,36,33,0,0.92
2022-08-14,38,32,0,0.84
2022-08-16,34,33,0,0.97
2022-08-18,59,56,0,0.95
2022-08-20,37,36,3,0.97
2022-08-22,36,31,0,0.86
2022-08-24,47,45,0,0.96
2022-08-26,46,43,0,0.93
2022-08-28,46,44,0,0.96
2022-08-30,45,44,0,0.98
2022-09-02,57,53,0,0.93
2022-09-04,38,34,0,0.89
2022-09-06,38,35,0,0.92
2022-09-08,40,36,0,0.9
2022-09-10,49,49,0,1.0
2022-09-12,31,31,0,1.0
2022-09-14,34,34,0,1.0
2022-09-16,34,32,1,0.94
2022-09-18,45,44,0,0.98
2022-09-20,41,39,0,0.95
2022-09-22,34,30,4,0.88
2022-09-24,35,30,0,0.86
2022-09-26,33,30,5,0.91
2022-09-28,29,28,4,0.97
2022-09-30,45,42,0,0.93
2022-10-02,45,42,0,0.93
2022-10-04,41,37,0,0.9
2022-10-06,50,44,0,0.88
2022-10-08,36,35,0,0.97
2022-10-10,33,31,0,0.94
