date,total,filter,remove,ratio
2021-12-26,23,4,0,0.17
2021-12-28,16,5,0,0.31
2021-12-30,21,4,0,0.19
2022-01-02,18,3,0,0.17
2022-01-08,23,10,0,0.43
2022-01-10,19,4,0,0.21
2022-01-12,21,3,0,0.14
2022-01-14,19,6,0,0.32
2022-01-16,19,3,0,0.16
2022-01-18,29,8,0,0.28
2022-01-20,22,4,0,0.18
2022-01-22,21,6,0,0.29
2022-01-24,24,8,0,0.33
2022-01-26,24,7,0,0.29
2022-01-28,19,5,0,0.26
2022-01-30,19,5,0,0.26
2022-02-02,24,8,0,0.33
2022-02-04,27,6,0,0.22
2022-02-06,26,6,0,0.23
2022-02-08,21,7,0,0.33
2022-02-10,35,13,0,0.37
2022-02-12,29,10,0,0.34
2022-02-14,18,6,0,0.33
2022-02-16,27,12,0,0.44
2022-02-18,22,5,3,0.23
2022-02-20,29,11,0,0.38
2022-02-22,20,3,0,0.15
2022-02-26,17,4,0,0.24
2022-02-28,31,10,0,0.32
2022-03-02,23,7,0,0.3
2022-03-04,17,3,0,0.18
2022-03-06,18,4,0,0.22
2022-03-08,22,4,0,0.18
2022-03-10,31,13,0,0.42
2022-03-12,27,6,0,0.22
2022-03-14,35,14,0,0.4
2022-03-16,20,4,0,0.2
2022-03-18,24,5,0,0.21
2022-03-20,25,4,0,0.16
2022-03-22,18,6,0,0.33
2022-03-24,18,7,0,0.39
2022-03-26,22,6,0,0.27
2022-03-28,23,8,0,0.35
2022-03-30,18,8,2,0.44
2022-04-02,23,2,0,0.09
2022-04-04,48,16,0,0.33
2022-04-06,33,8,0,0.24
2022-04-08,44,17,1,0.39
2022-04-10,37,9,0,0.24
2022-04-12,39,16,1,0.41
2022-04-14,32,7,0,0.22
2022-04-16,29,8,0,0.28
2022-04-18,50,9,0,0.18
2022-04-20,30,7,1,0.23
2022-04-22,54,12,0,0.22
2022-04-24,35,7,2,0.2
2022-04-26,62,19,0,0.31
2022-04-28,37,14,2,0.38
2022-04-30,36,14,0,0.39
2022-05-02,34,7,0,0.21
2022-05-04,49,10,0,0.2
2022-05-06,38,10,0,0.26
2022-05-08,40,4,0,0.1
2022-05-10,31,5,0,0.16
2022-05-12,46,7,0,0.15
2022-05-14,33,13,0,0.39
2022-05-16,30,4,0,0.13
2022-05-18,56,17,2,0.3
2022-05-20,33,10,0,0.3
2022-05-22,39,14,1,0.36
2022-05-24,31,8,0,0.26
2022-05-26,37,8,0,0.22
2022-06-02,36,14,3,0.39
2022-06-04,35,9,0,0.26
2022-06-06,39,12,0,0.31
2022-06-08,36,9,0,0.25
2022-06-10,47,7,0,0.15
2022-06-12,46,5,0,0.11
2022-06-14,47,6,0,0.13
2022-06-16,42,9,0,0.21
2022-06-18,34,11,0,0.32
2022-06-20,28,10,0,0.36
2022-06-22,50,15,0,0.3
2022-06-24,43,14,0,0.33
2022-06-26,41,14,0,0.34
2022-06-28,48,19,0,0.4
2022-06-30,34,5,0,0.15
2022-07-02,36,5,0,0.14
2022-07-04,34,10,0,0.29
2022-07-06,41,8,0,0.2
2022-07-08,40,13,0,0.32
2022-07-10,32,5,4,0.16
2022-07-12,33,13,0,0.39
2022-07-14,30,5,0,0.17
2022-07-16,36,9,0,0.25
2022-07-18,36,13,0,0.36
2022-07-20,42,14,0,0.33
2022-07-22,51,13,1,0.25
2022-07-24,59,21,0,0.36
2022-07-26,41,10,0,0.24
2022-07-28,31,10,0,0.32
2022-07-30,45,18,0,0.4
2022-08-02,43,8,0,0.19
2022-08-04,48,16,0,0.33
2022-08-06,37,5,0,0.14
2022-08-08,48,20,0,0.42
2022-08-10,27,12,4,0.44
2022-08-12,32,8,4,0.25
2022-08-14,35,8,3,0.23
2022-08-16,34,12,0,0.35
2022-08-18,59,10,0,0.17
2022-08-20,40,11,0,0.28
2022-08-22,36,8,0,0.22
2022-08-24,47,15,0,0.32
2022-08-26,46,15,0,0.33
2022-08-28,46,5,0,0.11
2022-08-30,45,18,0,0.4
2022-09-02,57,20,0,0.35
2022-09-04,38,12,0,0.32
2022-09-06,38,7,0,0.18
2022-09-08,40,12,0,0.3
2022-09-10,49,7,0,0.14
2022-09-12,27,7,4,0.26
2022-09-14,34,7,0,0.21
2022-09-16,35,13,0,0.37
2022-09-18,45,13,0,0.29
2022-09-20,41,13,0,0.32
2022-09-22,38,15,0,0.39
2022-09-24,32,3,3,0.09
2022-09-26,38,11,0,0.29
2022-09-28,33,7,0,0.21
2022-09-30,45,16,0,0.36
2022-10-02,43,16,2,0.37
2022-10-04,41,16,0,0.39
2022-10-06,50,17,0,0.34
2022-10-08,34,4,2,0.12
2022-10-10,33,5,0,0.15
