date,total,filter,remove,ratio
2021-12-26,23,1,0,0.04
2021-12-28,16,1,0,0.06
2021-12-30,21,2,0,0.1
2022-01-02,17,1,1,0.06
2022-01-08,23,1,0,0.04
2022-01-10,19,0,0,0.0
2022-01-12,21,1,0,0.05
2022-01-14,17,2,2,0.12
2022-01-16,19,3,0,0.16
2022-01-18,29,1,0,0.03
2022-01-20,22,4,0,0.18
2022-01-22,21,0,0,0.0
2022-01-24,24,0,0,0.0
2022-01-26,24,3,0,0.12
2022-01-28,19,2,0,0.11
2022-01-30,19,1,0,0.05
2022-02-02,24,1,0,0.04
2022-02-04,25,0,2,0.0
2022-02-06,26,1,0,0.04
2022-02-08,21,1,0,0.05
2022-02-10,35,10,0,0.29
2022-02-12,29,3,0,0.1
2022-02-14,18,1,0,0.06
2022-02-16,27,3,0,0.11
2022-02-18,25,1,0,0.04
2022-02-20,29,2,0,0.07
2022-02-22,20,3,0,0.15
2022-02-26,17,0,0,0.0
2022-02-28,31,1,0,0.03
2022-03-02,23,1,0,0.04
2022-03-04,17,1,0,0.06
2022-03-06,18,3,0,0.17
2022-03-08,22,3,0,0.14
2022-03-10,31,3,0,0.1
2022-03-12,23,1,4,0.04
2022-03-14,35,0,0,0.0
2022-03-16,19,1,1,0.05
2022-03-18,23,3,1,0.13
2022-03-20,25,0,0,0.0
2022-03-22,18,0,0,0.0
2022-03-24,18,1,0,0.06
2022-03-26,20,2,2,0.1
2022-03-28,23,2,0,0.09
2022-03-30,20,1,0,0.05
2022-04-02,23,2,0,0.09
2022-04-04,48,8,0,0.17
2022-04-06,33,4,0,0.12
2022-04-08,45,5,0,0.11
2022-04-10,37,5,0,0.14
2022-04-12,40,15,0,0.38
2022-04-14,32,3,0,0.09
2022-04-16,29,3,0,0.1
2022-04-18,48,5,2,0.1
2022-04-20,31,1,0,0.03
2022-04-22,54,5,0,0.09
2022-04-24,37,3,0,0.08
2022-04-26,62,4,0,0.06
2022-04-28,39,0,0,0.0
2022-04-30,36,3,0,0.08
2022-05-02,34,3,0,0.09
2022-05-04,47,3,2,0.06
2022-05-06,38,4,0,0.11
2022-05-08,40,4,0,0.1
2022-05-10,31,0,0,0.0
2022-05-12,46,3,0,0.07
2022-05-14,33,9,0,0.27
2022-05-16,30,5,0,0.17
2022-05-18,54,24,4,0.44
2022-05-20,33,1,0,0.03
2022-05-22,40,2,0,0.05
2022-05-24,29,1,2,0.03
2022-05-26,37,2,0,0.05
2022-06-02,39,3,0,0.08
2022-06-04,31,3,4,0.1
2022-06-06,39,1,0,0.03
2022-06-08,36,0,0,0.0
2022-06-10,47,6,0,0.13
2022-06-12,46,1,0,0.02
2022-06-14,47,4,0,0.09
2022-06-16,38,0,4,0.0
2022-06-18,34,4,0,0.12
2022-06-20,28,2,0,0.07
2022-06-22,44,15,6,0.34
2022-06-24,43,1,0,0.02
2022-06-26,37,1,4,0.03
2022-06-28,48,16,0,0.33
2022-06-30,34,10,0,0.29
2022-07-02,36,15,0,0.42
2022-07-04,34,2,0,0.06
2022-07-06,41,3,0,0.07
2022-07-08,40,4,0,0.1
2022-07-10,36,10,0,0.28
2022-07-12,33,1,0,0.03
2022-07-14,26,2,4,0.08
2022-07-16,31,13,5,0.42
2022-07-18,32,2,4,0.06
2022-07-20,42,2,0,0.05
2022-07-22,52,0,0,0.0
2022-07-24,59,4,0,0.07
2022-07-26,41,6,0,0.15
2022-07-28,31,1,0,0.03
2022-07-30,42,5,3,0.12
2022-08-02,43,7,0,0.16
2022-08-04,48,3,0,0.06
2022-08-06,37,2,0,0.05
2022-08-08,48,8,0,0.17
2022-08-10,31,10,0,0.32
2022-08-12,36,1,0,0.03
2022-08-14,38,1,0,0.03
2022-08-16,34,10,0,0.29
2022-08-18,59,4,0,0.07
2022-08-20,40,11,0,0.28
2022-08-22,36,5,0,0.14
2022-08-24,47,5,0,0.11
2022-08-26,46,5,0,0.11
2022-08-28,45,6,1,0.13
2022-08-30,41,6,4,0.15
2022-09-02,57,3,0,0.05
2022-09-04,38,16,0,0.42
2022-09-06,38,3,0,0.08
2022-09-08,40,3,0,0.08
2022-09-10,49,6,0,0.12
2022-09-12,31,5,0,0.16
2022-09-14,32,2,2,0.06
2022-09-16,35,2,0,0.06
2022-09-18,43,4,2,0.09
2022-09-20,41,3,0,0.07
2022-09-22,38,5,0,0.13
2022-09-24,35,5,0,0.14
2022-09-26,38,2,0,0.05
2022-09-28,33,2,0,0.06
2022-09-30,45,6,0,0.13
2022-10-02,45,4,0,0.09
2022-10-04,41,3,0,0.07
2022-10-06,50,3,0,0.06
2022-10-08,36,4,0,0.11
2022-10-10,33,2,0,0.06
