date,total,filter,remove,ratio
2021-12-26,23,22,0,0.96
2021-12-28,16,14,0,0.88
2021-12-30,20,18,1,0.9
2022-01-02,18,15,0,0.83
2022-01-08,23,17,0,0.74
2022-01-10,19,17,0,0.89
2022-01-12,21,17,0,0.81
2022-01-14,19,14,0,0.74
2022-01-16,19,15,0,0.79
2022-01-18,29,21,0,0.72
2022-01-20,22,20,0,0.91
2022-01-22,21,13,0,0.62
2022-01-24,24,19,0,0.79
2022-01-26,24,15,0,0.62
2022-01-28,19,17,0,0.89
2022-01-30,19,16,0,0.84
2022-02-02,22,14,2,0.64
2022-02-04,26,20,1,0.77
2022-02-06,26,23,0,0.88
2022-02-08,21,14,0,0.67
2022-02-10,35,29,0,0.83
2022-02-12,29,20,0,0.69
2022-02-14,18,12,0,0.67
2022-02-16,23,18,4,0.78
2022-02-18,25,22,0,0.88
2022-02-20,29,26,0,0.9
2022-02-22,20,14,0,0.7
2022-02-26,17,9,0,0.53
2022-02-28,31,18,0,0.58
2022-03-02,23,17,0,0.74
2022-03-04,17,11,0,0.65
2022-03-06,18,16,0,0.89
2022-03-08,22,14,0,0.64
2022-03-10,31,24,0,0.77
2022-03-12,27,18,0,0.67
2022-03-14,35,32,0,0.91
2022-03-16,20,15,0,0.75
2022-03-18,24,22,0,0.92
2022-03-20,25,19,0,0.76
2022-03-22,13,10,5,0.77
2022-03-24,18,10,0,0.56
2022-03-26,22,12,0,0.55
2022-03-28,23,16,0,0.7
2022-03-30,20,12,0,0.6
2022-04-02,23,10,0,0.43
2022-04-04,48,28,0,0.58
2022-04-06,29,21,4,0.72
2022-04-08,45,24,0,0.53
2022-04-10,37,26,0,0.7
2022-04-12,40,31,0,0.78
2022-04-14,30,25,2,0.83
2022-04-16,27,14,2,0.52
2022-04-18,50,42,0,0.84
2022-04-20,31,21,0,0.68
2022-04-22,54,44,0,0.81
2022-04-24,37,33,0,0.89
2022-04-26,62,37,0,0.6
2022-04-28,39,21,0,0.54
2022-04-30,36,21,0,0.58
2022-05-02,34,28,0,0.82
2022-05-04,47,30,2,0.64
2022-05-06,38,31,0,0.82
2022-05-08,40,37,0,0.92
2022-05-10,31,17,0,0.55
2022-05-12,46,38,0,0.83
2022-05-14,33,28,0,0.85
2022-05-16,26,23,4,0.88
2022-05-18,54,35,4,0.65
2022-05-20,33,19,0,0.58
2022-05-22,40,23,0,0.57
2022-05-24,31,21,0,0.68
2022-05-26,37,24,0,0.65
2022-06-02,39,36,0,0.92
2022-06-04,35,19,0,0.54
2022-06-06,39,34,0,0.87
2022-06-08,36,18,0,0.5
2022-06-10,47,32,0,0.68
2022-06-12,46,24,0,0.52
2022-06-14,45,25,2,0.56
2022-06-16,42,35,0,0.83
2022-06-18,34,21,0,0.62
2022-06-20,28,16,0,0.57
2022-06-22,50,35,0,0.7
2022-06-24,42,37,1,0.88
2022-06-26,41,25,0,0.61
2022-06-28,48,45,0,0.94
2022-06-30,34,25,0,0.74
2022-07-02,36,22,0,0.61
2022-07-04,34,25,0,0.74
2022-07-06,41,36,0,0.88
2022-07-08,37,27,3,0.73
2022-07-10,36,32,0,0.89
2022-07-12,33,21,0,0.64
2022-07-14,30,27,0,0.9
2022-07-16,36,20,0,0.56
2022-07-18,36,31,0,0.86
2022-07-20,38,34,4,0.89
2022-07-22,52,47,0,0.9
2022-07-24,59,42,0,0.71
2022-07-26,41,37,0,0.9
2022-07-28,28,24,3,0.86
2022-07-30,45,33,0,0.73
2022-08-02,40,35,3,0.88
2022-08-04,48,34,0,0.71
2022-08-06,32,21,5,0.66
2022-08-08,48,33,0,0.69
2022-08-10,31,12,0,0.39
2022-08-12,34,26,2,0.76
2022-08-14,38,31,0,0.82
2022-08-16,34,26,0,0.76
2022-08-18,59,47,0,0.8
2022-08-20,37,22,3,0.59
2022-08-22,36,26,0,0.72
2022-08-24,47,23,0,0.49
2022-08-26,46,44,0,0.96
2022-08-28,46,26,0,0.57
2022-08-30,45,24,0,0.53
2022-09-02,57,44,0,0.77
2022-09-04,34,28,4,0.82
2022-09-06,38,31,0,0.82
2022-09-08,40,34,0,0.85
2022-09-10,48,29,1,0.6
2022-09-12,31,19,0,0.61
2022-09-14,34,27,0,0.79
2022-09-16,35,25,0,0.71
2022-09-18,45,38,0,0.84
2022-09-20,41,22,0,0.54
2022-09-22,38,29,0,0.76
2022-09-24,35,32,0,0.91
2022-09-26,38,21,0,0.55
2022-09-28,33,20,0,0.61
2022-09-30,45,30,0,0.67
2022-10-02,45,24,0,0.53
2022-10-04,37,24,4,0.65
2022-10-06,50,38,0,0.76
2022-10-08,36,23,0,0.64
2022-10-10,33,26,0,0.79
