date,total,filter,remove,ratio
2021-12-26,23,6,0,0.26
2021-12-28,16,9,0,0.56
2021-12-30,19,9,2,0.47
2022-01-02,18,10,0,0.56
2022-01-08,23,12,0,0.52
2022-01-10,19,7,0,0.37
2022-01-12,21,6,0,0.29
2022-01-14,19,8,0,0.42
2022-01-16,19,11,0,0.58
2022-01-18,29,14,0,0.48
2022-01-20,22,9,0,0.41
2022-01-22,21,6,0,0.29
2022-01-24,24,13,0,0.54
2022-01-26,22,6,2,0.27
2022-01-28,19,7,0,0.37
2022-01-30,19,8,0,0.42
2022-02-02,24,12,0,0.5
2022-02-04,25,11,2,0.44
2022-02-06,26,17,0,0.65
2022-02-08,21,9,0,0.43
2022-02-10,35,17,0,0.49
2022-02-12,29,9,0,0.31
2022-02-14,16,5,2,0.31
2022-02-16,27,8,0,0.3
2022-02-18,23,9,2,0.39
2022-02-20,29,10,0,0.34
2022-02-22,20,11,0,0.55
2022-02-26,13,5,4,0.38
2022-02-28,31,18,0,0.58
2022-03-02,23,13,0,0.57
2022-03-04,16,7,1,0.44
2022-03-06,18,6,0,0.33
2022-03-08,18,6,4,0.33
2022-03-10,31,13,0,0.42
2022-03-12,27,16,0,0.59
2022-03-14,31,18,4,0.58
2022-03-16,20,8,0,0.4
2022-03-18,24,9,0,0.38
2022-03-20,25,13,0,0.52
2022-03-22,18,10,0,0.56
2022-03-24,18,6,0,0.33
2022-03-26,22,12,0,0.55
2022-03-28,23,8,0,0.35
2022-03-30,20,9,0,0.45
2022-04-02,23,8,0,0.35
2022-04-04,48,30,0,0.62
2022-04-06,33,12,0,0.36
2022-04-08,45,22,0,0.49
2022-04-10,37,15,0,0.41
2022-04-12,40,17,0,0.42
2022-04-14,32,15,0,0.47
2022-04-16,29,17,0,0.59
2022-04-18,50,26,0,0.52
2022-04-20,31,11,0,0.35
2022-04-22,54,23,0,0.43
2022-04-24,37,22,0,0.59
2022-04-26,62,28,0,0.45
2022-04-28,39,20,0,0.51
2022-04-30,36,14,0,0.39
2022-05-02,34,16,0,0.47
2022-05-04,49,29,0,0.59
2022-05-06,38,22,0,0.58
2022-05-08,37,11,3,0.3
2022-05-10,31,17,0,0.55
2022-05-12,46,20,0,0.43
2022-05-14,33,14,0,0.42
2022-05-16,30,15,0,0.5
2022-05-18,54,28,4,0.52
2022-05-20,33,18,0,0.55
2022-05-22,40,21,0,0.52
2022-05-24,31,17,0,0.55
2022-05-26,37,15,0,0.41
2022-06-02,39,11,0,0.28
2022-06-04,35,22,0,0.63
2022-06-06,36,18,3,0.5
2022-06-08,34,15,2,0.44
2022-06-10,47,17,0,0.36
2022-06-12,43,17,3,0.4
2022-06-14,45,28,2,0.62
2022-06-16,42,17,0,0.4
2022-06-18,33,16,1,0.48
2022-06-20,28,10,0,0.36
2022-06-22,50,28,0,0.56
2022-06-24,38,17,5,0.45
2022-06-26,41,15,0,0.37
2022-06-28,48,19,0,0.4
2022-06-30,33,21,1,0.64
2022-07-02,36,17,0,0.47
2022-07-04,34,10,0,0.29
2022-07-06,41,19,0,0.46
2022-07-08,40,20,0,0.5
2022-07-10,36,21,0,0.58
2022-07-12,33,14,0,0.42
2022-07-14,30,11,0,0.37
2022-07-16,36,18,0,0.5
2022-07-18,36,14,0,0.39
2022-07-20,42,22,0,0.52
2022-07-22,52,18,0,0.35
2022-07-24,59,24,0,0.41
2022-07-26,40,15,1,0.38
2022-07-28,31,14,0,0.45
2022-07-30,45,24,0,0.53
2022-08-02,43,18,0,0.42
2022-08-04,48,16,0,0.33
2022-08-06,37,20,0,0.54
2022-08-08,48,17,0,0.35
2022-08-10,31,9,0,0.29
2022-08-12,36,21,0,0.58
2022-08-14,34,18,4,0.53
2022-08-16,34,9,0,0.26
2022-08-18,59,30,0,0.51
2022-08-20,40,25,0,0.62
2022-08-22,32,13,4,0.41
2022-08-24,47,28,0,0.6
2022-08-26,46,30,0,0.65
2022-08-28,46,27,0,0.59
2022-08-30,45,20,0,0.44
2022-09-02,56,32,1,0.57
2022-09-04,38,22,0,0.58
2022-09-06,38,12,0,0.32
2022-09-08,40,17,0,0.42
2022-09-10,49,25,0,0.51
2022-09-12,31,16,0,0.52
2022-09-14,34,16,0,0.47
2022-09-16,35,14,0,0.4
2022-09-18,45,21,0,0.47
2022-09-20,35,11,6,0.31
2022-09-22,33,17,5,0.52
2022-09-24,35,15,0,0.43
2022-09-26,36,16,2,0.44
2022-09-28,33,13,0,0.39
2022-09-30,45,28,0,0.62
2022-10-02,43,20,2,0.47
2022-10-04,39,13,2,0.33
2022-10-06,50,22,0,0.44
2022-10-08,36,18,0,0.5
2022-10-10,33,18,0,0.55
