date,total,filter,remove,ratio
2021-12-26,23,5,0,0.22
2021-12-28,13,1,3,0.08
2021-12-30,21,2,0,0.1
2022-01-02,18,3,0,0.17
2022-01-08,23,6,0,0.26
2022-01-10,19,0,0,0.0
2022-01-12,21,4,0,0.19
2022-01-14,19,5,0,0.26
2022-01-16,19,3,0,0.16
2022-01-18,29,4,0,0.14
2022-01-20,22,4,0,0.18
2022-01-22,19,3,2,0.16
2022-01-24,24,3,0,0.12
2022-01-26,24,4,0,0.17
2022-01-28,19,2,0,0.11
2022-01-30,19,2,0,0.11
2022-02-02,21,2,3,0.1
2022-02-04,27,4,0,0.15
2022-02-06,26,3,0,0.12
2022-02-08,21,2,0,0.1
2022-02-10,35,5,0,0.14
2022-02-12,27,11,2,0.41
2022-02-14,18,5,0,0.28
2022-02-16,27,5,0,0.19
2022-02-18,25,2,0,0.08
2022-02-20,29,5,0,0.17
2022-02-22,20,3,0,0.15
2022-02-26,17,5,0,0.29
2022-02-28,31,5,0,0.16
2022-03-02,23,4,0,0.17
2022-03-04,17,5,0,0.29
2022-03-06,18,4,0,0.22
2022-03-08,22,8,0,0.36
2022-03-10,31,8,0,0.26
2022-03-12,27,4,0,0.15
2022-03-14,35,4,0,0.11
2022-03-16,20,4,0,0.2
2022-03-18,24,5,0,0.21
2022-03-20,25,2,0,0.08
2022-03-22,18,2,0,0.11
2022-03-24,12,3,6,0.25
2022-03-26,22,5,0,0.23
2022-03-28,23,3,0,0.13
2022-03-30,20,3,0,0.15
2022-04-02,23,4,0,0.17
2022-04-04,48,8,0,0.17
2022-04-06,33,4,0,0.12
2022-04-08,45,9,0,0.2
2022-04-10,37,7,0,0.19
2022-04-12,40,4,0,0.1
2022-04-14,32,5,0,0.16
2022-04-16,29,3,0,0.1
2022-04-18,50,3,0,0.06
2022-04-20,31,3,0,0.1
2022-04-22,54,9,0,0.17
2022-04-24,37,3,0,0.08
2022-04-26,62,6,0,0.1
2022-04-28,39,7,0,0.18
2022-04-30,36,4,0,0.11
2022-05-02,34,5,0,0.15
2022-05-04,47,11,2,0.23
2022-05-06,38,4,0,0.11
2022-05-08,40,11,0,0.28
2022-05-10,31,3,0,0.1
2022-05-12,44,9,2,0.2
2022-05-14,33,6,0,0.18
2022-05-16,30,5,0,0.17
2022-05-18,58,5,0,0.09
2022-05-20,33,5,0,0.15
2022-05-22,40,7,0,0.18
2022-05-24,31,5,0,0.16
2022-05-26,37,6,0,0.16
2022-06-02,39,5,0,0.13
2022-06-04,35,5,0,0.14
2022-06-06,39,3,0,0.08
2022-06-08,36,1,0,0.03
2022-06-10,47,15,0,0.32
2022-06-12,46,3,0,0.07
2022-06-14,47,8,0,0.17
2022-06-16,42,4,0,0.1
2022-06-18,34,5,0,0.15
2022-06-20,28,3,0,0.11
2022-06-22,50,8,0,0.16
2022-06-24,43,3,0,0.07
2022-06-26,41,9,0,0.22
2022-06-28,48,3,0,0.06
2022-06-30,34,5,0,0.15
2022-07-02,36,6,0,0.17
2022-07-04,34,9,0,0.26
2022-07-06,41,5,0,0.12
2022-07-08,40,2,0,0.05
2022-07-10,36,6,0,0.17
2022-07-12,31,5,2,0.16
2022-07-14,30,3,0,0.1
2022-07-16,36,7,0,0.19
2022-07-18,36,3,0,0.08
2022-07-20,42,5,0,0.12
2022-07-22,52,11,0,0.21
2022-07-24,54,11,5,0.2
2022-07-26,41,5,0,0.12
2022-07-28,31,6,0,0.19
2022-07-30,45,7,0,0.16
2022-08-02,43,5,0,0.12
2022-08-04,48,6,0,0.12
2022-08-06,37,6,0,0.16
2022-08-08,45,4,3,0.09
2022-08-10,31,5,0,0.16
2022-08-12,36,7,0,0.19
2022-08-14,38,5,0,0.13
2022-08-16,34,4,0,0.12
2022-08-18,59,10,0,0.17
2022-08-20,40,9,0,0.22
2022-08-22,36,4,0,0.11
2022-08-24,47,7,0,0.15
2022-08-26,43,8,3,0.19
2022-08-28,45,3,1,0.07
2022-08-30,45,5,0,0.11
2022-09-02,57,11,0,0.19
2022-09-04,38,11,0,0.29
2022-09-06,38,8,0,0.21
2022-09-08,40,6,0,0.15
2022-09-10,49,9,0,0.18
2022-09-12,31,6,0,0.19
2022-09-14,34,7,0,0.21
2022-09-16,35,4,0,0.11
2022-09-18,45,5,0,0.11
2022-09-20,41,8,0,0.2
2022-09-22,38,3,0,0.08
2022-09-24,35,8,0,0.23
2022-09-26,38,5,0,0.13
2022-09-28,33,7,0,0.21
2022-09-30,45,7,0,0.16
2022-10-02,45,8,0,0.18
2022-10-04,39,4,2,0.1
2022-10-06,50,9,0,0.18
2022-10-08,35,5,1,0.14
2022-10-10,33,6,0,0.18
