date,total,filter,remove,ratio
2021-12-26,22,1,1,0.05
2021-12-28,16,2,0,0.12
2021-12-30,21,2,0,0.1
2022-01-02,18,0,0,0.0
2022-01-08,23,2,0,0.09
2022-01-10,19,0,0,0.0
2022-01-12,21,0,0,0.0
2022-01-14,19,1,0,0.05
2022-01-16,19,7,0,0.37
2022-01-18,27,2,2,0.07
2022-01-20,22,2,0,0.09
2022-01-22,21,3,0,0.14
2022-01-24,24,1,0,0.04
2022-01-26,24,7,0,0.29
2022-01-28,19,0,0,0.0
2022-01-30,19,1,0,0.05
2022-02-02,18,0,6,0.0
2022-02-04,27,2,0,0.07
2022-02-06,26,2,0,0.08
2022-02-08,21,1,0,0.05
2022-02-10,35,3,0,0.09
2022-02-12,29,7,0,0.24
2022-02-14,15,4,3,0.27
2022-02-16,27,1,0,0.04
2022-02-18,25,0,0,0.0
2022-02-20,29,4,0,0.14
2022-02-22,20,2,0,0.1
2022-02-26,17,1,0,0.06
2022-02-28,31,3,0,0.1
2022-03-02,18,0,5,0.0
2022-03-04,17,1,0,0.06
2022-03-06,13,1,5,0.08
2022-03-08,22,0,0,0.0
2022-03-10,30,0,1,0.0
2022-03-12,27,0,0,0.0
2022-03-14,33,12,2,0.36
2022-03-16,20,2,0,0.1
2022-03-18,24,2,0,0.08
2022-03-20,25,4,0,0.16
2022-03-22,18,0,0,0.0
2022-03-24,16,1,2,0.06
2022-03-26,22,0,0,0.0
2022-03-28,23,0,0,0.0
2022-03-30,20,1,0,0.05
2022-04-02,23,0,0,0.0
2022-04-04,48,2,0,0.04
2022-04-06,33,3,0,0.09
2022-04-08,45,5,0,0.11
2022-04-10,36,1,1,0.03
2022-04-12,40,3,0,0.08
2022-04-14,32,0,0,0.0
2022-04-16,29,8,0,0.28
2022-04-18,50,3,0,0.06
2022-04-20,29,2,2,0.07
2022-04-22,54,4,0,0.07
2022-04-24,37,11,0,0.3
2022-04-26,62,0,0,0.0
2022-04-28,39,1,0,0.03
2022-04-30,36,2,0,0.06
2022-05-02,34,10,0,0.29
2022-05-04,49,4,0,0.08
2022-05-06,34,3,4,0.09
2022-05-08,40,5,0,0.12
2022-05-10,31,7,0,0.23
2022-05-12,46,0,0,0.0
2022-05-14,33,2,0,0.06
2022-05-16,30,0,0,0.0
2022-05-18,58,7,0,0.12
2022-05-20,33,2,0,0.06
2022-05-22,40,5,0,0.12
2022-05-24,31,0,0,0.0
2022-05-26,37,2,0,0.05
2022-06-02,39,10,0,0.26
2022-06-04,33,1,2,0.03
2022-06-06,39,0,0,0.0
2022-06-08,36,4,0,0.11
2022-06-10,47,2,0,0.04
2022-06-12,46,10,0,0.22
2022-06-14,47,1,0,0.02
2022-06-16,42,8,0,0.19
2022-06-18,29,2,5,0.07
2022-06-20,28,2,0,0.07
2022-06-22,50,4,0,0.08
2022-06-24,43,6,0,0.14
2022-06-26,41,3,0,0.07
2022-06-28,48,2,0,0.04
2022-06-30,34,3,0,0.09
2022-07-02,35,2,1,0.06
2022-07-04,34,1,0,0.03
2022-07-06,41,4,0,0.1
2022-07-08,40,1,0,0.02
2022-07-10,36,2,0,0.06
2022-07-12,33,3,0,0.09
2022-07-14,30,0,0,0.0
2022-07-16,36,1,0,0.03
2022-07-18,36,1,0,0.03
2022-07-20,42,0,0,0.0
2022-07-22,52,4,0,0.08
2022-07-24,59,0,0,0.0
2022-07-26,41,0,0,0.0
2022-07-28,31,5,0,0.16
2022-07-30,45,11,0,0.24
2022-08-02,43,9,0,0.21
2022-08-04,48,2,0,0.04
2022-08-06,37,5,0,0.14
2022-08-08,48,11,0,0.23
2022-08-10,31,2,0,0.06
2022-08-12,33,0,3,0.0
2022-08-14,38,3,0,0.08
2022-08-16,34,1,0,0.03
2022-08-18,59,2,0,0.03
2022-08-20,40,1,0,0.02
2022-08-22,36,6,0,0.17
2022-08-24,47,2,0,0.04
2022-08-26,46,4,0,0.09
2022-08-28,46,4,0,0.09
2022-08-30,45,2,0,0.04
2022-09-02,57,18,0,0.32
2022-09-04,38,2,0,0.05
2022-09-06,38,1,0,0.03
2022-09-08,39,13,1,0.33
2022-09-10,49,17,0,0.35
2022-09-12,31,1,0,0.03
2022-09-14,34,3,0,0.09
2022-09-16,35,3,0,0.09
2022-09-18,45,1,0,0.02
2022-09-20,41,3,0,0.07
2022-09-22,38,1,0,0.03
2022-09-24,35,3,0,0.09
2022-09-26,38,3,0,0.08
2022-09-28,33,5,0,0.15
2022-09-30,45,0,0,0.0
2022-10-02,45,0,0,0.0
2022-10-04,41,1,0,0.02
2022-10-06,50,0,0,0.0
2022-10-08,33,1,3,0.03
2022-10-10,33,6,0,0.18
