date,total,filter,remove,ratio
2021-12-26,23,8,0,0.35
2021-12-28,16,2,0,0.12
2021-12-30,21,2,0,0.1
2022-01-02,18,2,0,0.11
2022-01-08,23,1,0,0.04
2022-01-10,19,3,0,0.16
2022-01-12,21,5,0,0.24
2022-01-14,18,3,1,0.17
2022-01-16,19,2,0,0.11
2022-01-18,29,6,0,0.21
2022-01-20,19,3,3,0.16
2022-01-22,21,2,0,0.1
2022-01-24,24,4,0,0.17
2022-01-26,24,7,0,0.29
2022-01-28,19,3,0,0.16
2022-01-30,19,4,0,0.21
2022-02-02,24,2,0,0.08
2022-02-04,24,9,3,0.38
2022-02-06,26,6,0,0.23
2022-02-08,21,4,0,0.19
2022-02-10,35,10,0,0.29
2022-02-12,29,5,0,0.17
2022-02-14,12,1,6,0.08
2022-02-16,27,0,0,0.0
2022-02-18,25,7,0,0.28
2022-02-20,27,6,2,0.22
2022-02-22,20,2,0,0.1
2022-02-26,17,1,0,0.06
2022-02-28,31,1,0,0.03
2022-03-02,21,4,2,0.19
2022-03-04,17,3,0,0.18
2022-03-06,14,0,4,0.0
2022-03-08,22,6,0,0.27
2022-03-10,31,0,0,0.0
2022-03-12,27,3,0,0.11
2022-03-14,35,6,0,0.17
2022-03-16,20,4,0,0.2
2022-03-18,24,7,0,0.29
2022-03-20,25,7,0,0.28
2022-03-22,18,0,0,0.0
2022-03-24,18,1,0,0.06
2022-03-26,22,6,0,0.27
2022-03-28,20,0,3,0.0
2022-03-30,20,1,0,0.05
2022-04-02,23,6,0,0.26
2022-04-04,48,14,0,0.29
2022-04-06,33,9,0,0.27
2022-04-08,45,9,0,0.2
2022-04-10,37,11,0,0.3
2022-04-12,40,6,0,0.15
2022-04-14,29,8,3,0.28
2022-04-16,29,5,0,0.17
2022-04-18,50,1,0,0.02
2022-04-20,31,8,0,0.26
2022-04-22,53,5,1,0.09
2022-04-24,37,4,0,0.11
2022-04-26,62,20,0,0.32
2022-04-28,39,5,0,0.13
2022-04-30,36,4,0,0.11
2022-05-02,34,9,0,0.26
2022-05-04,49,14,0,0.29
2022-05-06,38,1,0,0.03
2022-05-08,40,12,0,0.3
2022-05-10,31,7,0,0.23
2022-05-12,46,14,0,0.3
2022-05-14,28,4,5,0.14
2022-05-16,30,6,0,0.2
2022-05-18,58,14,0,0.24
2022-05-20,33,6,0,0.18
2022-05-22,40,15,0,0.38
2022-05-24,31,6,0,0.19
2022-05-26,37,10,0,0.27
2022-06-02,39,2,0,0.05
2022-06-04,35,3,0,0.09
2022-06-06,38,9,1,0.24
2022-06-08,36,2,0,0.06
2022-06-10,45,7,2,0.16
2022-06-12,46,0,0,0.0
2022-06-14,47,9,0,0.19
2022-06-16,42,13,0,0.31
2022-06-18,32,8,2,0.25
2022-06-20,28,6,0,0.21
2022-06-22,50,18,0,0.36
2022-06-24,40,4,3,0.1
2022-06-26,41,3,0,0.07
2022-06-28,43,2,5,0.05
2022-06-30,33,9,1,0.27
2022-07-02,31,4,5,0.13
2022-07-04,34,4,0,0.12
2022-07-06,41,1,0,0.02
2022-07-08,40,8,0,0.2
2022-07-10,36,2,0,0.06
2022-07-12,33,11,0,0.33
2022-07-14,30,6,0,0.2
2022-07-16,36,6,0,0.17
2022-07-18,36,1,0,0.03
2022-07-20,40,8,2,0.2
2022-07-22,52,9,0,0.17
2022-07-24,59,23,0,0.39
2022-07-26,41,13,0,0.32
2022-07-28,31,1,0,0.03
2022-07-30,41,13,4,0.32
2022-08-02,43,0,0,0.0
2022-08-04,48,18,0,0.38
2022-08-06,35,5,2,0.14
2022-08-08,48,8,0,0.17
2022-08-10,31,5,0,0.16
2022-08-12,36,4,0,0.11
2022-08-14,34,4,4,0.12
2022-08-16,32,8,2,0.25
2022-08-18,59,13,0,0.22
2022-08-20,40,5,0,0.12
2022-08-22,36,7,0,0.19
2022-08-24,47,11,0,0.23
2022-08-26,46,15,0,0.33
2022-08-28,46,10,0,0.22
2022-08-30,44,12,1,0.27
2022-09-02,57,12,0,0.21
2022-09-04,36,9,2,0.25
2022-09-06,38,3,0,0.08
2022-09-08,40,9,0,0.22
2022-09-10,49,2,0,0.04
2022-09-12,31,6,0,0.19
2022-09-14,34,1,0,0.03
2022-09-16,35,9,0,0.26
2022-09-18,45,6,0,0.13
2022-09-20,41,2,0,0.05
2022-09-22,38,3,0,0.08
2022-09-24,35,12,0,0.34
2022-09-26,35,5,3,0.14
2022-09-28,33,7,0,0.21
2022-09-30,45,2,0,0.04
2022-10-02,45,5,0,0.11
2022-10-04,41,11,0,0.27
2022-10-06,50,11,0,0.22
2022-10-08,30,3,6,0.1
2022-10-10,33,7,0,0.21
